SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
18587,140543,2020,2020-001,"Housing Authority of Cook County
Chicago, Illinois

Schedule of Findings and Questioned Costs (Continued)
Year Ended March 31, 2020

III.	FINDINGS AND QUESTIONED COSTS FOR FEDERAL AWARDS

Finding 2020-001: Eligibility Determination and Documentation
Federal Agency: U.S. Department of Housing and Urban Development
CFDA 14.871 Section 8 Housing Choice Vouchers
Federal Award Numbers and Years (or Other Identifying Numbers): IL025
Requirement: Eligibility
Prior Year Finding Number: 2019-001

Criteria:
Under the Code of Federal Regulations (CFR) Title 24: Housing and Urban Development, the Authority (as a PHA) is required to obtain, verify, and/or maintain the documents listed below to document participants’ eligibility:
a.	Certification of Application/Renewal
b.	Certificate of Income
c.	General Authority of Release of Information
d.	Declaration of Citizenship or Eligible Immigration Status (such as birth certificate, social security card, etc.)

Condition:
The Authority failed to obtain, verify, and/or maintain required documentation to indicate participants’ eligibility under the Housing Choice Voucher program in tenants’ files as required under CFR Title 24: Housing and Urban Development.

Questioned Costs: None noted.

Context:
Out of a total sample size of 60 program participants, the following exceptions were noted:

•	In the Annual Reexamination of three program participants, executed HAP contract was not part of the active tenant file.
•	In the Annual Reexamination of four program participants, household vital records were not part of the active tenant file.
•	In the Annual Reexamination of one program participant, HAP Contract was not signed by both the Authority and Landlord. 

Effect:
Not maintaining appropriate documentation in the files limits the Authority’s ability to demonstrate compliance with eligibility requirements.

Cause:
Staff have caseloads of 600+ clients which may lead to errors in documentation and calculations. Supervisors review only one percent of staff files. Issues found are notated but all files do not get reviewed. The increase in utilization and the decrease in administrative fees hinders the Authority’s ability to review a higher percentage of the files.


 
Housing Authority of Cook County
Chicago, Illinois

Schedule of Findings and Questioned Costs (Continued)
Year Ended March 31, 2020

III.	FINDINGS AND QUESTIONED COSTS FOR FEDERAL AWARDS

Finding 2020-001: Eligibility Determination and Documentation (Continued)

Recommendation:
We recommend the Authority to provide refresher trainings to Housing Specialists on the basic eligibility criteria, to conduct training updates and implement eligibility processing standards of the program.

We also recommend the Authority to properly maintain supporting documents for every Annual and Interim Reexaminations in order to ensure the accuracy and consistency of the information collected on the Family Report (HUD-50058) submitted to HUD. Per Form HUD-50058 Instruction Booklet, the data collected on the form provided HUD with a picture of the people who participate in subsidized housing programs. Public Housing Agencies (PHAs) collect and electronically submit information contained on the Form HUD-50058 to HUD. The Public and Indian Housing Information Center (PIC) system then captures this information and creates reports used to:

•	analyze the subsidized housing programs
•	monitor PHAs
•	detect fraud, and
•	provide information to Congress and other interested parties

View of responsible officials:
Management concurs with the finding. See correction action plan for additional information.

",N,874185,1,,
18588,140543,2020,2020-002,"Housing Authority of Cook County
Chicago, Illinois

Schedule of Findings and Questioned Costs (Continued)
Year Ended March 31, 2020

III.	FINDINGS AND QUESTIONED COSTS FOR FEDERAL AWARDS

Finding 2020-002: Selection from the Waiting List Documentation
Federal Agency: U.S. Department of Housing and Urban Development
CFDA 14.871 Section 8 Housing Choice Vouchers
Federal Award Numbers and Years (or Other Identifying Numbers): IL025
Requirement: Special Test – Selection from the Waiting List
Prior Year Finding Number: N/A

Criteria:
Under the Code of Federal Regulations (CFR) Title 24: Housing and Urban Development, the Authority (as a PHA) is required to obtain, verify, and/or maintain the documents listed below to document participants’ selection from the waitlist:
a.	Referral letter from transfer agency
b.	Family report and determination of assistance

Condition:
The Authority failed to obtain, verify, and/or maintain required documentation to indicate compliance with procedures to select new admission from the waitlist as required under CFR Title 24: Housing and Urban Development.

Questioned Costs: None noted.

Context:
Out of a total sample size of 60 new program admissions, the following exceptions were noted:

•	In the review of two new admissions, the Authority did not maintain the referral letter from another agency to properly document their admission to the program.
•	In the review of one new admission, both the referral letter from another agency and the Family Report and determination of assistance were not properly supported since entire tenant file was missing.

Effect:
Not maintaining appropriate documentation in the files limits the Authority’s ability to demonstrate compliance with waitlist requirements.

Cause:
Staff have caseloads of 600+ clients which may lead to errors in documentation and calculations. Supervisors review only one percent of staff files. Issues found are notated but all files do not get reviewed. The increase in utilization and the decrease in administrative fees hinders the Authority’s ability to review a higher percentage of the files.

Recommendation:
We recommend the Authority properly maintain supporting documents when selecting individuals from the waitlist.

View of responsible officials:
Management concurs with the finding. See correction action plan for additional information.
",N,874185,1,,
39755,164877,2020,2020-012,"Condition: County-wide controls regarding Control Environment, Risk Assessment, Information and
Communication, and Monitoring have not been designed and implemented.",N,938056,1,,
39756,164877,2020,2020-013,"Condition: During the process of documenting the County’s internal controls regarding federal
disbursements for Schools and Roads - Grants to State, we noted that LeFlore County has not established
procedures to ensure compliance with the following compliance requirements: Activities Allowed or
Unallowed; Allowable Costs/Cost Principles; Cash Management; and Earmarking.",N,938056,1,,
39757,164877,2020,2020-011,"Condition: During our review and reconciliation of the Schedule of Expenditures of Federal Awards
(SEFA) as initially prepared by the County, we identified federal programs that were not listed accurately
which resulted in federal expenditures being understated by $517,282.",N,938056,1,,
17849,183261,2020,2020-001,"U.S. Department of Agriculture, Rural Development									
									
FINDING NO. 2020-001: Rural Rental Housing Loans, CFDA 10.415									
									
CRITERIA:									
In accordance with RD regulations replacement reserve accounts are funded through required monthly transfers from operating cash funds and held for replacement of property and other uses with the approval of RD.									
									
CONDITION:									
During the year ended October 31, 2020 The Senior Housing Corporation of East Haddam, Inc. did not make the required monthly deposits to its replacement reserve account.  At October 31, 2020 the replacement reserve account was underfunded $18,500.									
									
CAUSE OF CONDITION:									
Operating cash funds were not sufficient to make the required transfers to the replacement reserve account.									
									
EFFECT OR POTENTIAL EFFECT:									
The Replacement Reserve account has not been funded as required.									
									
RECOMMENDATION:									
As soon as operating funds are available the underfunding should be transferred to the replacement reserve account. 									
									
VIEWS OF RESPONSIBLE OFFICIALS:									
The Senior Housing Corporation agrees with the finding and the auditor's recommendation.  The underfunding was transferred to the replacement reserve account subsequent to year end.									
",N,873481,1,,
35523,247554,2020,2020-004," Finding 2020-4:  Late Deposits to Residual Receipts and Remittance of Excess to HUD (Noncompliance).

Criteria:  Surplus cash, as calculated in the REAC report, must be deposited into the Residual Receipts Reserve and balances in excess of $250 per unit must be remitted to HUD within 90 days of the Organization’s year end.

Condition:  The Organization’s surplus cash calculations from 2016, 2017, 2018, 2019, and 2020 indicate balances in excess totaling $33,506, which were not remitted to HUD account within the specified time frame.

Cause:  The Organization has not remitted balances in excess because their HUD representative has not requested them to do so. 

Effect:  The Organization’s surplus cash calculations from 2016, 2017, 2018, and 2019 indicate balances in excess totaling $33,506, which were not remitted to HUD within the specified time frame.

Repeat Finding:  2017-6, 2018-6, 2019-4

Recommendation:  Management should implement procedures to ensure that surplus cash is deposited into the Residual Receipts Reserve and that balances in excess of $250 per unit are timely remitted to HUD. 

Views of Responsible Officials and Planned Corrective Actions:   Management will contact HUD to coordinate remediation efforts and will implement procedures to ensure that future surplus cash is deposited into the Residual Receipts Reserve within 90 days of the Organization’s year end.
",N,926625,1,,
35524,247554,2020,2020-001,"Finding 2020-01:  Inadequate Evidence to Support Segregation of Authorization and Recording Duties over Cash Disbursements (Significant Deficiency).

Criteria:  Internal controls over cash disbursements should ensure that cash is disbursed only upon proper authorization for valid organizational purposes, and that all disbursements are properly recorded.  One of the most important internal controls to help provide reasonable assurance that this will be accomplished is segregating authorization and recording duties.  The organization has an informal policy to require two signatures on all checks, one of which is different from the individual recording the transaction.  

Condition:  The Organization does not have consistent documentation to demonstrate that segregation of authorization and recording duties is occurring for each transaction. 

Cause:  The Organization’s monitoring over the implementation of the cash disbursements policy is not being adequately performed.

Effect:  The organization’s procedures increase the risk that cash may be disbursed for inappropriate organizational purposes.

Repeat of Prior Year Finding:  2017-1, 2018-1, 2019-1

Recommendation:  Management should ensure that the Organization’s cash disbursements policy is written with adequate detail so responsible individuals are identified to implement and monitor the policy.   The Organization must take action to ensure that segregation of duties over authorization and recording is occurring and can be supported by documentary evidence.

Views of Responsible Officials and Planned Corrective Actions:   The Organization agrees with the finding and will review its cash disbursements policy to ensure that responsibility for implementation and monitoring of the policy is assigned. 
",N,926625,1,,
35525,247554,2020,2020-002,"Finding 2020-02:  Untimely Tenant Income Certifications (Noncompliance, Material Weakness)

Criteria:  The Housing Investment Partnership Program contracts require that tenant certifications be performed in accordance with 24 CFR 92.203(a)(1)(i) and 92.203.  These standards require an initial certification upon inception of the lease and subsequent annual recertifications.

Condition:  The Organization did not obtain tenant income certifications or recertifications on a timely basis as defined by 24 CFR 92.203(a)(1)(i) and 92.203.  

Cause:  The Organization has not assigned responsibility for implementation and monitoring of these responsibilities to appropriate and competent individuals.  

Effect:  The Organization did not timely obtain tenant income certifications for three of the nine tenants sampled.  Tenant income certifications had been obtained for these three tenants, but they were not obtained or renewed on the annual basis required by the standards.

Recommendation:  Management should assign responsibility for the implementation and monitoring of tenant income certifications to appropriate and competent individuals to ensure they are performed in accordance with 24 CFR 92.203(a)(1)(i) and 92.203.

Views of Responsible Officials and Planned Corrective Actions:   Management agrees with the finding and will develop improved revenue recognition policies related to contribution revenue.  Management will assign responsibility for implementation and monitoring of revenue recognition policies to appropriate and competent individuals.


",N,926625,1,,
35526,247554,2020,2020-003,"Finding 2020-03:  Late Filing of Reports (Noncompliance).

Criteria:  The Organization is subject to various reporting requirements with deadlines established by respective agencies.  Significant requirements include submitting a single audit to the federal government’s Office of Management and Budget, submitting an audit to the Utah State Auditor’s Office, submitting annual financial information and certifications through the Department of Housing and Urban Development’s (HUD) Financial Assessment Subsystem, filing a Form 990 with the federal government’s Internal Revenue Service, and filing quarterly 941s with the Internal Revenue Service.

Condition:  The Organization did not timely file significant reports.  Late reports included reporting for the Utah State Auditor’s Office (2019 and 2020), financial information and certifications for HUD (2018, 2019, and 2020), and Internal Revenue Service forms 941 (2020, two quarters).

Cause:  The Organization has not adequately assigned implementation and monitoring responsibilities for planning, preparing for, and meeting its reporting obligations.  

Effect:  The Organization’s reports with multiple agencies have been submitted late and could result in future restrictions or limitations.

Repeat Finding:  2017-5, 2018-5, 2019-3

Recommendation:  Management must assign responsibility for implementation and monitoring to appropriate and competent individuals.  The Organization should invest additional time and resources in personnel and processes to ensure that significant reporting requirements are met on a timely basis. 

Views of Responsible Officials and Planned Corrective Actions:   Management agrees with the finding.  Management will assign responsibility for implementation and monitoring of important reporting to appropriate and competent individuals.  They will invest time and resources to ensure that significant reporting requirements are understood and met on a timely basis.
",N,926625,1,,
46009,255965,2020,2020-002,"Condition:  In 2020, the Organization received a significant amount of money from the federal government that was not utilized within thirty days of receipt. Given the amount of time that the cash was held and the prevailing interest rates in 2020, the resulting gains by the Organization were not material as it relates to questioned costs; however, it is an issue as it relates to the Organization’s internal controls over cash management.

Criteria:  Internal controls should be in place to provide reasonable assurance that federal awards are used for their intended purposes without unnecessary delays.

Effect:  Failure to spend federal awards in a timely fashion could results in significant lost earnings by the federal government and the need for reimbursement by the Organization.

Recommendation: Management should develop a system that ensures that any cash received from federal grantors is used within thirty days of receipt.

Views of Responsible Officials and Planned Corrective Actions:  The USDA grant money was drawn down to an escrow account at a law firm.  Each purchase order was then sent to USDA grant representative. The grant representative  then would message the law firm to cut the checks for the items.  We received the grant prior to covid shutdown in North Carolina.   We then had delays with supply chain and getting invoices and deliveries from suppliers due to the first three months of the covid pandemic and construction delays associated with the pandemic. Those challenges led to the construction being delayed by 4 months and scheduling the receipt of the products. 
",N,955462,1,,
