ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
34754495,194208202044,2020,194208,44,93.116,PROJECT GRANTS AND COOPERATIVE AGREEMENTS FOR TUBERCULOSIS CONTROL PROGRAMS,19394,Y,,,,,,N,93,116,586001198,93,U,,,N,0,,0,40500-046-19151534,,N,,77576,0,,PROJECT GRANTS AND COOPERATIVE AGREEMENTS FOR TUBERCULOSIS CONTROL PROGRAMS
34754496,194208202045,2020,194208,45,93.116,PROJECT GRANTS AND COOPERATIVE AGREEMENTS FOR TUBERCULOSIS CONTROL PROGRAMS,58182,Y,,,,,,N,93,116,586001198,93,U,,,N,0,,0,40500-046-20203249,,N,,77576,0,,PROJECT GRANTS AND COOPERATIVE AGREEMENTS FOR TUBERCULOSIS CONTROL PROGRAMS
34754497,194208202046,2020,194208,46,93.283,CENTERS FOR DISEASE CONTROL AND PREVENTION_INVESTIGATIONS AND TECHNICAL ASSISTANCE,3037,Y,,,,,,N,93,283,586001198,93,U,,,N,0,,0,A385400,,N,,3037,0,,CENTERS FOR DISEASE CONTROL AND PREVENTION_INVESTIGATIONS AND TECHNICAL ASSISTANCE
34754498,194208202047,2020,194208,47,93.368,21ST CENTURY CURES ACT - PRECISION MEDICINE INITIATIVE,137179,Y,,,,,,N,93,368,586001198,93,U,,,N,0,,0,3OT2OD026551-01S1,,N,,182899,0,,21ST CENTURY CURES ACT - PRECISION MEDICINE INITIATIVE
34754499,194208202048,2020,194208,48,93.368,21ST CENTURY CURES ACT - PRECISION MEDICINE INITIATIVE,45720,Y,,,,,,N,93,368,586001198,93,U,,,N,0,,0,3OT2OD026551-01S2,,N,,182899,0,,21ST CENTURY CURES ACT - PRECISION MEDICINE INITIATIVE
34754500,194208202049,2020,194208,49,93.898,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS",80196,Y,,,,,,N,93,898,586001198,93,U,,,N,0,,0,40500-032-19161630,,N,,201655,0,,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS"
34754503,194208202052,2020,194208,52,93.421,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATIONS HEALTH,0,Y,,,,,,N,93,421,586001198,93,U,,,N,0,,0,5NU38OT000306-03-00,,N,,50000,0,,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATION’S HEALTH
34754456,19420820205,2020,194208,5,93.153,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH",21089,Y,,,,,,Y,93,153,586001198,93,U,,,N,0,,0,1H1XHA370680100,,N,,772421,0,,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH"
34754501,194208202050,2020,194208,50,93.898,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS",121459,Y,,,,,,N,93,898,586001198,93,U,,,N,0,,0,40500-032-20161630,,N,,201655,0,,"CANCER PREVENTION AND CONTROL PROGRAMS FOR STATE, TERRITORIAL AND TRIBAL ORGANIZATIONS"
34754502,194208202051,2020,194208,51,93.421,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATIONS HEALTH,50000,Y,,,,,,N,93,421,586001198,93,U,,,N,0,,0,6NU38OT000306-02-01,,N,,50000,0,,STRENGTHENING PUBLIC HEALTH SYSTEMS AND SERVICES THROUGH NATIONAL PARTNERSHIPS TO IMPROVE AND PROTECT THE NATION’S HEALTH
34754504,194208202053,2020,194208,53,93.051,ALZHEIMER'S DISEASE DEMONSTRATION GRANTS TO STATES,101745,Y,,,,,,N,93,051,586001198,93,U,,,N,0,,0,42700-373-0000083451,,N,,210919,0,,ALZHEIMER'S DISEASE DEMONSTRATION GRANTS TO STATES
34754505,194208202054,2020,194208,54,93.051,ALZHEIMER'S DISEASE DEMONSTRATION GRANTS TO STATES,109174,Y,,,,,,N,93,051,586001198,93,U,,,N,0,,0,42700-373-0000083451,,N,,210919,0,,ALZHEIMER'S DISEASE DEMONSTRATION GRANTS TO STATES
34754506,194208202055,2020,194208,55,93.838,LUNG DISEASES RESEARCH,2400,Y,,,,,,N,93,838,586001198,93,U,,,N,0,,0,2U01HL089897,,N,,2400,0,,LUNG DISEASES RESEARCH
34754507,194208202056,2020,194208,56,93.136,INJURY PREVENTION AND CONTROL RESEARCH AND STATE AND COMMUNITY BASED PROGRAMS,8370,Y,,,,,,N,93,136,586001198,93,U,,,N,0,,0,5 R49CE003072-02-00,,N,,10609,0,,INJURY PREVENTION AND CONTROL RESEARCH AND STATE AND COMMUNITY BASED PROGRAMS
34754508,194208202057,2020,194208,57,93.136,INJURY PREVENTION AND CONTROL RESEARCH AND STATE AND COMMUNITY BASED PROGRAMS,2239,Y,,,,,,N,93,136,586001198,93,U,,,N,0,,0,6 R49CE003072-01-02,,N,,10609,0,,INJURY PREVENTION AND CONTROL RESEARCH AND STATE AND COMMUNITY BASED PROGRAMS
34754509,194208202058,2020,194208,58,93.914,HIV EMERGENCY RELIEF PROJECT GRANTS,109784,Y,,,,,,N,93,914,586001198,93,U,,,N,0,,0,4 H9AHA369220103,,N,,9795186,0,,HIV EMERGENCY RELIEF PROJECT GRANTS
34754510,194208202059,2020,194208,59,93.217,FAMILY PLANNING_SERVICES,0,Y,,,,,,N,93,217,586001198,93,U,,,N,0,,0,FPHPA006481,,N,,394037,0,,FAMILY PLANNING_SERVICES
34754457,19420820206,2020,194208,6,93.153,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH",446667,Y,,,,,,Y,93,153,586001198,93,U,,,N,0,,35967,4H12HA24799-08-02,,Y,,772421,0,,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH"
34754511,194208202060,2020,194208,60,93.665,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19,0,Y,,,,,,N,93,665,586001198,93,U,,,N,0,,0,44100-016-00000158128,,N,,0,0,,EMERGENCY GRANTS TO ADDRESS MENTAL AND SUBSTANCE USE DISORDERS DURING COVID-19
34754512,194208202061,2020,194208,61,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,10064,Y,,,,,,N,16,738,586001198,16,U,,,N,0,,0,H16-8-002,,N,,24459,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
34754513,194208202062,2020,194208,62,16.738,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM,14395,Y,,,,,,N,16,738,586001198,16,U,,,N,0,,0,H16-8-002,,N,,24459,0,,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE GRANT PROGRAM
34754514,194208202063,2020,194208,63,16.575,CRIME VICTIM ASSISTANCE,103067,Y,,,,,,N,16,575,586001198,16,U,,,N,0,,0,C18-8-289,,N,,217564,0,,CRIME VICTIM ASSISTANCE
34754515,194208202064,2020,194208,64,16.575,CRIME VICTIM ASSISTANCE,36236,Y,,,,,,N,16,575,586001198,16,U,,,N,0,,0,C18-8-496,,N,,217564,0,,CRIME VICTIM ASSISTANCE
34754516,194208202065,2020,194208,65,16.575,CRIME VICTIM ASSISTANCE,78261,Y,,,,,,N,16,575,586001198,16,U,,,N,0,,0,C-198-001,,N,,217564,0,,CRIME VICTIM ASSISTANCE
34754517,194208202066,2020,194208,66,10.557,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN",394190,Y,,,,,,N,10,557,586001198,10,U,,,N,0,,0,40500-041-20161824,,N,,394190,0,,"SPECIAL SUPPLEMENTAL NUTRITION PROGRAM FOR WOMEN, INFANTS, AND CHILDREN"
34754518,194208202067,2020,194208,67,12.750,UNIFORMED SERVICES UNIVERSITY MEDICAL RESEARCH PROJECTS,0,Y,,,,,,N,12,750,586001198,12,U,,,N,0,,0,HU00012020018,,N,,0,0,,UNIFORMED SERVICES UNIVERSITY MEDICAL RESEARCH PROJECTS
34754519,194208202068,2020,194208,68,17.259,WIA YOUTH ACTIVITIES,13333,Y,,,,,,N,17,259,586001198,17,U,,,N,0,,0,58-6000814,WIOA CLUSTER,N,,27996,27996,,WIA YOUTH ACTIVITIES
34754520,194208202069,2020,194208,69,17.259,WIA YOUTH ACTIVITIES,1650,Y,,,,,,N,17,259,586001198,17,U,,,N,0,,0,58-6000814,WIOA CLUSTER,N,,27996,27996,,WIA YOUTH ACTIVITIES
34754458,19420820207,2020,194208,7,93.153,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH",43590,Y,,,,,,Y,93,153,586001198,93,U,,,N,0,,0,4H12HA24799-08-02,,N,,772421,0,,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH"
34754521,194208202070,2020,194208,70,17.259,WIA YOUTH ACTIVITIES,9050,Y,,,,,,N,17,259,586001198,17,U,,,N,0,,0,58-6000814,WIOA CLUSTER,N,,27996,27996,,WIA YOUTH ACTIVITIES
34754522,194208202071,2020,194208,71,17.259,WIA YOUTH ACTIVITIES,3963,Y,,,,,,N,17,259,586001198,17,U,,,N,0,,0,58-6000814,WIOA CLUSTER,N,,27996,27996,,WIA YOUTH ACTIVITIES
34754523,194208202072,2020,194208,72,84.425,EDUCATION STABILIZATION FUND,0,Y,,,,,,Y,84,425,586001198,84,U,,,N,0,,0,P425N200837,,N,,89430,0,,EDUCATION STABILIZATION FUND
34754524,194208202073,2020,194208,73,84.425,EDUCATION STABILIZATION FUND,44715,Y,,,,,,Y,84,425,586001198,84,U,,,N,0,,0,P425F205118 - 20A,,N,,89430,0,,EDUCATION STABILIZATION FUND
34754525,194208202074,2020,194208,74,84.425,EDUCATION STABILIZATION FUND,44715,Y,,,,,,Y,84,425,586001198,84,U,,,N,0,,0,P425E205788 - 20A,,N,,89430,0,,EDUCATION STABILIZATION FUND
34754526,194208202075,2020,194208,75,84.063,FEDERAL PELL GRANT PROGRAM,139341,Y,,,,,,Y,84,063,586001198,84,U,,,N,0,,0,P063P142499,,N,,139341,0,,FEDERAL PELL GRANT PROGRAM
34754527,194208202076,2020,194208,76,32.006,COVID-19 TELEHEALTH PROGRAM,691948,Y,,,,,,Y,32,006,586001198,32,U,,,N,0,,0,1,,N,,691948,0,,COVID-19 TELEHEALTH PROGRAM
34754528,194208202077,2020,194208,77,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,11189,Y,,,,,,Y,14,231,586001198,14,U,,,N,0,,0,CRF20-7,,N,,11189,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
34754459,19420820208,2020,194208,8,93.153,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH",230852,Y,,,,,,Y,93,153,586001198,93,U,,,N,0,,9789,4H12HA24799-08-05,,Y,,772421,0,,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH"
34754460,19420820209,2020,194208,9,93.153,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH",30223,Y,,,,,,Y,93,153,586001198,93,U,,,N,0,,0,4H12HA24799-08-05,,N,,772421,0,,"COORDINATED SERVICES AND ACCESS TO RESEARCH FOR WOMEN, INFANTS, CHILDREN, AND YOUTH"
33114490,20291020201,2020,202910,1,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,246461,N,,,,,,Y,14,218,346001861,14,,,,N,0,,0,,CDBG - ENTITLEMENT GRANTS CLUSTER,N,,246461,246461,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
33114524,202910202010,2020,202910,10,93.498,PROVIDER RELIEF FUND,46494,N,,,,,,N,93,498,346001861,93,,,,N,0,,0,COVID-19,,N,,46494,0,,PROVIDER RELIEF FUND
33114495,20291020202,2020,202910,2,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,10709,N,,,,,,Y,16,607,346001861,16,,,,N,0,,0,,,N,,10709,0,,BULLETPROOF VEST PARTNERSHIP PROGRAM
33114499,20291020203,2020,202910,3,16.575,CRIME VICTIM ASSISTANCE,37708,N,,,,,,N,16,575,346001861,16,,,,N,0,,0,,,N,,37708,0,,CRIME VICTIM ASSISTANCE
33114503,20291020204,2020,202910,4,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),126565,N,,,,,,N,97,036,346001861,97,,,,N,0,,0,COVID-19,,N,,126565,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
33114505,20291020205,2020,202910,5,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,14000,N,,,,,,N,97,024,346001861,97,,,,N,0,,0,COVID-19,,N,,14000,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
33114506,20291020206,2020,202910,6,97.067,HOMELAND SECURITY GRANT PROGRAM,38438,N,,,,,,N,97,067,346001861,97,,,,N,0,,0,,,N,,38438,0,,HOMELAND SECURITY GRANT PROGRAM
33114510,20291020207,2020,202910,7,66.460,NONPOINT SOURCE IMPLEMENTATION GRANTS,257234,N,,,,,,N,66,460,346001861,66,,,,N,0,,0,,,N,,257234,0,,NONPOINT SOURCE IMPLEMENTATION GRANTS
33114512,20291020208,2020,202910,8,20.205,HIGHWAY PLANNING AND CONSTRUCTION,1212498,N,,,,,,N,20,205,346001861,20,,,,N,0,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,1212498,1212498,,HIGHWAY PLANNING AND CONSTRUCTION
33114516,20291020209,2020,202910,9,21.019,CORONAVIRUS RELIEF FUND,5029725,Y,,,,,,N,21,019,346001861,21,U,,,N,0,,0,COVID-19,,N,,5029725,0,,CORONAVIRUS RELIEF FUND
32136541,20445320201,2020,204453,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,1712000,Y,,,,,,Y,14,157,911639742,14,U,,,Y,0,1712000,0,,,N,,1712000,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
32136543,20445320202,2020,204453,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,153146,N,,,,,,Y,14,195,911639742,14,,,,N,0,,0,,,N,,153146,0,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
33124056,20973220201,2020,209732,1,14.850,PUBLIC AND INDIAN HOUSING,705935,N,,,,,,Y,14,850,616017021,14,,,,N,0,,0,,,N,,705935,0,,PUBLIC AND INDIAN HOUSING
33124059,20973220202,2020,209732,2,14.871,SECTION 8 HOUSING CHOICE VOUCHERS,372784,Y,,,,,,Y,14,871,616017021,14,U,,,N,0,,0,,,N,,372784,0,,SECTION 8 HOUSING CHOICE VOUCHERS
33124061,20973220203,2020,209732,3,14.872,PUBLIC HOUSING CAPITAL FUND,701593,N,,,,,,Y,14,872,616017021,14,,,,N,0,,0,,,N,,701593,0,,PUBLIC HOUSING CAPITAL FUND
32384529,22883620201,2020,228836,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,173824,N,,,,,,N,84,010,480724326,84,,,,N,0,,0,,,N,,173824,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
32384531,22883620202,2020,228836,2,84.011,MIGRANT EDUCATION_STATE GRANT PROGRAM,647261,Y,,,,,,N,84,011,480724326,84,U,,,N,0,,0,,,N,,647261,0,,MIGRANT EDUCATION_STATE GRANT PROGRAM
32384533,22883620203,2020,228836,3,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,37946,N,,,,,,N,84,367,480724326,84,,,,N,0,,0,,,N,,37946,0,,IMPROVING TEACHER QUALITY STATE GRANTS
32384534,22883620204,2020,228836,4,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,16615,N,,,,,,N,84,424,480724326,84,,,,N,0,,0,,,N,,16615,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
32384536,22883620205,2020,228836,5,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,19400,N,,,,,,N,93,558,480724326,93,,,,N,0,,0,,TANF CLUSTER,N,,19400,19400,,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES
32384537,22883620206,2020,228836,6,93.938,COOPERATIVE AGREEMENTS TO SUPPORT COMPREHENSIVE SCHOOL HEALTH PROGRAMS TO PREVENT THE SPREAD OF HIV AND OTHER IMPORTANT HEALTH PROBLEMS,400,N,,,,,,N,93,938,480724326,93,,,,N,0,,0,,,N,,400,0,,COOPERATIVE AGREEMENTS TO SUPPORT COMPREHENSIVE SCHOOL HEALTH PROGRAMS TO PREVENT THE SPREAD OF HIV AND OTHER IMPORTANT HEALTH PROBLEMS
32384540,22883620207,2020,228836,7,10.553,SCHOOL BREAKFAST PROGRAM,83346,N,,,,,,N,10,553,480724326,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,83346,410332,,SCHOOL BREAKFAST PROGRAM
32384541,22883620208,2020,228836,8,10.555,NATIONAL SCHOOL LUNCH PROGRAM,278972,N,,,,,,N,10,555,480724326,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,278972,410332,,NATIONAL SCHOOL LUNCH PROGRAM
32384544,22883620209,2020,228836,9,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,48014,N,,,,,,N,10,559,480724326,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,48014,410332,,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN
32625783,22890320201,2020,228903,1,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,383909,Y,,,,,,Y,14,218,330971162,14,U,,,N,0,,0,,CDBG - ENTITLEMENT GRANTS CLUSTER,N,,383909,383909,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
32625786,22890320202,2020,228903,2,21.019,CORONAVIRUS RELIEF FUND,403929,N,,,,,,N,21,019,330971162,21,,,,N,0,,0,,,N,,403929,0,,CORONAVIRUS RELIEF FUND
33683556,23928620201,2020,239286,1,14.182,SECTION 8 HOSING ASSISTANCE PAYMENTS,2521598,Y,,,,,,Y,14,182,237032226,14,U,,,N,0,,0,,,N,,2521598,0,,SECTION 8 NEW CONSTRUCTION AND SUBSTANTIAL REHABILITATION
33683557,23928620202,2020,239286,2,14.135,"MORTGAGE INSURANCE_RENTAL AND COOPERATIVE HOUSING FOR MODERATE INCOME FAMILIES AND ELDERLY, MARKET INTEREST RATE",20450362,Y,,,,,,Y,14,135,237032226,14,U,,,Y,0,20450362,0,,,N,,20450362,0,,"MORTGAGE INSURANCE_RENTAL AND COOPERATIVE HOUSING FOR MODERATE INCOME FAMILIES AND ELDERLY, MARKET INTEREST RATE"
33069981,24827120201,2020,248271,1,10.767,INTERMEDIARY RELENDING PROGRAM,228000,N,,,,,,Y,10,767,473061703,10,,,,N,0,,0,,,N,,228000,0,,INTERMEDIARY RELENDING PROGRAM
33069992,24827120202,2020,248271,2,10.351,RURAL BUSINESS DEVELOPMENT GRANT,60900,N,,,,,,Y,10,351,473061703,10,,,,N,0,,0,,,N,,60900,0,,RURAL BUSINESS DEVELOPMENT GRANT
33069993,24827120203,2020,248271,3,10.870,RURAL MICROENTREPRENEUR ASSISTANCE PROGRAM,34432,N,,,,,,Y,10,870,473061703,10,,,,Y,0,25000,0,,,N,,34432,0,,RURAL MICROENTREPRENEUR ASSISTANCE PROGRAM
33069995,24827120204,2020,248271,4,21.019,CORONAVIRUS RELIEF FUND,3431440,Y,,,,,,N,21,019,473061703,21,U,,,N,0,,0,,,N,,3431440,0,,CORONAVIRUS RELIEF FUND
33116762,24939120201,2020,249391,1,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,1139372,Y,,,,,,N,14,218,593649914,14,U,,,N,0,,0,,CDBG - ENTITLEMENT GRANTS CLUSTER,N,,1139372,1139372,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
33116766,24939120202,2020,249391,2,21.019,CORONAVIRUS RELIEF FUND,1083163,Y,,,,,,N,21,019,593649914,21,U,,,N,0,,0,,,N,,1083163,0,,CORONAVIRUS RELIEF FUND
33565905,25100620201,2020,251006,1,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,3187,N,,,,,,Y,16,607,316402784,16,,,,N,0,,0,,,N,,3187,0,,BULLETPROOF VEST PARTNERSHIP PROGRAM
33565917,25100620202,2020,251006,2,21.019,COVID-19 - CORONAVIRUS RELIEF FUND,995533,Y,,,,,,N,21,019,316402784,21,U,,,N,0,,0,COVID-19 - HB481-CRF-LOCAL,,N,,995533,0,,CORONAVIRUS RELIEF FUND
33571666,25100620203,2020,251006,3,93.498,COVID-19 - PROVIDER RELIEF FUND,5259,N,,,,,,Y,93,498,316402784,93,,,,N,0,,0,COVID-19,,N,,5259,0,,PROVIDER RELIEF FUND
33795219,25117420201,2020,251174,1,93.959,BLOCK GRANTS FOR PREVENTION AND TREATMENT OF SUBSTANCE ABUSE,317882,N,,,,,,N,93,959,455307975,93,,,,N,0,,0,,,N,,317882,0,,BLOCK GRANTS FOR PREVENTION AND TREATMENT OF SUBSTANCE ABUSE
33795223,25117420202,2020,251174,2,93.788,OPIOID STR,496330,Y,,,,,,N,93,788,455307975,93,U,,,N,0,,0,,,N,,496330,0,,OPIOID STR
33795226,25117420203,2020,251174,3,16.838,COMPREHENSIVE OPIOID ABUSE SITE-BASED PROGRAM,347,N,,,,,,Y,16,838,455307975,16,,,,N,0,,0,,,N,,347,0,,COMPREHENSIVE OPIOID ABUSE SITE-BASED PROGRAM
32617247,3871720201,2020,38717,1,93.224,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)",339226,Y,,,,,,Y,93,224,310958969,93,U,,,N,0,,0,,HEALTH CENTER PROGRAM CLUSTER,N,,392591,1866868,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
32617248,3871720202,2020,38717,2,93.224,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)",53365,Y,,,,,,Y,93,224,310958969,93,U,,,N,0,,0,COVID - 19,HEALTH CENTER PROGRAM CLUSTER,N,,392591,1866868,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
32617249,3871720203,2020,38717,3,93.527,AFFORDABLE CARE ACT (ACA) GRANTS FOR NEW AND EXPANDED SERVICES UNDER THE HEALTH CENTER PROGRAM,1474277,Y,,,,,,Y,93,527,310958969,93,U,,,N,0,,0,,HEALTH CENTER PROGRAM CLUSTER,N,,1474277,1866868,,AFFORDABLE CARE ACT (ACA) GRANTS FOR NEW AND EXPANDED SERVICES UNDER THE HEALTH CENTER PROGRAM
33431421,10671120201,2020,106711,1,97.024,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM,56483,N,,,,,,N,97,024,760032451,97,,,,N,0,,0,,,N,,56483,0,,EMERGENCY FOOD AND SHELTER NATIONAL BOARD PROGRAM
33431430,106711202010,2020,106711,10,16.575,CRIME VICTIM ASSISTANCE,1414014,N,,,,,,N,16,575,760032451,16,,,,N,0,,0,,,N,,1414014,0,,CRIME VICTIM ASSISTANCE
33431431,106711202011,2020,106711,11,14.267,CONTINUUM OF CARE PROGRAM,331506,Y,,,,,,Y,14,267,760032451,14,U,,,N,0,,0,,,N,,767495,0,,CONTINUUM OF CARE PROGRAM
33431432,106711202012,2020,106711,12,14.267,CONTINUUM OF CARE PROGRAM,355295,Y,,,,,,Y,14,267,760032451,14,U,,,N,0,,0,,,N,,767495,0,,CONTINUUM OF CARE PROGRAM
33431433,106711202013,2020,106711,13,14.267,CONTINUUM OF CARE PROGRAM,21272,Y,,,,,,Y,14,267,760032451,14,U,,,N,0,,0,,,N,,767495,0,,CONTINUUM OF CARE PROGRAM
33431434,106711202014,2020,106711,14,14.238,SHELTER PLUS CARE,432319,N,,,,,,Y,14,238,760032451,14,,,,N,0,,0,,,N,,511539,0,,SHELTER PLUS CARE
33431435,106711202015,2020,106711,15,14.238,SHELTER PLUS CARE,79220,N,,,,,,Y,14,238,760032451,14,,,,N,0,,0,,,N,,511539,0,,SHELTER PLUS CARE
33431436,106711202016,2020,106711,16,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,46171,N,,,,,,N,14,218,760032451,14,,,,N,0,,0,,OTHER CLUSTER NOT LISTED ABOVE,N,,67621,67621,COMMUNITY DEVELOPMENT BLOCK GRANT,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
33431437,106711202017,2020,106711,17,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,64012,Y,,,,,,N,14,231,760032451,14,U,,,N,0,,0,,,N,,345032,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
33431438,106711202018,2020,106711,18,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,118705,Y,,,,,,N,14,231,760032451,14,U,,,N,0,,0,COVID-19,,N,,345032,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
33431439,106711202019,2020,106711,19,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,9940,Y,,,,,,N,14,231,760032451,14,U,,,N,0,,0,,,N,,345032,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
33431422,10671120202,2020,106711,2,93.671,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES,59311,N,,,,,,N,93,671,760032451,93,,,,N,0,,0,,,N,,251644,0,,FAMILY VIOLENCE PREVENTION AND SERVICES/DOMESTIC VIOLENCE SHELTER AND SUPPORTIVE SERVICES
33431440,106711202020,2020,106711,20,14.231,EMERGENCY SOLUTIONS GRANT PROGRAM,89751,Y,,,,,,N,14,231,760032451,14,U,,,N,0,,0,,,N,,345032,0,,EMERGENCY SOLUTIONS GRANT PROGRAM
