ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1348854,2290962020,2020,229096,06/30/2020 00:00:00,S,A,,N,743162136,,N,788244916,HYDE LEADERSHIP CHARTER SCHOOL,"730 BRYANT AVENUE, ROOM 435",,BRONX,NY,10474,LESLIE RICH,CONTROLLER,7189915500,,LRICH@HYDEBRONXNY.ORG,10/29/2020 10:48:19,LESLIE RICH-CONTROLLER,MARKS PANETH LLP,685 THIRD AVE,,NEW YORK,NY,10017,MATTHEW ESTERSOHN,PARTNER,2122013145,,MESTERSOHN@MARKSPANETH.COM,10/29/2020 10:51:11,,O,,U,N,N,N,N,U,750000,Y,,916281,,N,N,N,N,N,N,,84,10/29/2020 00:00:00,10/31/2020 01:30:03,,N,905,1,x00,10/29/2020 00:00:00,,N,LESLIE RICH,CONTROLLER,10/29/2020 00:00:00,133518842,N,,N,N,,,,,Non-profit,UG,,11/03/2020 10:16:49,11/05/2020 08:21:55,,N,07/01/2019 00:00:00,,,,US
1387283,1298892020,2020,129889,12/31/2020 00:00:00,S,A,,N,926000194,,N,037411071,"CITY OF PALMER, ALASKA",231 WEST EVERGREEN AVENUE,,PALMER,AK,99645,GINA DAVIS,FINANCE DIRECTOR,9077611314,,GDAVIS@PALMERAK.ORG,08/31/2021 13:51:00,GINA DAVIS-FINANCE DIRECTOR,"BDO USA, LLP","3601 C STREET, SUITE 600",,ANCHORAGE,AK,99503,JOY MERRINER,PARTNER,9072788878,,JMERRINER@BDO.COM,08/31/2021 15:28:38,,O,,U,N,N,N,N,U,750000,N,,7138662,,N,N,N,N,N,N,,20,08/31/2021 00:00:00,09/03/2021 01:30:04,,N,200,1,x00,08/31/2021 00:00:00,,N,GINA DAVIS,FINANCE DIRECTOR,08/31/2021 00:00:00,135381590,N,,N,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1359522,2052802020,2020,205280,06/30/2020 00:00:00,S,A,,N,156002524,,N,075826586,SENECA FALLS CENTRAL SCHOOL DISTRICT,"P.O. BOX 268, 98 CLINTON STREET",,SENECA FALLS,NY,13148,JAMES BRUNI,BUSINESS MANAGER,3155393839,,JBRUNI@SENECAFALLSCSD.ORG,01/07/2021 15:23:30,JAMES BRUNI-ADMINISTRATOR OF BUSINESS AND OPERATIONS,"MENGEL METZGER BARR & CO., LLP","100 CHESTNUT STREET, SUITE 1200",,ROCHESTER,NY,14604,THOMAS ZUBER,PARTNER,5854231860,,JNOBLES@MMB-CO.COM,01/08/2021 10:31:30,,O,,U,N,N,N,N,U,750000,Y,,1127317,,N,N,N,N,N,N,,84,01/08/2021 00:00:00,01/10/2021 01:30:03,,N,505,1,x00,01/08/2021 00:00:00,,N,JAMES BRUNI,ADMINISTRATOR OF BUSINESS AND OPERATIONS,01/08/2021 00:00:00,161092347,N,,N,N,,,,,State,UG,,01/17/2021 13:04:55,01/21/2021 10:42:36,,N,07/01/2019 00:00:00,,,,US
1360438,1517372020,2020,151737,06/30/2020 00:00:00,S,A,,N,411762002,,N,838292431,INDEPENDENT SCHOOL DISTRICT NO. 2144,29678 KARMEL AVENUE,,CHISAGO CITY ,MN,55013,ROBYN VOSBERG-TORGERSON,DIRECTOR OF BUSINESS SERVICES,6512132901,,RVOSBERG-TORGERSON@ISD2144.ORG,12/21/2020 14:58:53,ROBYN VOSBERG-TORGERSON-DIRECTOR OF BUSINESS SERVICES,ABDO EICK & MEYERS,"5201 EDEN AVE, SUITE 250",,EDINA,MN,55436,BRAD FALTEYSEK,GOVERNMENTAL PARTNER ,9527153004,,BRAD.FALTEYSEK@AEMCPAS.COM,12/21/2020 14:23:19,,O,,U,Y,N,N,N,U,750000,Y,,994500,,N,N,N,N,N,N,,10,12/21/2020 00:00:00,12/28/2020 01:30:04,,N,505,1,x00,12/21/2020 00:00:00,,N,ROBYN VOSBERG-TORGERSON,DIRECTOR OF BUSINESS SERVICES,12/21/2020 00:00:00,411397419,N,,Y,N,,,,,Local government,UG,,01/06/2021 10:04:12,01/07/2021 11:13:13,,N,07/01/2019 00:00:00,,,,US
1346455,1700382020,2020,170038,06/30/2020 00:00:00,S,A,,N,236050689,,N,,METHACTON SCHOOL DISTRICT,1000 KRIEBEL MILL ROAD,,NORRISTOWN,PA,19403,TIMOTHY BRICKER,ASSISTANT DIRECTOR OF BUSINESS SERVICES,6104895000,,TBRICKER@METHACTON.ORG,11/16/2020 09:54:40,DANIELLE PENZA-ASSISTANT DIRECTOR OF BUSINESS SERVICES,MAILLIE LLP,500 NORTH LEWIS ROAD,,LIMERICK,PA,19468,DONALD J. PIERCE,PARTNER,6109351420,,DPIERCE@MAILLIE.COM,11/17/2020 17:01:21,,O,,U,N,N,N,N,U,750000,Y,,1671373,,N,N,N,N,N,N,,84,11/23/2020 00:00:00,12/03/2020 01:30:05,,N,505,1,x00,11/23/2020 00:00:00,,N,DANIELLE PENZA,ASSISTANT DIRECTOR OF BUSINESS SERVICES,11/23/2020 00:00:00,231518888,N,,N,N,,,,,Local government,UG,,12/04/2020 09:36:05,12/10/2020 08:08:40,,N,07/01/2019 00:00:00,,,,US
1421973,1629232020,2020,162923,12/31/2020 00:00:00,S,A,,N,316400233,,N,071640015,CITY OF MARION,233 W CENTER STREET,,MARION,OH,43302,MIRANDA MEGINNESS,CITY AUDITOR,7403835337,,MMEGINNESS@MARIONOHIO.ORG,06/02/2022 11:09:25,MIRANDA MEGINNESS-CITY AUDITOR,AUDITOR OF STATE OF OHIO,"88 E. BROAD ST, 5TH FLOOR",,COLUMBUS,OH,43215,JUSTIN LEU,SENIOR AUDIT MANAGE,6147287162,,JCLEU@OHIOAUDITOR.GOV,06/02/2022 07:47:37,,O,,U,N,Y,Y,N,U,750000,Y,,4586603,,N,N,N,N,N,N,,21,06/02/2022 00:00:00,06/04/2022 01:30:03,,N,200,1,x00,06/02/2022 00:00:00,,N,MIRANDA MEGINNESS,CITY AUDITOR,06/02/2022 00:00:00,311334820,Y,,N,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1401128,2038072020,2020,203807,12/31/2020 00:00:00,S,A,,N,586014661,,N,956076996,HOUSING AUTHORITY OF THE CITY OF ALMA,P.O. BOX 190,,ALMA,GA,31510,KRISTY TAYLOR,EXECUTIVE DIRECTOR,9126324298,,KTAYLOR@ALMAHOUSINGAUTHORITY.COM,11/03/2021 10:35:53,KRISTY TAYLOR-EXECUTIVE DIRECTOR,"HENDERSON & PILLITERI, LLC","200 CHASE PARK SOUTH, SUITE 220",,BIRMINGHAM,AL,35244,ROY W. HENDERSON JR.,MEMBER,2059820992,,RHENDERSON@HENDERSONCPA.COM,11/03/2021 09:30:26,,O,,U,N,N,N,N,U,750000,Y,,1490328,,N,N,N,N,N,N,,14,11/03/2021 00:00:00,11/05/2021 01:30:04,,N,403,1,x00,11/03/2021 00:00:00,,N,KRISTY TAYLOR,EXECUTIVE DIRECTOR,11/03/2021 00:00:00,263957106,N,,N,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1367604,9042020,2020,904,06/30/2020 00:00:00,S,A,,N,020271139,,N,138050331,NEW HAMPSHIRE COLLEGE & UNIVERSITY COUNCIL,3 BARRELL COURT SUITE 200,,CONCORD,NH,033018543,DEBORAH SCIRE,PRESIDENT & CEO,6032232301,,SCIRE@COMPACTNH.ORG,02/16/2021 16:30:34,DEBORAH SCIRE-PRESIDENT,"HESSION & PARE, PC",62 STARK STREET,,MANCHESTER,NH,031011970,THOMAS PARE,PARTNER,6036695477,,TPARE@HESSION-PARE.COM,02/04/2021 09:41:56,,O,,U,N,N,N,N,U,750000,N,,1761937,,N,N,N,N,N,N,,84,02/16/2021 00:00:00,02/18/2021 01:30:03,,N,909,1,x00,02/16/2021 00:00:00,,N,DEBORAH SCIRE,PRESIDENT,02/16/2021 00:00:00,020428003,N,,N,N,,,,,Non-profit,UG,,02/22/2021 11:32:34,02/25/2021 10:30:46,N,G,07/01/2019 00:00:00,,,,US
1366289,2421772020,2020,242177,06/30/2020 00:00:00,S,A,,N,366007289,,N,126871490,GENOA-KINGSTON COMMUNITY UNIT SCHOOL DISTRICT NO. 424,980 PARK AVENUE,,GENOA,IL,60135,BRAD SHORTRIDGE,ASSISTANT SUPERINTENDENT,8157846222,,BSHORTRI@GKSCHOOLS.ORG,04/07/2021 11:54:33,BRAD SHORTRIDGE-ASSISTANT SUPERINTENDENT/CSBO,WIPFLI LLP,3957 75TH STREET,,AURORA,IL,60504,"ANDY MACE, CPA",PARTNER,6308985578,,ANDY.MACE@WIPFLI.COM,02/01/2021 14:53:28,,O,,S,N,N,N,N,U,750000,N,,983524,,N,N,N,N,N,N,,84,04/07/2021 00:00:00,04/09/2021 01:30:04,,N,888,1,x00,04/07/2021 00:00:00,,N,BRAD SHORTRIDGE,ASSISTANT SUPERINTENDENT/CSBO,04/07/2021 00:00:00,390758449,N,,N,N,CASH,N,U,,Local government,UG,,04/12/2021 15:51:16,04/15/2021 07:25:14,,N,07/01/2019 00:00:00,,,,US
1380034,1452432020,2020,145243,12/31/2020 00:00:00,S,A,,N,486028701,,N,108604976,"CITY OF TOPEKA, KANSAS",215 SE 7TH STREET,,TOPEKA,KS,66603,JESSICA LAMENDOLA,DIRECTOR OF FINANCIAL SERVICES,7853683970,,JLAMENDOLA@TOPEKA.ORG,06/17/2021 15:39:08,JESSICA LAMENDOLA-DIRECTOR OF ADMINISTRATIVE AND FINANCIAL SERVICES,RSM US LLP,4622 PENNSYLVANIA AVE,,KANSAS CITY,MO,64112,KRISTEN HUGHES,SENIOR MANAGER,8167514004,,KRISTEN.HUGHES@RSMUS.COM,06/04/2021 09:41:10,,O,,U,Y,N,N,N,U,750000,N,,14428478,,N,N,N,N,N,Y,,14,06/17/2021 00:00:00,06/20/2021 01:30:04,,N,200,1,x00,06/17/2021 00:00:00,,N,JESSICA LAMENDOLA,DIRECTOR OF ADMINISTRATIVE AND FINANCIAL SERVICES,06/17/2021 00:00:00,420714325,N,,Y,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1346266,395862020,2020,39586,07/31/2020 00:00:00,S,A,,N,311132676,,N,602416369,"NCR OF VICTOR HDFC, INC. DBA AUTUMN GROVE",2335 NORTH BANK DRIVE,,COLUMBUS,OH,43220,JULIA FRATIANNE,TREASURER,6144512151,,NCRAUDITTEAM@NATIONALCHURCHRESIDENCES.ORG,09/22/2020 11:04:15,JULIE FRATIANNE-TREASURER,"PLANTE & MORAN, PLLC","250 SOUTH HIGH STREET, SUITE 100",,COLUMBUS,OH,43215,KELLY PERLMAN,PARTNER,6148493000,,PM.SINGLEAUDIT@PLANTEMORAN.COM,09/21/2020 16:47:32,,O,,U,N,N,N,N,U,750000,Y,,2680613,,N,N,N,N,N,N,,14,09/22/2020 00:00:00,09/25/2020 01:30:04,,N,903,1,x00,09/22/2020 00:00:00,,N,JULIE FRATIANNE,TREASURER,09/22/2020 00:00:00,381357951,N,,N,N,,,,,Non-profit,UG,,,,,,08/01/2019 00:00:00,,,,US
1421704,1381852020,2020,138185,09/30/2020 00:00:00,S,A,,N,826000223,,Y,198922611,"CITY OF MCCALL, IDAHO",216 E PARK STREET,,MCCALL,ID,83638,LINDA STOKES,TREASURER,2086342103,,LSTOKES@MCCALL.ID.US,03/23/2022 18:37:20,LINDA STOKES-TREASURER,EIDE BAILLY LLP,"877 W MAIN STREET, SUITE 800",,BOISE,ID,83702,BOBBY LAWRENCE,PARTNER,2083834742,,BLAWRENCE@EIDEBAILLY.COM,03/23/2022 15:44:00,,O,,U,N,Y,N,N,U,750000,Y,,6074322,,N,N,N,N,N,N,,20,03/23/2022 00:00:00,03/25/2022 01:30:02,,N,200,1,x00,03/23/2022 00:00:00,,N,LINDA STOKES,TREASURER,03/23/2022 00:00:00,450250958,Y,,N,N,,,,,Local government,UG,,,,,,10/01/2019 00:00:00,,,,US
1382825,625902020,2020,62590,12/31/2020 00:00:00,S,A,,N,411386986,,N,,"COMUNIDADES LATINAS UNIDAS EN SERVICIO, INC.",797 EAST SEVENTH STREET,,ST PAUL,MN,55106,DOMINIC KORBEL,VP OF ADMINISTRATION,6513794259,,DKORBEL@CLUES.ORG,06/09/2021 10:33:23,DOMINIC KORBEL-VP OF ADMINISTRATION,CLIFTONLARSONALLEN LLP,"220 SOUTH SIXTH STREET, SUITE 300",,MINNEAPOLIS,MN,55402,"SARAH REICHLING, CPA",PRINCIPAL,6123973066,,SARAH.REICHLING@CLACONNECT.COM,06/08/2021 16:11:15,,O,,U,Y,Y,N,N,U,750000,N,,4887871,,N,N,N,N,N,N,,21,06/09/2021 00:00:00,06/11/2021 01:30:06,,N,908,1,x00,06/09/2021 00:00:00,,N,DOMINIC KORBEL,VP OF ADMINISTRATION,06/09/2021 00:00:00,410746749,Y,,Y,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1357011,2052922020,2020,205292,06/30/2020 00:00:00,S,A,,N,226002100,,N,,TOWNSHIP OF MONTGOMERY SCHOOL DISTRICT,1014 ROUTE 601,,SKILLMAN,NJ,08558,ALICIA SCHAUER,BUSINESS ADMINISTRATOR,6094667601,,ASCHAUER@MTSD.US,01/06/2021 11:16:12,ALICIA SCHAUER-SCHOOL BUSINESS ADMINISTRATOR/BOARD SECRETARY,"SUPLEE, CLOONEY AND COMPANY",308 EAST BROAD STREET,,WESTFIELD,NJ,07090,ROBERT SWISHER,PARTNER,9087899300,,RSWISHER@SCNCO.COM,01/06/2021 13:06:18,,O,,U,N,N,N,N,U,750000,Y,,1312845,,N,N,N,N,N,N,,84,01/06/2021 00:00:00,01/10/2021 01:30:03,,N,505,1,x00,01/06/2021 00:00:00,,N,ALICIA SCHAUER,SCHOOL BUSINESS ADMINISTRATOR/BOARD SECRETARY,01/06/2021 00:00:00,221427684,N,,N,N,,,,,Local government,UG,,01/17/2021 10:45:18,01/21/2021 10:42:36,,N,07/01/2019 00:00:00,,,,US
1374578,1696532020,2020,169653,06/30/2020 00:00:00,S,A,,N,251216173,,N,118293752,BEAVER VALLEY INTERMEDIATE UNIT,147 POPLAR AVENUE ,,MONACA ,PA,15061,CONNIE HARMOTTO ,BUSINESS MANAGER ,7247747800,,CLH@BVIU.ORG,03/24/2021 15:00:15,CONNIE HARMOTTO-BUSINESS MANAGER,MARK C TURNLEY CPA ,1000 3RD AVENUE ,,NEW BRIGHTON ,PA,15066,MARK TURNLEY ,OWNER ,7243841081,,MARK@MCTURNLEYCPA.COM,03/24/2021 14:21:10,,O,,U,N,N,N,N,U,750000,Y,,6808713,,N,N,N,N,N,N,,84,03/24/2021 00:00:00,03/26/2021 01:30:04,,N,505,1,x00,03/24/2021 00:00:00,,N,CONNIE HARMOTTO,BUSINESS MANAGER,03/24/2021 00:00:00,251570881,N,,N,N,,,,,Local government,UG,,03/27/2021 11:01:55,04/01/2021 07:14:26,,N,07/01/2019 00:00:00,,,,US
1369089,2457382020,2020,245738,12/31/2020 00:00:00,S,A,,N,264826876,,N,833154342,"SANDYWOODS HOME, INC.",50 WASHINGTON SQUARE,,NEWPORT,RI,02840,CHRISTIAN BELDEN,EXECUTIVE DIRECTOR,4018465114,,CBELDEN@CCHCNEWPORT.ORG,03/01/2021 11:43:25,CHRISTIAN BELDEN-EXECUTIVE DIRECTOR,D'AMBRA CPA,531 HARRIS AVENUE,,WOONSOCKET,RI,02895,CRAIG D'AMBRA,OWNER,4014742300,,CRAIGSDAMBRA@GMAIL.COM,02/27/2021 10:52:24,,O,,U,N,N,N,Y,U,750000,N,,4083859,,N,N,N,N,N,N,,14,03/03/2021 00:00:00,03/05/2021 01:30:03,,N,888,1,x00,03/03/2021 00:00:00,,N,CHRISTIAN BELDEN,EXECUTIVE DIRECTOR,03/03/2021 00:00:00,050503395,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2020 00:00:00,,,,US
1392898,2010662020,2020,201066,12/31/2020 00:00:00,S,A,,N,226002151,,N,,TOWNSHIP OF NORTH BERGEN,4233 KENNEDY BLVD,,NORTH BERGEN,NJ,07047,ROBERT PITTFIELD ,CFO ,2013302629,,RPITTFIELD@NORTHBERGEN.ORG,10/28/2021 11:29:10,ROBERT PITTFIELD-CFO,PKF O'CONNOR DAVIES ,20 COMMERCE DRIVE SUITE 301,,CRANFORD,NJ,07016,DAVID GANNON,PARTNER,9089676855,,DGANNON@PKFOD.COM,10/25/2021 15:09:58,,O,,S,N,N,N,N,U,750000,Y,,4233923,,N,N,N,N,N,N,,21,10/28/2021 00:00:00,11/01/2021 01:30:03,,N,300,1,x00,10/28/2021 00:00:00,,N,ROBERT PITTFIELD,CFO,10/28/2021 00:00:00,271728945,N,,N,N,REGULATORY,Y,U,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1376766,1719062020,2020,171906,06/30/2020 00:00:00,S,A,,N,626002610,,N,043008143,LEBANON HOUSING AUTHORITY,49 UPTON HEIGHTS,,LEBANON,TN,37087,PATRICK JOHNSON,EXECUTIVE DIRECTOR,6154441872,,PJOHNSON@LHATN.ORG,01/24/2023 15:47:41,PATRICK JOHNSON-EXECUTIVE DIRECTOR,"CHANG & COMPANY, P.C.",4360 CHAMBLEE DUNWOODY RD SUITE 206,,ATLANTA,GA,30341,SPENCER CHANG,CPA,6782810450,,SPENCERGA@GMAIL.COM,03/31/2021 22:49:17,,O,,U,N,N,N,N,U,750000,N,,2268344,,N,N,N,N,N,N,,14,01/24/2023 00:00:00,01/28/2023 01:30:06,,N,403,1,x00,01/24/2023 00:00:00,,N,PATRICK JOHNSON,EXECUTIVE DIRECTOR,01/24/2023 00:00:00,581792580,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2019 00:00:00,,,,US
1411002,1697632020,2020,169763,06/30/2020 00:00:00,S,A,,N,231671313,,N,,AVON GROVE SCHOOL DISTRICT,375 SOUTH JENNERSVILLE ROAD,,WEST GROVE,PA,193908401,DANIEL CARSLEY,BUSINESS MANAGER,6108692441,,DCARSLEY@AVONGROVE.ORG,01/03/2022 09:34:07,DANIEL CARSLEY-BUSINESS MANAGER,"BARBACANE, THORNTON & COMPANY LLP","3411 SILVERSIDE ROAD, 200 SPRINGER BUILDING",,WILMINGTON,DE,19810,"JEFFREY A. KOWALCZYK, CPA",PARTNER,3024684036,,JKOWALCZYK@BTCPA.COM,01/03/2022 08:42:00,,O,,U,N,N,N,N,U,750000,Y,,1886246,,N,N,N,N,N,N,,10,01/03/2022 00:00:00,01/05/2022 01:30:05,,N,505,1,x00,11/18/2020 00:00:00,,N,DANIEL CARSLEY,BUSINESS MANAGER,11/18/2020 00:00:00,510229493,N,,N,N,,,,,Local government,UG,,11/30/2020 11:16:56,12/03/2020 08:54:33,,N,07/01/2019 00:00:00,,,,
1368170,834512020,2020,83451,06/30/2020 00:00:00,S,A,,N,570329786,,N,078050846,VOORHEES COLLEGE,1141 VOORHEES ROAD,,DENMARK,SC,29042,V. DIANE O'BERRY,VP FOR FISCAL AFFAIRS,8037801149,,DOBERRY@VOORHEES.EDU,02/07/2021 19:51:29,V. DIANE O'BERRY-V. DIANE O'BERRY,"J. W. HUNT AND COMPANY, LLP",1607 ST. JULIAN PLACE,,COLUMBIA,SC,29204,WILLIAM T. POUNCEY,PARTNER,8037288655,,WTP@JWHUNT.COM,02/07/2021 10:48:12,,O,,U,N,N,N,N,U,750000,Y,,10627252,,N,N,N,N,N,N,,84,02/08/2021 00:00:00,02/10/2021 01:30:03,,N,904,1,x00,02/08/2021 00:00:00,,N,V. DIANE O'BERRY,V. DIANE O'BERRY,02/08/2021 00:00:00,570138290,N,,N,N,,,,,Institution of higher education (IHE),UG,00345500,02/16/2021 10:13:02,02/18/2021 09:52:14,N,B,07/01/2019 00:00:00,,,,US
1392346,32052020,2020,3205,09/30/2020 00:00:00,S,A,,N,042442944,,N,020673778,"BERKSHIRE HEALTH SYSTEMS, INC. AND AFFILATES",725 NORTH STREET,,PITTSFIELD,MA,01201,PAULA BUSH,DIRECTOR GENERAL ACCOUNTING,4134472508,,PBUSH@BHS1.ORG,09/03/2021 14:37:12,DARLENE RODOWICZ-EXECUTIVE VICE PRESIDENT,"GRANT THORNTON, LLP",186 WOOD AVENUE SOUTH 4TH FLOOR,,ISELIN,NJ,08830,CRISPIN HILDEBRAND,DIRECTOR,2158144055,,CRISPIN.HILDEBRAND@US.GT.COM,09/03/2021 15:00:21,,O,,U,N,N,N,N,U,750000,Y,,1355096,,N,N,N,N,N,Y,,10,09/03/2021 00:00:00,09/08/2021 01:30:05,,N,908,1,x00,09/03/2021 00:00:00,,N,DARLENE RODOWICZ,EXECUTIVE VICE PRESIDENT,09/03/2021 00:00:00,366055558,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2019 00:00:00,,,,US
1388224,1347962020,2020,134796,12/31/2020 00:00:00,S,A,,N,846006924,,N,088448345,CITY OF COMMERCE CITY,7887 EAST 60TH AVENUE,,COMMERCE CITY,CO,80022,SU CHONG MYUNG,ACCOUNTING SUPERVISOR,3032893727,,SMYUNG@C3GOV.COM,08/04/2021 17:41:02,SHERYL L. CARSTENS-DIRECTOR OF FINANCE,EIDE BAILLY LLP,"7001 E. BELLEVIEW AVE., STE. 700",,DENVER,CO,802372733,PAUL KANE,AUDIT PARTNER,3034596758,,PKANE@EIDEBAILLY.COM,08/14/2021 13:07:44,,O,,U,N,Y,N,N,U,750000,N,,6156188,,N,N,N,N,N,N,,14,08/16/2021 00:00:00,08/18/2021 01:30:04,,N,200,1,x00,08/16/2021 00:00:00,,N,SHERYL L. CARSTENS,DIRECTOR OF FINANCE,08/16/2021 00:00:00,450250958,Y,,N,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1361483,1541972020,2020,154197,06/30/2020 00:00:00,S,A,,N,436001506,,N,088705934,GREENVILLE R-II SCHOOL DISTRICT,P.O. BOX 320,,GREENVILLE,MO,639440320,RICK CLUBB,SUPERINTENDENT,5732243844,,RCLUBB@BEARS.K12.MO.US,01/04/2021 10:40:31,RICK CLUBB-SUPERINTENDENT,"CATLETT & ASSOCIATES, LLC","6209 MID RIVERS MALL DRIVE, #117",,SAINT PETERS,MO,63304,MICHAEL CATLETT,MEMBER,6369227540,,MIKEJPMLLC@ATT.NET,12/23/2020 15:04:52,,O,,S,N,N,N,N,U,750000,N,,1317204,,N,N,N,N,N,N,,84,01/04/2021 00:00:00,01/06/2021 01:30:05,,N,505,1,x00,01/04/2021 00:00:00,,N,RICK CLUBB,SUPERINTENDENT,01/04/2021 00:00:00,262651464,N,,N,N,CASH,N,U,,Local government,UG,,01/12/2021 13:08:37,01/14/2021 06:24:59,N,G,07/01/2019 00:00:00,,,,US
1358418,1520332020,2020,152033,06/30/2020 00:00:00,S,A,,N,416003818,,N,095958187,INDEPENDENT SCHOOL DISTRICT NO.728,11500 193RD AVENUE NW,,ELK RIVER,MN,55330,JOSEPH PRIMUS,ASSISTANT DIRECTOR OF FINANCE,7632413437,,JOSEPH.PRIMUS@ISD728.ORG,12/14/2020 09:23:28,JOSEPH PRIMUS-ASSISTANT DIRECTOR OF FINANCE,"MALLOY, MONTAGUE, KARNOWSKI, RASOSEVICH, & CO., P.A.","5353 WAYZATA BLVD, SUITE #410",,MINNEAPOLIS,MN,55416,WILLIAM LAUER,PRINCIPAL,9525450424,,BLAUER@MMKR.COM,12/13/2020 14:21:11,,O,,U,N,N,N,N,U,750000,Y,,6132518,,N,N,N,N,N,N,,84,12/14/2020 00:00:00,12/22/2020 01:30:04,,N,505,1,x00,12/14/2020 00:00:00,,N,JOSEPH PRIMUS,ASSISTANT DIRECTOR OF FINANCE,12/14/2020 00:00:00,411690382,N,,N,N,,,,,Local government,UG,,01/01/2021 16:24:31,01/07/2021 11:13:13,N,G,07/01/2019 00:00:00,,,,US
1379676,2029102020,2020,202910,12/31/2020 00:00:00,S,A,,N,346001861,,N,095330635,CITY OF MENTOR,8500 CIVIC CENTER BOULEVARD,,MENTOR,OH,44060,DAVID MALINOWSKI,DIRECTOR OF FINANCE,4402551100,,MALINOWSKI@CITYOFMENTOR.COM,07/13/2021 09:46:49,DAVE MALINOWSKI-DIRECTOR OF FINANCE,OHIO AUDITOR OF STATE KEITH FABER,88 EAST BROAD STREET,,COLUMBUS,OH,43215,ANDREA ZAPACH,SENIOR AUDIT MANAGER,2167873665,,ALZAPACH@OHIOAUDITOR.GOV,07/13/2021 07:27:05,,O,,U,N,N,N,N,U,750000,N,,7019832,,N,N,N,N,N,N,,14,07/13/2021 00:00:00,07/15/2021 01:30:05,,N,200,1,x00,07/13/2021 00:00:00,,N,DAVE MALINOWSKI,DIRECTOR OF FINANCE,07/13/2021 00:00:00,311334820,N,,N,N,,,,,Local government,UG,,,,,,01/01/2020 00:00:00,,,,US
1354641,1297992020,2020,129799,06/30/2020 00:00:00,S,A,,N,920057727,,N,047945373,CHUGACH SCHOOL DISTRICT,9321 VAN GUARD SUITE 100,,ANCHORAGE,AK,99507,AMANDA TRANGMOE,CONTRACT ACCOUNTANT,9075227400,,ATRANGMOE@CHUGACHSCHOOLS.COM,11/16/2020 14:48:50,AMANDA TRANGMOE-CFO,"ALTMAN, ROGERS & CO.","3000 C ST. N., SUITE 201",,ANCHORAGE,AK,99503,DONALD L. HANNI,PRINCIPAL,9072742992,,FEDCENSUS@ALTROGCO.COM,11/13/2020 21:39:54,,O,,U,N,N,N,N,U,750000,N,,1670276,,N,N,N,N,N,N,,84,11/16/2020 00:00:00,11/18/2020 01:30:04,,N,005,1,x00,11/16/2020 00:00:00,,N,AMANDA TRANGMOE,CFO,11/16/2020 00:00:00,920143182,N,,N,N,,,,,Local government,UG,,11/18/2020 10:10:25,11/19/2020 08:29:55,N,G,07/01/2019 00:00:00,,,,US
