ID,REPORTID,VERSION,DBKEY,AUDITYEAR,SEQ_NUMBER,TYPE_ID,NOTE_INDEX,TITLE,CONTENT,UEI,MULTIPLEUEIS
237110,902388,1,203807,2020,2,2,1,10% De Minimis Cost Rate,The auditee used the de minimis cost rate.,,
118555,850477,1,227189,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
118556,850477,1,227189,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the ""Schedule"") includes the federal award activity of Kuumba Academy Charter School under programs of the federal government for the year ended June 30, 2020. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200,Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operation of Kuumba Academy Charter School, it is not intended to and does not present the financial position, change in net assets, or cash flows of Kuumba Academy Charter School. Expenditures reported on this Schedule are reflected on the modified accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Kuumba Academy Charter School has not elected to use the 10 percent de minimis indirect cost rate as allowed under the Uniform Guidance.",,
122989,858518,1,210892,2020,4,3,0,NON-CASH AWARDS ,The amount of commodities reported on the schedule is the value of the supplemental food program distributed by the district during the year as priced by the North Dakota Department of Public Instruction.,,
122990,858518,1,210892,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the schedule are reported on the modified accrual basis of accounting. Such expenditures are recognized following the cost principles contained in Subpart E of the Uniform Guidance, wherein certain types of expenditures are allowable or are limited as to reimbursement.",,
122991,858518,1,210892,2020,5,3,0,PASS-THROUGH GRANT NUMBER,"For Federal programs marked N/A, the School District was unable to obtain a pass-through grant number.",,
122992,858518,1,210892,2020,3,3,0,BASIS OF PRESENTATION / ACCOUNTING,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of the School District under programs of the federal government for the years ended June 30, 2020 and 2019. The information in the schedule is presented in accordance with the requirements of the Office of Management and Budget (OMB) Uniform Guidance. Because the schedule presents only a selected portion of the operations of the School District, it is not intended to and does not present the financial position or changes in net position of the School District. Expenditures represent only the federally funded portions of the program. School District records should be consulted to determine amounts expended or matched from non-federal sources.",,
122993,858518,1,210892,2020,2,2,2,10% De Minimis Cost Rate,Oberon Public School District has not elected to use the 10-percent de minimis cost rate as allowed under Uniform Guidance. ,,
166747,873935,1,229610,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in Office of Management and Budget Circular A-122, Cost Principles for Non-Profit Organizations, or the cost principles contained in Title 2 U.S. Code of Federal Regulations, Part 200, Uniform Administrative Requirements, Cost Principles and Audit Requirements for Federal Awards, wherein certain types of expenditures are not allowable or are limited as to reimbursement. ",,
166748,873935,1,229610,2020,3,3,0,Value of Non-Cash and Cash Expenditures ,"During the year ended June 30, 2020, the Food Bank distributed 1,399,491 pounds of USDA food commodities valued at $1,152,120. Total Expenditures for the year ended June 30, 2020 are as follows: Total Value of non-cash expenditures $1,152,120  Cash Expenditures $174,086   Total federal expenditures $1,326,206. ",,
166749,873935,1,229610,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
237454,891404,1,208656,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal expenditures activity of LakeView Towers Residents Association Inc., HUD Project No. 071-11448, and is presented on the accrual basis ofaccounting. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Codeof Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and AuditRequirements for Federal Awards. Therefore, some amounts presented in this schedule may differ from amountspresented in, or used in the preparation of, the basic financial statements.",,
237455,891404,1,208656,2020,2,2,1,10% De Minimis Cost Rate,The Organization has elected to use the 10% de minimis indirect cost rate as allowed under the Uniform Guidance.,,
237456,891404,1,208656,2020,3,3,0,Loan/loan guarantee outstanding balances,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS (14.155) - Balances outstanding at the end of the audit period were 65812963. ,,
142046,860779,1,243936,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
142047,860779,1,243936,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Note 1:  Basis of PresentationThe accompanying schedule of expenditures of federal and State awards (SEFSA) includes the federal and State grant activity of Town of Mount Gilead under the programs of the federal government and the State of North Carolina for the year ended June 30, 2020.  The information in this SEFSA is presented in accordance with the requirements of Title 2 US Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance), and the State Single Audit Implementation Act.  Because the SEFSA presents only a select portion of the operations of Town of Mount Gilead, it is not intended to, and does not, present the financial position, changes in net position, or cash flows of Town of Mount Gilead.Note 2:  Summary of Significant Accounting PoliciesExpenditures reported in the SEFSA are reported on the modified accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in OMB Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.Note 3:  Indirect Cost RateTown of Mount Gilead has elected not to use the 10-percent de minimis indirect cost rate as allowed by the Uniform Guidance.Note 4:  Subsequent Event - Coronavirus Relief FundsTown of Mount Gilead was awarded $46,244 of funding from the Coronavirus Relief Fund (21.019) from Montgomery County in August, 2020.  Town of Mount Gilead has a plan to spend these funds approved by OSBM as a subrecipient of Montgomery County.  CRF must be spent during the period March 1, 2020, to December 30, 2020.  The Town's expenditures will be reported on the FY 2021 SEFSA.",,
215629,893885,1,3205,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
215630,893885,1,3205,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes thegrant activity of Berkshire Health Systems, Inc. (the Health System) and is presented on theaccrual basis of accounting. The information in the Schedule is presented in accordance withthe requirements of Title 2 U.S. Code of Federal Regulations Part 200, UniformAdministrative Requirements, Cost Principles, and Audit Requirements for Federal Awards(Uniform Guidance). Therefore, some amounts presented in the Schedule may differ fromamounts presented in, or used in the preparation of, the basic consolidated financialstatements.",,
220840,895654,1,248580,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"A.Basis of PresentationThe accompanying schedule of expenditures of federal and state awards (the Schedule) includes the federal and state grant activity of CASA of Tarrant County, Inc. (the Organization) and is presented on the accrual basis of accounting. The information in the Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance) and the State of Texas Uniform Grant Management Standards (UGMS) issued by the Texas Comptroller of Public Accounts. Because the Schedule presents only a selected portion of the operations of the Organization, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Organization.B. Summary of Significant Accounting PoliciesExpenditures reported in the Schedule are reported on the accrual basis of accounting in accordance with accounting standards generally accepted in the United States of America. Expenditures are recognized following the cost principles contained in the Uniform Guidance and UGMS, wherein certain types of expenditures are not allowable or are limited as to reimbursement. No federal or state financial assistance has been provided to a subrecipient.",,
220841,895654,1,248580,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
220842,895654,1,248580,2020,3,3,0,Other Notes,"C.Non-Cash AssistanceThe Organization did not receive any non-cash assistance from federal or state awards for the year ended December 31, 2020.D.LoansAt December 31, 2020, the Organization had no loans or loan guarantees outstanding with federal or state awarding agencies.",,
224747,897677,1,243378,2020,3,3,0,Loan/loan guarantee outstanding balances,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS (14.218) - Balances outstanding at the end of the audit period were 235420. COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS (14.218) - Balances outstanding at the end of the audit period were 396841. COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS (14.218) - Balances outstanding at the end of the audit period were 366932. COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS (14.218) - Balances outstanding at the end of the audit period were 235367. COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS (14.218) - Balances outstanding at the end of the audit period were 309809. ,,
224748,897677,1,243378,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
224749,897677,1,243378,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE 1: GENERALThe accompanying Schedule of Expenditures of Federal Awards presents the activity of allfederal financial assistance programs of Friends of the Mission (the ""Organization""). Allexpenditures of federal financial assistance received are included in the schedule.NOTE 2: BASIS OF ACCOUNTINGThe accompanying schedule of expenses of federal grant activity of the Organization ispresented on the accrual basis of accounting. The information in this schedule is presentedin accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200,Uniform Administrative Requirements, Cost Principles, and Audit Requirements for FederalAwards (Uniform Guidance).NOTE 3: CLAIMSThe Organization has received federal grants for specific purposes that are subject to reviewand audit by the Federal Government. Although such audits could result in expendituredisallowances under grant terms, any required reimbursements are not expected to bematerial.NOTE 4: LOAN PROGRAMSThe Organization has entered into five separate loan agreements with the City of WestSacramento under the Neighborhood Stabilization Program administered by the Departmentof Housing and Urban Development (HUD) under CDFA 14.218. The following schedulepresents the amount of loan balance outstanding for each of the five separate agreements asof December 31, 2020.Project January 1, 2020 December 31, 2020Name Balance BalanceMadrone $ 235,420 $ 235,420Yolo 396,841 396,841Manchester 366,932 366,932Norfolk 235,367 235,367Julian 309,809 309,809$ 1 ,544,369 $ 1 ,544,369NOTE 5: INDIRECT COST REIMBURSEMENTSThe Uniform Guidance requires that all indirect costs be charged through the use of anapproved indirect cost rate. When no indirect cost rate has been approved, the UniformGuidance allows for a one-time election to use a 10% diminimus reimbursement rate. TheOrganization has not charged any indirect costs to its federal programs since the UniformGuidance became applicable, and has yet to determine if it will elect the 10% diminimusreimbursement rate.",,
188758,881205,1,13336,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Pass-through entity identifying numbers are presented where available.",,
188759,881205,1,13336,2020,3,3,0,Basis of Presentation,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes the federal award activity of Nonprofit Finance Fund (NFF) under programs of the federal government for the year ended December 31, 2020.  The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of NFF, it is not intended to and does not present the financial position, changes in net assets or cash flows of NFF. ",,
188760,881205,1,13336,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
188761,881205,1,13336,2020,4,3,0,Nonmonetary Assistance,"Nonmonetary assistance is reported in the Schedule based on the amount disbursed or received. NFF received no nonmonetary assistance for the year ended December 31, 2020.",,
197130,870411,1,117065,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
197131,870411,1,117065,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"1.  Basis of Presentation - The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal award activity of IRCO under programs of the federal government for the year ended September 30, 2020.  The information in this Schedule is presented in accordance with the requirements of Title 2, U.S. Code of Federal Regulations, Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (the Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of IRCO, it is not intended to and does not present the financial position, changes in net assets, or cash flows of IRCO. For purposes of the Schedule, federal awards include all grants, contracts, and similar agreements entered into directly between IRCO and agencies and departments of the Federal Government and all sub-awards to the organization by non-federal organizations pursuant to federal grants, contracts and similar agreements. 2.  Summary of Significant Accounting Policies - Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
198761,886305,1,66417,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the OMB Circular A-122,Cost Principles for Non-Profit Organizations, or the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
198762,886305,1,66417,2020,2,2,2,10% De Minimis Cost Rate,The Cathedral Square Corporation has elected not to use the 10-percent de-minimis indirect cost rate allowed under the Uniform Guidance.,,
198763,886305,1,66417,2020,4,3,0,Basis of presentation,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal grant activity of The Cathedral Square Corporation (the Organization) under programs of the federal government for the period from January 1, 2020 through October 15, 2020. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of the Organization, it is not intended to and does not present the financial position, changes in net assets or cash flows of the Organization.",,
198764,886305,1,66417,2020,3,3,0,Loan/loan guarantee outstanding balances,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS (14.155) - Balances outstanding at the end of the audit period were 4075761. ,,
208564,890511,1,101821,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE 1 - BASIS OF PRESENTATIONThe accompanying schedule of expenditures of federal awards includes the federal grant activity of the Child Care Council of Greater Houston, Inc. and is presented on the accrual basis of accounting.  The information in this schedule is presented in accordance with requirements of 2 CFR Section 200.510 of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles and Audit Requirements for Federal Awards (Uniform Guidance) Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the accrual basis statements.",,
208565,890511,1,101821,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
112879,852946,1,141713,2020,4,3,0,Non-Cash Assistance,"The following amounts were expended in the form of non-cash assistance by Lincoln Elementary #27 and should be included in the Schedule of Expenditures of Federal Awards: Non-Cash commodities (CFDA 10.555): $42,554; Other Non-Cash Assistance - Dept. of Defense Fruits & Vegetables $23,376; Total Non-Cash $65,930",,
112880,852946,1,141713,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
112881,852946,1,141713,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards includes the federal grant activity of Lincoln Elementary #27 and is presented on the cash basis of accounting. The information in this schedule is presented in accordance with the requirements of the Office of Management and Budget Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the basic financial statements.",,
112882,852946,1,141713,2020,3,3,0,Other Information,District had Federal grants requiring matching expenditures: NO,,
116763,854461,1,160432,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"1. SIGNIFICANT ACCOUNTING POLICIESBasis of PresentationThe accompanying Schedule of Expenditures of Federal Awards includes all Federal awards administered by the CanastotaCentral School District. The School Districts organization is defined in Note 1 to the School Districts basic financialstatements.Basis of AccountingThe expenditures in the accompanying schedule are presented on an accrual basis of accounting. The information in thisschedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, UniformAdministrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Therefore,some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the basic financialstatements.De Minimis Indirect Cost RateThe District has not elected to use the 10 percent de minimis indirect cost rate as allowed under the Uniform Guidance.Food DonationNonmonetary assistance is reported in the schedule at fair market value of the food commodities received. At June 30, 2020, theSchool District had food commodities totaling $17,828 in inventory.Cluster ProgramsThe following programs are identified by OMB Compliance Supplement to be part of a cluster of programs:U.S. Department of AgricultureNutrition ClusterCFDA #10.553 School Breakfast ProgramCFDA #10.555 National School Lunch ProgramCFDA #10.559 Summer Food Service ProgramU.S. Department of EducationSpecial Education ClusterCFDA #84.027 Special Education - Grants to States (IDEA, Part B)CFDA #84.173 Special Education - Preschool Grants (IDEA Preschool)",,
116764,854461,1,160432,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
146078,866780,1,151978,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
146079,866780,1,151978,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The Schedule of Expenditures of Federal Awards is prepared on the accrual basis of accounting. The information in this schedule is presented in accordance with the OMBs Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. Therefore, some amounts presented in this schedule may differ from the amounts presented in, or used in the preparation of, the District's basic financial statements. All pass-through entities listed above use the same CFDA numbers as the federal grantors to identify these grants, and have not assigned any additional identifying numbers.",,
153883,869522,1,170031,2020,4,3,0,Basis of Presentation,"The accompanying schedule of expenditures of federal awards (Schedule) includes the federal award activity of Montgomery County Community College (College) under programs of the federal government for the year ended June 30, 2020. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operations of the College, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the College.",,
153884,869522,1,170031,2020,3,3,0,Student Financial Assistance Loan Programs,"The total loans granted under the Federal Direct Loan Program, which were not made by the College but were received by its students, were $16,721,829 for the year ended June 30, 2020.",,
153885,869522,1,170031,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following, as applicable, the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
153886,869522,1,170031,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
190546,875422,1,143053,2020,2,2,2,10% De Minimis Cost Rate,The Authority did not elect to use the 10% De Minimus Cost Rate.,,
190547,875422,1,143053,2020,3,3,0,Basis of Presentation,"The above schedule of expenditures of federal awards includes the federal grant activity of the Authority and is presented on the accrual basis of accounting. The information on this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. Because the schedule presents only a selected portion of operation of the Authority it is not intended to and does not present the financial net position, changes in net position or cash flows of the Authority.",,
190548,875422,1,143053,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,Expenditures reported on the schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance wherein certain types of expenditures are not allowed or are limited as to reimbursement.,,
203160,888451,1,153206,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Note 1 - Basis of Presentation -- The schedule of expenditures of federal awards (the Schedule) includes the federal award activity of the City under programs of the federal government.  The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  Because the Schedule presents only a selected portion of the operations of the City, it is not intended to and does not present the financial position, changes in net position, or cash flows of the City.  Note 2 - Summary of Significant Accounting Policies -- Expenditures reported on the Schedule are reported on the modified accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  Negative amounts shown on the Schedule, if any, represent adjustments or credits made in the normal course of business to amounts reported as expenditures in prior years, if any.  The City has not elected to use the 10% de minimis indirect cost rate allowed under the Uniform Guidance.  Note 3 - The City did not have any federal loans or loan guarantees with continuing compliance requirements.  The City did not receive any federal insurance and the City did not provide funds to any subrecipients.  Note 4 - Fair market value of personal protective equipment (PPE) at time of receipt during the year ended December 31, 2020 was $2,226.",,
203161,888451,1,153206,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not elect to use the 10% de minimis cost rate.,,
111607,847808,1,199617,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,Expenditures reported on the Schedule are reported on the cash basis of accounting.  Pass-through entity identifying numbers are presented where available.,,
111608,847808,1,199617,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
111609,847808,1,199617,2020,3,3,0,Basis of Presentation,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal grant activity of the Puxico R-VIII School District under programs of the federal government for the year ended June 30, 2020. The information in this schedule is presented in accordance with the requirements of the Office of Management and Budgets (OMB) Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of Puxico R-VIII School District, it is not intended to and does not present the financial position or changes in net position of the Puxico R-VIII School District.",,
160070,867252,1,197034,2020,3,3,0,LOANS AND LOAN GUARANTEES,"The Caddo Parish Sheriff did not expend federal awards related to loans or loan guarantees during the year endedJune 30, 2020.",,
160071,867252,1,197034,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes the federal spending of the Caddo Parish Sheriff and is presented on the modified accrual basis of accounting. The information in this schedule is presented in accordance with the requirements of the Uniform Guidance. Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the financial statements. Because the schedule presents only a selected portion of the operations of the Caddo Parish Sheriff, it is not intended to and does not represent the financial position of the Caddo Parish Sheriff.",,
160072,867252,1,197034,2020,6,3,0,CONTINGENCIES,"Grant monies received and disbursed by the Caddo Parish Sheriff are for specific purposes and are subject to review by the grantor agencies. Such audits may result in requests for reimbursement due to disallowed expenditures. Based upon experience, the Caddo Parish Sheriff does not believe that such disallowance, if any, would have a material effect on the financial position of the Caddo Parish Sheriff.",,
160073,867252,1,197034,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
160074,867252,1,197034,2020,7,3,0,FEDERAL PASSTHROUGH FUNDS,The Caddo Parish Sheriff is also the subrecipient of federal funds that have been subjected to testing and are reported as expenditures and listed as federal passthrough funds. Federal awards other than those indicated as passthrough are considered to be direct.,,
160075,867252,1,197034,2020,4,3,0,SUBRECIPIENTS,"During the year ended June 30, 2020, the Caddo Parish Sheriff had no subrecipients.",,
160076,867252,1,197034,2020,5,3,0,NONCASH ASSISTANCE AND OTHER,"The Caddo Parish Sheriff did not receive any assistance or federally funded insurance during the year ended June30, 2020.",,
173202,878138,1,186128,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
173203,878138,1,186128,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of the Housing Authority of the City of Elkhart, Indiana (Authority) and is presented on the accrual basis of accounting. The information in this schedule is presented in accordance with the Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards. Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of the Authoritys consolidated financial statements.",,
234392,894375,1,201066,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal and state financial assistances present the activity of all federal and state financial assistance programs of the Township of North Bergen.  The Township is defined in Note 1 to the financial statements. To the extent identified, the federal and state financial assistance that passed through other governmental agencies is included on the schedule of expenditures of state financial assistance. The accompanying schedules of financial assistance are presented using the basis of accounting as described in Note 2 to the Townships financial statements. Amounts reported in the accompanying schedules agree with amounts reported in the Townships financial statements. Amounts reported in the accompanying schedules of expenditures of federal and state financial assistance agree with the amounts reported in the related federal and state financial reports, where required.  ",,
234393,894375,1,201066,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
333293,931644,1,182765,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,The accompanying schedule of expenditures of federal awards is a summary of the activity of the Corporation's federal award program and has been prepared using the accrual basis of accounting.,,
333294,931644,1,182765,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
333295,931644,1,182765,2020,3,3,0,Loan/loan guarantee outstanding balances,INTERMEDIARY RELENDING PROGRAM (10.767) - Balances outstanding at the end of the audit period were 1403640. ECONOMIC ADJUSTMENT ASSISTANCE (11.307) - Balances outstanding at the end of the audit period were 3307763. COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII (14.228) - Balances outstanding at the end of the audit period were 293978. COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS PROGRAM (21.020) - Balances outstanding at the end of the audit period were 215491. ,,
333296,931644,1,182765,2020,4,3,0,Loan/loan guarantee outstanding balances,Intermediary Relending Program (10.767) - Balances outstanding at end of the audit period were 1403640.  Economic Adjustment Program (11.307) - Balances outstanding at end of the audit period were 3307763.  Community Development (14.228) - Balances outstanding at end of audit period were 293978.  Community Development Financial Institutions Fund (21.020) -  Balances outstanding at end of audit period were 215491.,,
109423,853201,1,213968,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, or OMB Circular A-87, Cost Principles for State, Local, and Indian Tribal Governments, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Ashe Senior Village, Inc. has elected not to use the 10-percent de minimis indirect cost rate allowed under the Uniform Guidance.",,
109424,853201,1,213968,2020,3,3,0,BASIS OF PRESENTATION,"The accompanying schedule of expenditures of federal awards (the ""Schedule"") includes the federal award activity of Ashe Senior Village, Inc., under programs of the federal government for the year ended June 30, 2020. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operations of Ashe Senior Village, Inc., it is not intended to and does not present the financial position, changes in net assets, or cash flows of Ashe Senior Village, Inc.",,
109425,853201,1,213968,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
147354,868082,1,229815,2020,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the Schedule) includes the federal grant activity of United Way of Miami-Dade, Inc. and Subsidiaries (collectively, the Organization) for the year ended June 30, 2020. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance) and Audits of States, Local Government, and Non-Profit Organizations. Because the Schedule presents only a selected portion of the operations of the Organization, it is not intended to and does not present the consolidated financial position, changes in net assets, or cash flows of the Organization.Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance and Audits of States, Local Government, and Non-Profit Organizations, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
147355,868082,1,229815,2020,2,2,1,10% De Minimis Cost Rate,"The Organization has elected to use 22.01% as the indirect cost rate as approved by the U.S. Department of Health and Human Services as of June 30, 2020.",,
140167,863306,1,236794,2020,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
140168,863306,1,236794,2020,3,3,0,Loan/loan guarantee outstanding balances,CAPITALIZATION GRANTS FOR DRINKING WATER STATE REVOLVING FUNDS (66.468) - Balances outstanding at the end of the audit period were 5483486. ,,
