ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
28207154,681012017115,2017,68101,115,93.867,VISION RESEARCH,2278,Y,,,,,,N,93,867,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,19610,5439781,,
28207155,681012017116,2017,68101,116,93.867,VISION RESEARCH,2715,Y,,,,,,N,93,867,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,19610,5439781,,
28207049,68101201712,2017,68101,12,93.161,HEALTH PROGRAM FOR TOXIC SUBSTANCES AND DISEASE REGISTRY,146213,N,,,,,,N,93,161,440605373,93,,,,N,0,,0,,,N,,181659,,,
28207156,681012017117,2017,68101,117,93.867,VISION RESEARCH,6615,Y,,,,,,N,93,867,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,19610,5439781,,
28207157,681012017118,2017,68101,118,93.RD,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,2101,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,1000920057,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207158,681012017119,2017,68101,119,93.RD,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,49562,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,12206722,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207159,681012017120,2017,68101,120,93.RD,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3369,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,W000915044,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207160,681012017121,2017,68101,121,93.RD,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,13161,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,203-9448,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207161,681012017122,2017,68101,122,93.RD,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,4042,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,203-8476,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207162,681012017123,2017,68101,123,93.RD,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,-17748,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,203-9766,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207163,681012017124,2017,68101,124,93.RD,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,19675,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,225492,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207164,681012017125,2017,68101,125,93.RD,NATIONAL INSTITUTE OF CHILD HEALTH AND HUMAN DEVELOPMENT,92,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,2038704,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207165,681012017126,2017,68101,126,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,67478,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-01,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207166,681012017127,2017,68101,127,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,7449,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-07,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207167,681012017128,2017,68101,128,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2311,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-10,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207168,681012017129,2017,68101,129,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,850,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-18,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207050,68101201713,2017,68101,13,93.161,HEALTH PROGRAM FOR TOXIC SUBSTANCES AND DISEASE REGISTRY,16901,N,,,,,,N,93,161,440605373,93,,,,N,0,,0,,,N,,181659,,,
28207169,681012017130,2017,68101,130,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,3851,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-20,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207170,681012017131,2017,68101,131,93.RD,NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES,2575,Y,,,,,,N,93,RD,440605373,93,U,,,N,0,,0,TN-16,RESEARCH AND DEVELOPMENT,N,,158768,5439781,,
28207051,68101201714,2017,68101,14,93.185,"IMMUNIZATION RESEARCH, DEMONSTRATION, PUBLIC INFORMATION AND EDUCATION_TRAINING AND CLINICAL SKILLS IMPROVEMENT PROJECTS",-1192,Y,,,,,,N,93,185,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,413173,5439781,,
28207052,68101201715,2017,68101,15,93.185,"IMMUNIZATION RESEARCH, DEMONSTRATION, PUBLIC INFORMATION AND EDUCATION_TRAINING AND CLINICAL SKILLS IMPROVEMENT PROJECTS",234922,Y,,,,,,Y,93,185,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,413173,5439781,,
28207053,68101201716,2017,68101,16,93.185,"IMMUNIZATION RESEARCH, DEMONSTRATION, PUBLIC INFORMATION AND EDUCATION_TRAINING AND CLINICAL SKILLS IMPROVEMENT PROJECTS",22076,Y,,,,,,Y,93,185,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,413173,5439781,,
28207054,68101201717,2017,68101,17,93.185,"IMMUNIZATION RESEARCH, DEMONSTRATION, PUBLIC INFORMATION AND EDUCATION_TRAINING AND CLINICAL SKILLS IMPROVEMENT PROJECTS",157367,N,,,,,,Y,93,185,440605373,93,,,,N,0,,0,,,N,,413173,,,
28207055,68101201718,2017,68101,18,93.217,FAMILY PLANNING_SERVICES,151257,N,,,,,,N,93,217,440605373,93,,,,N,0,,0,,,N,,151257,,,
28207056,68101201719,2017,68101,19,93.226,"RESEARCH ON HEALTHCARE COSTS, QUALITY AND OUTCOMES",102456,Y,,,,,,Y,93,226,440605373,93,U,,,N,0,,21279,,RESEARCH AND DEVELOPMENT,Y,,182601,5439781,,
28207039,6810120172,2017,68101,2,12.420,MILITARY MEDICAL RESEARCH AND DEVELOPMENT,34038,N,,,,,,Y,12,420,440605373,12,,,,N,0,,0,,,N,,34038,,,
28207057,68101201720,2017,68101,20,93.226,"RESEARCH ON HEALTHCARE COSTS, QUALITY AND OUTCOMES",33447,Y,,,,,,N,93,226,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,182601,5439781,,
28207058,68101201721,2017,68101,21,93.226,"RESEARCH ON HEALTHCARE COSTS, QUALITY AND OUTCOMES",46698,Y,,,,,,N,93,226,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,182601,5439781,,
28207059,68101201722,2017,68101,22,93.242,MENTAL HEALTH RESEARCH GRANTS,14619,Y,,,,,,N,93,242,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,56165,5439781,,
28207060,68101201723,2017,68101,23,93.242,MENTAL HEALTH RESEARCH GRANTS,16925,Y,,,,,,N,93,242,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,56165,5439781,,
28207061,68101201724,2017,68101,24,93.242,MENTAL HEALTH RESEARCH GRANTS,24621,Y,,,,,,N,93,242,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,56165,5439781,,
28207062,68101201725,2017,68101,25,93.273,ALCOHOL RESEARCH PROGRAMS,12444,Y,,,,,,N,93,273,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,12444,5439781,,
28207063,68101201726,2017,68101,26,93.279,DRUG ABUSE AND ADDICTION RESEARCH PROGRAMS,23654,Y,,,,,,N,93,279,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,23654,5439781,,
28207064,68101201727,2017,68101,27,93.283,CENTERS FOR DISEASE CONTROL AND PREVENTION_INVESTIGATIONS AND TECHNICAL ASSISTANCE,94913,N,,,,,,N,93,283,440605373,93,,,,N,0,,0,,,N,,94913,,,
28207065,68101201728,2017,68101,28,93.286,DISCOVERY AND APPLIED RESEARCH FOR TECHNOLOGICAL INNOVATIONS TO IMPROVE HUMAN HEALTH,42600,Y,,,,,,Y,93,286,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,42600,5439781,,
28207066,68101201729,2017,68101,29,93.310,TRANS-NIH RESEARCH SUPPORT,55959,Y,,,,,,N,93,310,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,57398,5439781,,
28207040,6810120173,2017,68101,3,14.906,HEALTHY HOMES TECHNICAL STUDIES GRANTS,163522,N,,,,,,Y,14,906,440605373,14,,,,N,0,,144880,,,Y,,163522,,,
28207067,68101201730,2017,68101,30,93.310,TRANS-NIH RESEARCH SUPPORT,1439,Y,,,,,,N,93,310,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,57398,5439781,,
28207071,68101201734,2017,68101,34,93.361,NURSING RESEARCH,52758,Y,,,,,,N,93,361,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,57620,5439781,,
28207068,68101201731,2017,68101,31,93.328,NATIONAL IMPLEMENTATION AND DISSEMINATION FOR CHRONIC DISEASE PREVENTIO,77319,N,,,,,,N,93,328,440605373,93,,,,N,0,,0,,,N,,77319,,,
28207069,68101201732,2017,68101,32,93.350,NATIONAL CENTER FOR ADVANCING TRANSLATIONAL SCIENCES,19282,Y,,,,,,N,93,350,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,19282,5439781,,
28207070,68101201733,2017,68101,33,93.361,NURSING RESEARCH,4862,Y,,,,,,N,93,361,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,57620,5439781,,
28207072,68101201735,2017,68101,35,93.365,SICKLE CELL TREATMENT DEMONSTRATION PROGRAM,75751,N,,,,,,N,93,365,440605373,93,,,,N,0,,0,,,N,,75751,,,
28207073,68101201736,2017,68101,36,93.393,CANCER CAUSE AND PREVENTION RESEARCH,8957,Y,,,,,,N,93,393,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,153830,5439781,,
28207074,68101201737,2017,68101,37,93.393,CANCER CAUSE AND PREVENTION RESEARCH,13594,Y,,,,,,N,93,393,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,153830,5439781,,
28207075,68101201738,2017,68101,38,93.393,CANCER CAUSE AND PREVENTION RESEARCH,131279,Y,,,,,,Y,93,393,440605373,93,U,,,N,0,,72082,,RESEARCH AND DEVELOPMENT,Y,,153830,5439781,,
28207076,68101201739,2017,68101,39,93.395,CANCER TREATMENT RESEARCH,15500,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207041,6810120174,2017,68101,4,45.024,NATIONAL ENDOWMENT FOR THE ARTS,9498,N,,,,,,Y,45,024,440605373,45,,,,N,0,,0,,,N,,9498,,,
28207077,68101201740,2017,68101,40,93.395,CANCER TREATMENT RESEARCH,25409,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207078,68101201741,2017,68101,41,93.395,CANCER TREATMENT RESEARCH,47116,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207079,68101201742,2017,68101,42,93.395,CANCER TREATMENT RESEARCH,63650,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207080,68101201743,2017,68101,43,93.395,CANCER TREATMENT RESEARCH,10750,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207081,68101201744,2017,68101,44,93.395,CANCER TREATMENT RESEARCH,12193,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207082,68101201745,2017,68101,45,93.395,CANCER TREATMENT RESEARCH,9000,Y,,,,,,N,93,395,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,183618,5439781,,
28207083,68101201746,2017,68101,46,93.397,CANCER CENTERS SUPPORT GRANTS,24155,Y,,,,,,N,93,397,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,24155,5439781,,
28207084,68101201747,2017,68101,47,93.424,NON-ACA/PPHFÑBUILDING CAPACITY OF THE PUBLIC HEALTH SYSTEM TO IMPROVE POPULATION HEALTH THROUGH NATIONAL NONPROFIT ORGANIZATIONS,32723,Y,,,,,,N,93,424,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,32723,5439781,,
28207085,68101201748,2017,68101,48,93.505,"AFFORDABLE CARE ACT (ACA) MATERNAL, INFANT, AND EARLY CHILDHOOD HOME...",469093,N,,,,,,N,93,505,440605373,93,,,,N,0,,55074,,,Y,,469093,,,
28207086,68101201749,2017,68101,49,93.533,PREVENTION AND PUBLIC HEALTH FUND  (AFFORDABLE CARE ACT): ENHANCED SURVEILLANCE FOR NEW VACCINE PREVENTABLE DISEASE,117681,N,,,,,,Y,93,533,440605373,93,,,,N,0,,0,,,N,,640911,,,
28207042,6810120175,2017,68101,5,66.951,ENVIRONMENTAL EDUCATION GRANTS,41229,N,,,,,,Y,66,951,440605373,66,,,,N,0,,0,,,N,,41229,,,
28207087,68101201750,2017,68101,50,93.533,PREVENTION AND PUBLIC HEALTH FUND  (AFFORDABLE CARE ACT): ENHANCED SURVEILLANCE FOR NEW VACCINE PREVENTABLE DISEASE,523230,N,,,,,,Y,93,533,440605373,93,,,,N,0,,0,,,N,,640911,,,
28207088,68101201751,2017,68101,51,93.551,ABANDONED INFANTS,174334,N,,,,,,Y,93,551,440605373,93,,,,N,0,,65000,,,Y,,174334,,,
28207089,68101201752,2017,68101,52,93.610,HEALTH CARE INNOVATION AWARDS (HCIA),428683,N,,,,,,N,93,610,440605373,93,,,,N,0,,0,,,N,,428683,,,
28207090,68101201753,2017,68101,53,93.643,CHILDREN'S JUSTICE GRANTS TO STATES,21097,N,,,,,,N,93,643,440605373,93,,,,N,0,,0,,,N,,21097,,,
28207091,68101201754,2017,68101,54,93.733,CAPACITY BUILDING ASSISTANCE TO STRENGTHEN PUBLIC HEALTH IMMUNIZATION INFRASTRUCTURE AND PERFORMANCE Ð FINANCED IN PART BY THE PREVENTION AND PUBLIC HEALTH FUND (PPHF),63499,Y,,,,,,N,93,733,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,143932,5439781,,
28207092,68101201755,2017,68101,55,93.733,CAPACITY BUILDING ASSISTANCE TO STRENGTHEN PUBLIC HEALTH IMMUNIZATION INFRASTRUCTURE AND PERFORMANCE Ð FINANCED IN PART BY THE PREVENTION AND PUBLIC HEALTH FUND (PPHF),73647,Y,,,,,,N,93,733,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,143932,5439781,,
28207093,68101201756,2017,68101,56,93.733,CAPACITY BUILDING ASSISTANCE TO STRENGTHEN PUBLIC HEALTH IMMUNIZATION INFRASTRUCTURE AND PERFORMANCE Ð FINANCED IN PART BY THE PREVENTION AND PUBLIC HEALTH FUND (PPHF),6786,N,,,,,,N,93,733,440605373,93,,,,N,0,,0,,,N,,143932,,,
28207094,68101201757,2017,68101,57,93.837,CARDIOVASCULAR DISEASES RESEARCH,52012,Y,,,,,,Y,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207095,68101201758,2017,68101,58,93.837,CARDIOVASCULAR DISEASES RESEARCH,763552,Y,,,,,,Y,93,837,440605373,93,U,,,N,0,,231079,,RESEARCH AND DEVELOPMENT,Y,,1288691,5439781,,
28207096,68101201759,2017,68101,59,93.837,CARDIOVASCULAR DISEASES RESEARCH,363163,Y,,,,,,Y,93,837,440605373,93,U,,,N,0,,19862,,RESEARCH AND DEVELOPMENT,Y,,1288691,5439781,,
28207043,6810120176,2017,68101,6,93.064,CDC,57525,N,,,,,,Y,93,064,440605373,93,,,,N,0,,19869,,,Y,,57525,,,
28207097,68101201760,2017,68101,60,93.837,CARDIOVASCULAR DISEASES RESEARCH,7424,Y,,,,,,N,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207098,68101201761,2017,68101,61,93.837,CARDIOVASCULAR DISEASES RESEARCH,44675,Y,,,,,,N,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207099,68101201762,2017,68101,62,93.837,CARDIOVASCULAR DISEASES RESEARCH,36439,Y,,,,,,N,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207100,68101201763,2017,68101,63,93.837,CARDIOVASCULAR DISEASES RESEARCH,10758,Y,,,,,,N,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207101,68101201764,2017,68101,64,93.837,CARDIOVASCULAR DISEASES RESEARCH,10668,Y,,,,,,N,93,837,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1288691,5439781,,
28207102,68101201765,2017,68101,65,93.838,LUNG DISEASES RESEARCH,31090,Y,,,,,,N,93,838,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,31090,5439781,,
28207103,68101201766,2017,68101,66,93.839,BLOOD DISEASES AND RESOURCES RESEARCH,3814,Y,,,,,,N,93,839,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,3814,5439781,,
28207044,6810120177,2017,68101,7,93.080,CDC,36924,N,,,,,,N,93,080,440605373,93,,,,N,0,,0,,,N,,36924,,,
28207104,68101201767,2017,68101,67,93.846,"ARTHRITIS, MUSCULOSKELETAL AND SKIN DISEASES RESEARCH",342,Y,,,,,,N,93,846,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,61573,5439781,,
28207105,68101201768,2017,68101,68,93.846,"ARTHRITIS, MUSCULOSKELETAL AND SKIN DISEASES RESEARCH",9549,Y,,,,,,N,93,846,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,61573,5439781,,
28207106,68101201769,2017,68101,69,93.846,"ARTHRITIS, MUSCULOSKELETAL AND SKIN DISEASES RESEARCH",-749,Y,,,,,,N,93,846,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,61573,5439781,,
28207107,68101201770,2017,68101,70,93.846,"ARTHRITIS, MUSCULOSKELETAL AND SKIN DISEASES RESEARCH",52431,Y,,,,,,Y,93,846,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,61573,5439781,,
28207108,68101201771,2017,68101,71,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",224735,Y,,,,,,Y,93,847,440605373,93,U,,,N,0,,95822,,RESEARCH AND DEVELOPMENT,Y,,1765857,5439781,,
28207109,68101201772,2017,68101,72,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",25366,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207110,68101201773,2017,68101,73,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",25806,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207112,68101201774,2017,68101,74,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",892263,Y,,,,,,Y,93,847,440605373,93,U,,,N,0,,304532,,RESEARCH AND DEVELOPMENT,Y,,1765857,5439781,,
28207113,68101201775,2017,68101,75,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",303013,Y,,,,,,Y,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207114,68101201776,2017,68101,76,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",1113,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207115,68101201777,2017,68101,77,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",27567,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207116,68101201778,2017,68101,78,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",28946,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207117,68101201779,2017,68101,79,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",80428,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207045,6810120178,2017,68101,8,93.110,MATERNAL AND CHILD HEALTH FEDERAL CONSOLIDATED PROGRAMS,2218,N,,,,,,N,93,110,440605373,93,,,,N,0,,0,,,N,,65370,,,
28207118,68101201780,2017,68101,80,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",91011,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207119,68101201781,2017,68101,81,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",55609,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207120,68101201782,2017,68101,82,93.847,"DIABETES, DIGESTIVE, AND KIDNEY DISEASES EXTRAMURAL RESEARCH",10000,Y,,,,,,N,93,847,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,1765857,5439781,,
28207121,68101201783,2017,68101,83,93.853,EXTRAMURAL RESEARCH PROGRAMS IN THE NEUROSCIENCES AND NEUROLOGICAL DISORDERS,8195,Y,,,,,,N,93,853,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,8195,5439781,,
28207122,68101201784,2017,68101,84,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",21921,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207123,68101201785,2017,68101,85,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",14934,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207124,68101201786,2017,68101,86,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",4353,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207125,68101201787,2017,68101,87,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",4150,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207126,68101201788,2017,68101,88,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",2878,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207127,68101201789,2017,68101,89,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",70760,Y,,,,,,N,93,855,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,118996,5439781,,
28207046,6810120179,2017,68101,9,93.110,MATERNAL AND CHILD HEALTH FEDERAL CONSOLIDATED PROGRAMS,300,N,,,,,,N,93,110,440605373,93,,,,N,0,,0,,,N,,65370,,,
28207129,68101201790,2017,68101,90,93.859,BIOMEDICAL RESEARCH AND RESEARCH TRAINING,5274,Y,,,,,,N,93,859,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,64328,5439781,,
28207130,68101201791,2017,68101,91,93.859,BIOMEDICAL RESEARCH AND RESEARCH TRAINING,59054,Y,,,,,,N,93,859,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,64328,5439781,,
28207131,68101201792,2017,68101,92,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,251,Y,,,,,,N,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207132,68101201793,2017,68101,93,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,38,Y,,,,,,N,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207133,68101201794,2017,68101,94,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,5600,Y,,,,,,N,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207134,68101201795,2017,68101,95,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,-1277,Y,,,,,,N,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207135,68101201796,2017,68101,96,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,778,Y,,,,,,N,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207136,68101201797,2017,68101,97,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,853,Y,,,,,,Y,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207137,68101201798,2017,68101,98,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,120024,Y,,,,,,Y,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
28207138,68101201799,2017,68101,99,93.865,CHILD HEALTH AND HUMAN DEVELOPMENT EXTRAMURAL RESEARCH,-7005,Y,,,,,,Y,93,865,440605373,93,U,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,679817,5439781,,
