ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1260570,2188592017,2017,218859,09/30/2017 00:00:00,S,A,,N,593479845,,N,031723286,"CITY OF MARCO ISLAND, FLORIDA",50 BALD EAGLE DRIVE,,MARCO ISLAND,FL,34145,GUILLERMO POLANCO,FINANCE DIRECTOR,2393895016,,GPOLANCO@CITYOFMARCOISLAND.COM,06/22/2018 14:08:39,GUILLERMO A. POLANCO-FINANCE DIRECTOR,"MAULDIN & JENKINS, LLC",1401 MANATEE AVE W,,BRADENTON,FL,34205,WADE SANSBURY,PARTNER,9417474483,,WSANSBURY@MJCPA.COM,06/23/2018 15:03:10,,O,,U,N,N,N,N,U,750000,N,,824959,,N,N,N,N,N,N,,20,07/30/2018 00:00:00,08/01/2018 01:30:20,,N,200,1,x00,07/30/2018 00:00:00,,N,GUILLERMO A. POLANCO,FINANCE DIRECTOR,07/30/2018 00:00:00,580692043,N,,N,N,,,,,Local government,UG,,,,,,10/01/2016 00:00:00,,,,
1255240,591652017,2017,59165,12/31/2017 00:00:00,S,A,,N,391078133,,N,068321512,"OPPORTUNITIES, INC. OF JEFFERSON COUNTY",200 EAST CRAMER STREET,,FORT ATKINSON,WI,53538,BARBARA LE DUC,PRESIDENT,9205632437,,BLEDUC@OPPINC.COM,04/17/2018 10:03:09,BARBARA LE DUC-PRESIDENT/CEO,WIPFLI LLP,PO BOX 8700,,MADISON,WI,53708,"DENES L. TOBIE, CPA",PARTNER,6082741980,,DTOBIE@WIPFLI.COM,04/17/2018 14:00:31,,O,,U,N,N,N,N,U,750000,N,,1076729,,N,N,N,N,N,N,,84,04/17/2018 00:00:00,04/24/2018 01:30:20,,N,908,1,x00,04/17/2018 00:00:00,,N,BARBARA LE DUC,PRESIDENT/CEO,04/17/2018 00:00:00,390758449,N,,N,N,,,,,Non-profit,UG,,05/03/2018 12:01:16,05/10/2018 10:32:59,,N,01/01/2017 00:00:00,,,,
1233085,1935202017,2017,193520,03/31/2017 00:00:00,S,A,,N,056000192,,N,093212215,HOUSING AUTHORITY OF THE CITY OF PAWTUCKET,PO BOX 1303,,PAWTUCKET,RI,02862,JOSEPH LOCONTO,FINANCE DIRECTOR,4017259113,,JLOCONTO@PAWTHOUSING.ORG,11/20/2017 09:32:59,JOSEPH LOCONTO-DIRECTOR OF FINANCE,"GUYDER HURLEY, P.C.","100 GRANDVIEW ROAD, SUITE 320",,BRAINTREE,MA,02184,MICHAEL GUYDER,DIRECTOR,6179331054,,MGUYDER@GUYDER-HURLEY.COM,11/19/2017 15:37:57,,O,,U,N,N,N,N,U,750000,N,,11750596,,N,N,N,N,N,N,,14,11/20/2017 00:00:00,11/21/2017 08:51:55,,N,403,1,x00,11/20/2017 00:00:00,,N,JOSEPH LOCONTO,DIRECTOR OF FINANCE,11/20/2017 00:00:00,043520245,N,,N,N,,,,,Local government,UG,,,,,,04/01/2016 00:00:00,,,,
1268455,711922017,2017,71192,12/31/2017 00:00:00,S,A,,Y,510072149,,N,805165909,THE ARC OF DELAWARE,2 SOUTH AUGUSTINE STREET ,,WILMINGTON,DE,19804,ELIZABETH HARRIS,CONTROLLER,3029969400,,EHARRIS@THEARCOFDELAWARE.ORG,09/28/2018 13:48:03,ELIZABETH HARRIS-CONTROLLER,SANTORA CPA GROUP,"220 CONTINENTAL DRIVE, SUITE 112",,NEWARK,DE,19713,JOHN D'AGOSTINO,DIRECTOR,3027376200,,JDAG@SANTORACPAGROUP.COM,09/28/2018 12:01:36,,O,,U,Y,N,N,N,U,750000,N,,9022767,,Y,N,N,Y,Y,N,,14,09/28/2018 00:00:00,10/03/2018 01:30:21,,N,908,1,x14,09/28/2018 00:00:00,,N,ELIZABETH HARRIS,CONTROLLER,09/28/2018 00:00:00,510284658,N,,Y,Y,,,,,Non-Profit,UG,,,,,,01/01/2017 00:00:00,,,,
1231299,2138172017,2017,213817,06/30/2017 00:00:00,S,A,,N,593740977,,N,610198888,SR CARE GROUP OF MCDOWELL LLC DBA DEER PARK REHAB & CARE  05322131 ,306 DEER PARK ROAD,,NEBO,FL,28761,AMY BARNHART,CHIEF FINANCIAL OFFICER,8133412735,,ABARNHART@SENIORCAREGROUP.COM,11/07/2017 13:17:09,AMY BARNHART-CHIEF FINANCIAL OFFICER,"PDR CPAS + ADVISORS, INC.","4023 TAMPA ROAD, SUITE 2000",,OLDSMAR,FL,34677,NANCY RIDENOUR,CPA/SHAREHOLDER,7278574447,,NRIDENOUR@PDR-CPA.COM,11/08/2017 09:07:11,,O,,U,N,Y,Y,Y,Q,750000,N,,6494675,,N,Y,Y,Y,Y,N,,14,11/08/2017 00:00:00,11/09/2017 09:59:40,,N,909,1,x14,11/08/2017 00:00:00,,N,AMY BARNHART,CHIEF FINANCIAL OFFICER,11/08/2017 00:00:00,591687531,Y,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1224206,1714502017,2017,171450,06/30/2017 00:00:00,S,A,,Y,626000909,,N,961937844,WHITE COUNTY TENNESSEE,"1 E. BOCKMAN WAY, ROOM 204",,SPARTA ,TN,38583,CHAD MARCUM,WHITE COUNTY FINANCE DIRECTOR,9318363216,,CHAD.MARCUM@WHITECOUNTYTN.GOV,12/06/2017 12:06:56,CHAD MARCUM-DIRECTOR OF FINANCE,COMPTROLLER OF THE TREASURY,"CORDELL HULL BLDG, 425 FIFTH AVE. NORTH",,NASHVILLE,TN,372433400,GREG WORLEY,AUDIT REVIEW MANAGER,6154017846,,GREG.WORLEY@COT.TN.GOV,12/06/2017 10:02:22,,O,,U,Y,N,N,N,U,750000,Y,,5112668,,N,N,N,N,N,N,,23,12/12/2017 00:00:00,12/13/2017 09:53:42,,N,100,1,x00,12/12/2017 00:00:00,,N,CHAD MARCUM,DIRECTOR OF FINANCE,12/12/2017 00:00:00,626001145,N,,Y,N,,,,,Local government,UG,,12/13/2017 13:06:30,12/14/2017 06:59:43,N,G,07/01/2016 00:00:00,,,,
1222793,1945902017,2017,194590,03/31/2017 00:00:00,S,A,,N,930705898,,N,785579871,NORTHEAST OREGON HOUSING AUTHORITY,PO BOX 3357,,LA GRANDE,OR,97850,PAM THOMPSON,DIRECTOR OF FINANCE,5419633682,,PGTHOMP54@GMAIL.COM,08/24/2017 16:05:42,PAMALA THOMPSON-DIRECTOR OF FINANCE,"LEWIS, POE, MOELLER, GUNDERSON & ROBERTS, LLC",PO BOX 1024,,LA GRANDE,OR,97850,YVONNE ROBERTS,OWNER/MEMBER,5419634191,,YROBERTS@LAGRANDECPA.COM,08/24/2017 12:19:44,,O,,U,N,N,N,N,U,750000,Y,,5009080,,N,N,N,N,N,N,,14,08/24/2017 00:00:00,08/25/2017 10:32:20,,N,403,1,x00,08/24/2017 00:00:00,,N,PAMALA THOMPSON,DIRECTOR OF FINANCE,08/24/2017 00:00:00,931245066,N,,N,N,,,,,Local government,UG,,,,,,04/01/2016 00:00:00,,,,
1244281,2356732017,2017,235673,06/30/2017 00:00:00,S,A,,N,942553319,,N,787531420,WESTCOAST CHILDREN'S CLINIC,"3301 EAST 12TH STREET, SUITE 259",,OAKLAND,CA,94601,JEFF WANDS,CFO,5102699030,,JWANDS@WESTCOASTCC.ORG,02/01/2018 20:15:06,PAMELA NEYLAND-DIRECTOR OF FINANCE AND ACCOUNTING,"GILMORE & ASSOCIATES, CPA","177 BOVET ROAD, SUITE 550",,SAN MATEO,CA,94402,CAPRICE WUMMER,DIRECTOR,6504326110,,CWUMMER@GILMORECPA.COM,01/18/2018 18:16:19,,O,,U,N,N,N,N,U,750000,Y,,1306033,,N,N,N,N,N,N,,93,02/01/2018 00:00:00,02/02/2018 11:01:43,,N,902,1,x00,02/01/2018 00:00:00,,N,PAMELA NEYLAND,DIRECTOR OF FINANCE AND ACCOUNTING,02/01/2018 00:00:00,943128112,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1227862,1856302017,2017,185630,06/30/2017 00:00:00,S,A,,N,680373721,,N,,"OLIVE AVENUE APARTMENTS, INC. 121-HD023","2169 EAST FRANCISCO BLVD, STE B",,SAN RAFAEL,CA,94901,ROSE PAPPAS,PROPERTY ACCOUNTING MANAGER,4152581800,,ROSE.PAPPAS@EAHHOUSING.ORG,10/02/2017 18:25:16,ROSE PAPPAS-ACCOUNTING MANAGER,"SPITERI, NARASKY & DALEY, LLP",1024 COUNTRY CLUB DRIVE,,MORAGA,CA,94556,ANNETTE SPITERI,PARTNER,9253762195,,ASPITERI@SNDCPA.COM,10/02/2017 16:41:43,,O,,U,N,N,N,N,U,750000,Y,,2040896,,N,N,N,N,N,N,,14,10/02/2017 00:00:00,10/03/2017 14:46:36,,N,903,1,x00,10/02/2017 00:00:00,,N,ROSE PAPPAS,ACCOUNTING MANAGER,10/02/2017 00:00:00,680199099,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1243633,1609552017,2017,160955,06/30/2017 00:00:00,S,A,,N,566001521,,N,616168266,BEAUFORT COUNTY,121 WEST THIRD STREET,,WASHINGTON,NC,27889,ANITA RADCLIFFE,CHIEF FINANCIAL OFFICER,2529460079,,ANITA.RADCLIFFE@CO.BEAUFORT.NC.US,01/30/2018 14:50:09,ANITA RADCLIFFE-FINANCE OFFICER,JEFF BEST CPA PLLC,382 PAMLICO STREET PO BOX 399,,BELHAVEN,NC,278890399,JEFF BEST,PARTNER,2529432723,,ALATHAM@JEFFBESTCPA.COM,01/30/2018 14:15:13,,C,16,U,N,N,N,N,U,1894630,N,,63154339,,N,N,N,N,N,N,,,01/30/2018 00:00:00,01/31/2018 10:15:07,,N,100,1,x00,01/30/2018 00:00:00,,N,ANITA RADCLIFFE,FINANCE OFFICER,01/30/2018 00:00:00,822682240,N,,N,N,,,,,Local government,UG,,02/23/2018 11:18:33,03/01/2018 09:19:18,N,G,07/01/2016 00:00:00,,,,
1242226,704492017,2017,70449,06/30/2017 00:00:00,S,A,,N,480812610,,N,177866563,SER CORPORATION,1020 N. MAIN SUITE D,,WICHITA,KS,67203,RICHARD E. LOPEZ,CEO,3162645372,,RELOPEZ@SERCORP.COM,01/05/2018 15:15:27,RICHARD LOPEZ-PRESIDENT & CEO,"ADAMS, BROWN, BERAN & BALL, CHTD",545 N. WOODLAWN,,WICHITA,KS,67208,ROBERT DECKER,PRINCIPAL,3166832067,,RDECKER@ABBB.COM,01/08/2018 09:26:08,,O,,U,N,Y,N,N,U,750000,N,,1029556,,N,Y,N,Y,Y,Y,,17,01/08/2018 00:00:00,01/09/2018 08:54:13,,N,908,1,x17,01/08/2018 00:00:00,,N,RICHARD LOPEZ,PRESIDENT & CEO,01/08/2018 00:00:00,481040139,Y,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1232237,808132017,2017,80813,06/30/2017 00:00:00,S,A,,N,550583675,,N,789992708,YOUTH SERVICES SYSTEM INC.,"87 15TH STREET, PO BOX 6041",,WHEELING,WV,26003,MOLLY WILLIAMS,CFO,3042182888,,MWILLIAMS@YSSWV.COM,12/19/2017 12:50:00,MOLLY WILLIAMS-M. E. WILLIAMS,PERRY & ASSOCIATES CPAS A.C.,313 SECOND STREET,,MARIETTA,OH,45750,JESSICA HELDMAN,SENIOR AUDIT MANAGER,7403730056,,JHELDMAN@PERRYCPAS.NET,12/19/2017 13:26:42,,O,,U,N,N,N,N,U,750000,Y,,1814306,,N,N,N,N,N,N,,93,12/19/2017 00:00:00,12/20/2017 09:45:15,,N,908,1,x00,12/19/2017 00:00:00,,N,MOLLY WILLIAMS,M. E. WILLIAMS,12/19/2017 00:00:00,550771624,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1270058,2374142017,2017,237414,12/31/2017 00:00:00,S,A,,N,264314165,,N,,"RMC PROPERTY HOLDINGS, LLC 105-43079",576 W 900 SO # 260,,WOODS CROSS,UT,84010,NATHAN BANGERTER,ACCOUNTANT,8013974000,,NATHAN.BANGERTER@RMCARE.COM,10/02/2018 11:15:28,NATHAN BANGERTER-SENIOR ACCOUNTING DIRECTOR,WSRP,155 NO 400 W #400,,SLC,UT,84103,TYLER CURTIS,CPA,8013282011,,TCURTIS@WSRP.COM,10/01/2018 23:58:52,,O,,U,N,Y,Y,N,Q,750000,Y,,11663855,,N,Y,Y,Y,N,N,,14,10/02/2018 00:00:00,10/06/2018 01:30:20,,N,903,1,x00x14,10/02/2018 00:00:00,,N,NATHAN BANGERTER,SENIOR ACCOUNTING DIRECTOR,10/02/2018 00:00:00,870517754,Y,,N,N,,,,,Non-profit,UG,,,,,,01/01/2017 00:00:00,,,,
1221674,1624112017,2017,162411,06/30/2017 00:00:00,S,A,,N,316402079,,N,041071101,KENT STATE UNIVERSITY,234 SCHWARTZ CENTER,,KENT,OH,44242,ASHLEY BAKER,MGR. ACCOUNTING,3306720986,,ALBAKER@KENT.EDU,12/06/2017 17:10:36,"ASHLEY BAKER-MANAGER, GRANTS ACCOUNTING","PLANTE & MORAN, PLLC",3434 GRANITE CIRCLE,,TOLEDO,OH,43617,ROBB ROSE,PARTNER,4198426188,,PM.SINGLEAUDIT@PLANTEMORAN.COM,11/30/2017 09:08:14,,C,84,U,N,N,N,N,U,750000,N,,344109248,,N,N,N,N,N,N,,,12/07/2017 00:00:00,12/08/2017 08:54:32,,N,004,1,x00,12/07/2017 00:00:00,,N,ASHLEY BAKER,"MANAGER, GRANTS ACCOUNTING",12/07/2017 00:00:00,381357951,N,,N,N,,,,,Institution of higher education (IHE),UG,00305100,12/08/2017 11:53:45,12/14/2017 06:59:43,N,B,07/01/2016 00:00:00,,,,
1251342,2113432017,2017,211343,06/30/2017 00:00:00,S,A,,N,943372130,,N,101744428,"SOUTH COUNTY COMMUNITY HEALTH CENTER, INC.",1798- A BAY ROAD,,EAST PALO ALTO,CA,94303,WAYNE YOST,CHIEF FINANCIAL OFFICER,6503307407,,WYOST@RAVENSWOODFHC.ORG,03/20/2018 18:37:28,WAYNE YOST-CHIEF FINANCIAL OFFICER,"PATEL & ASSOCIATES, LLP","266 17TH STREET, SUITE 200",,OAKLAND,CA,946124124,SANWAR HARSHWAL,MANAGING PARTNER,5104525051,,SHARSHWAL@PATELCPA.COM,03/20/2018 16:52:40,,O,,U,N,N,N,N,U,750000,Y,,4162442,,N,N,N,N,N,N,,93,03/20/2018 00:00:00,03/23/2018 01:30:21,,N,908,1,x00,03/20/2018 00:00:00,,N,WAYNE YOST,CHIEF FINANCIAL OFFICER,03/20/2018 00:00:00,364781081,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1256539,1876842017,2017,187684,09/30/2017 00:00:00,S,A,,N,386005853,,N,,MANISTEE COUNTY,415 THIRD STREET,,MANISTEE,MI,49660,RUSSEL POMEROY,TREASURER,2317233173,,RAPOMEROY@MANISTEECOUNTYMI.GOV,05/01/2018 09:52:53,RUSSEL POMEROY-COUNTY TREASURER,"GABRIDGE & COMPANY, PLC","3940 PENINSULAR DRIVE SE, SUITE 130",,GRAND RAPIDS,MI,49512,JOE VERLIN,PRINCIPAL,6165387100,,JVERLIN@GABRIDGECO.COM,04/26/2018 13:31:16,,O,,U,N,N,N,N,U,750000,N,,1047675,,N,N,N,N,N,N,,10,05/01/2018 00:00:00,05/03/2018 01:30:21,,N,100,1,x00,05/01/2018 00:00:00,,N,RUSSEL POMEROY,COUNTY TREASURER,05/01/2018 00:00:00,260317004,N,,N,N,,,,,Local government,UG,,,,,,10/01/2016 00:00:00,,,,
1242151,1456422017,2017,145642,06/30/2017 00:00:00,S,A,,N,480840310,,N,949884926,"INTERLOCAL NO. 608, NORTHEAST KANSAS EDUCATION SERVICE CENTER",505 S. SUNFLOWER,,OZAWKIE,KS,66770,LISA MORANDO,BUSINESS MANAGER,7858762214,,LMORANDO@KEYSTONELEARNING.ORG,02/07/2018 12:12:41,LISA MORANDO-BUSINESS MANAGER,"JARRED, GILMORE & PHILLIPS, PA","1815 S SANTA FE, PO BOX 779",,CHANTUE,KS,667200779,NEIL L PHILLIPS,AUDITOR IN CHARGE,6204316342,,NPHILLIPS@JGPPA.COM,01/05/2018 10:15:25,,O,,S,N,N,N,N,U,750000,N,,1699838,,N,N,N,N,N,N,,84,02/07/2018 00:00:00,02/08/2018 10:11:08,,N,505,1,x00,02/07/2018 00:00:00,,N,LISA MORANDO,BUSINESS MANAGER,02/07/2018 00:00:00,203906022,N,,N,N,REGULATORY,N,U,,Local government,UG,,03/05/2018 15:16:21,03/08/2018 07:45:34,N,G,07/01/2016 00:00:00,,,,
1232404,1761102017,2017,176110,06/30/2017 00:00:00,S,A,,Y,546001582,,N,077928455,"COUNTY OF ROCKINGHAM, VIRGINIA",20 EAST GAY STREET,,HARRISONBURG,VA,22802,PATRICIA DAVIDSON,DIRECTOR OF FINANCE,5405643010,,TDAVIDSON@ROCKINGHAMCOUNTYVA.GOV,11/21/2017 13:18:56,PATRICIA DAVIDSON-DIRECTOR OF FINANCE,"PBMARES, LLP",558 SOUTH MAIN STREET,,HARRISONBURG,VA,22801,BETSY HEDRICK,PARTNER,5404345975,,BHEDRICK@PBMARES.COM,11/21/2017 08:27:53,,O,,U,N,N,N,N,Q,750000,N,,17453103,,N,Y,N,Y,N,N,,97,11/21/2017 00:00:00,11/22/2017 10:28:16,,N,100,1,x00,11/21/2017 00:00:00,,N,PATRICIA DAVIDSON,DIRECTOR OF FINANCE,11/21/2017 00:00:00,540737372,N,,N,N,,,,,Local government,UG,,11/27/2017 10:31:44,11/30/2017 07:11:25,N,G,07/01/2016 00:00:00,,,,
1241465,1610042017,2017,161004,06/30/2017 00:00:00,S,A,,N,566001012,,N,,COLUMBUS COUNTY BOARD OF EDUCATION,P O BOX 729,,WHITEVILLE,NC,28472,TERRY DUDNEY,FINANCE OFFICER,9106425168,,TDUDNEY@COLUMBUS.K12.NC.US,01/12/2018 08:07:12,TERRY DUDNEY-FINANCE OFFICER,"THOMPSON, PRICE, SCOTT, ADAMS, & CO., PA",P O BOX 398,,WHITEVILLE,NC,28472,ALAN THOMPSON,ENGAGEMENT PARTNER,9106422109,,ALANTHOMPSON@TPSACPAS.COM,01/12/2018 13:03:31,,O,,U,Y,N,N,N,U,750000,N,,10383117,,N,N,N,N,N,Y,,12,01/12/2018 00:00:00,01/17/2018 14:19:45,,N,105,1,x00,01/12/2018 00:00:00,,N,TERRY DUDNEY,FINANCE OFFICER,01/12/2018 00:00:00,561824665,N,,Y,N,,,,,Local government,UG,,01/29/2018 13:44:04,02/01/2018 07:50:21,N,G,07/01/2016 00:00:00,,,,
1225027,2180632017,2017,218063,06/30/2017 00:00:00,S,A,,N,251865764,,N,,"WESTLAKE ELDERLY APARTMENTS, INC.  033-EE101",803 EAST PITTSBURGH PLAZA,,EAST PITTSBURGH,PA,15112,MATT PATSEY,SENIOR ACCOUNTANT,4128293910,,MPATSEY@SHMS-ACTIONHOUSING.ORG,09/25/2017 10:12:42,MATT PATSEY-SR ACCOUNTANT,"GOFF BACKA ALFERA & COMPANY, LLC",3325 SAW MILL RUN BOULEVARD,,PITTSBURGH,PA,15227,JENNIFER VARLEY ,PARTNER ,4128855045,,JAVARLEY@GBACO.COM,09/22/2017 13:01:57,,O,,U,N,N,N,N,U,750000,Y,,2193752,,N,N,N,N,N,N,,14,10/01/2017 00:00:00,10/03/2017 10:50:19,,N,903,1,x00,10/01/2017 00:00:00,,N,MATT PATSEY,SR ACCOUNTANT,10/01/2017 00:00:00,251871184,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2016 00:00:00,,,,
1260484,2268372017,2017,226837,12/31/2017 00:00:00,S,A,,N,570848637,,N,787205897,AID UPSTATE,PO BOX 150,,GREENVILLE,SC,29602,ANDREW HALL,EXECUTIVE DIRECTOR,8642500608,,ANDY.HALL@AIDUPSTATE.ORG,09/13/2018 10:06:30,B. ANDREW HALL-CEO,DIXON HUGHES GOODMAN,11 BRENDAN WAY ,,GREENVILLE,SC,29615,SABRINA PRESTON,SENIOR MANAGER,8642134031,,SABRINA.PRESTON@DHGLLP.COM,09/13/2018 07:36:18,,O,,U,Y,N,N,N,U,750000,Y,,4320447,,N,N,N,N,N,N,,93,09/13/2018 00:00:00,09/15/2018 01:30:21,,N,908,1,x00,09/13/2018 00:00:00,,N,B. ANDREW HALL,CEO,09/13/2018 00:00:00,560747981,N,,Y,N,,,,,Non-profit,UG,,,,,,01/01/2017 00:00:00,,,,
1243548,1664882017,2017,166488,06/30/2017 00:00:00,S,A,,N,936000205,,N,,CORVALLIS SCHOOL DISTRICT 509J,1555 SW 35TH STREET,,CORVALLIS,OR,97333,DEBBIE BELL,CONTROLLER,5417575927,,DEBBIE.BELL@CORVALLIS.K12.OR.US,01/19/2018 15:31:42,DEBBIE BELL-CONTROLLER,"PAULY, ROGERS AND CO, P.C.",12700 SW 72ND AVE,,TIGARD,OR,97223,HANNAH SIRPLESS,TEAM MANAGER,5036202632,,HANNAHS@RASCPAS.COM,01/19/2018 16:52:12,,O,,U,N,N,N,N,U,750000,Y,,4495826,,N,N,N,N,N,N,,84,01/19/2018 00:00:00,01/24/2018 17:07:18,,N,505,1,x00,01/19/2018 00:00:00,,N,DEBBIE BELL,CONTROLLER,01/19/2018 00:00:00,930936123,N,,N,N,,,,,Local government,UG,,02/05/2018 15:26:01,02/08/2018 07:42:37,N,G,07/01/2016 00:00:00,,,,
1221440,791552017,2017,79155,01/31/2017 00:00:00,S,A,,N,541074890,,N,796064582,"BLAND COUNTY MEDICAL CLINIC, INC.",12301 GRAPEFIELD ROAD,,BASTIAN,VA,243140102,SUSAN GREEVER,EXECUTIVE DIRECTOR,2766884336,,SGREEVER@BLANDCLINIC.NET,08/08/2017 16:52:01,SUSAN GREEVER-EXECUTIVE DIRECTOR,JUAN GARCIA,PO BOX 821,,ABINGDON,VA,242120821,JUAN GARCIA,AUDITOR,2766281123,,JJG@FIRMCPA.COM,08/16/2017 09:06:27,,O,,U,N,N,N,N,U,750000,Y,,1913083,,N,N,N,N,N,N,,93,08/16/2017 00:00:00,08/17/2017 08:15:35,,N,908,1,x00,08/16/2017 00:00:00,,N,SUSAN GREEVER,EXECUTIVE DIRECTOR,08/16/2017 00:00:00,061662488,N,,N,N,,,,,Non-profit,UG,,,,,,02/01/2016 00:00:00,,,,
1239463,1644932017,2017,164493,06/30/2017 00:00:00,S,A,,N,310819594,,N,076785708,UPPER VALLEY CAREER CENTER,8811 CAREER DRIVE,,PIQUA,OH,45356,ANTHONY FRALEY,TREASURER,9377781980,,FRALEYA@UPPERVALLEYCC.ORG,01/31/2018 08:54:02,ANTHONY FRALEY-TREASURER/CFO,"DAVE YOST, AUDITOR OF STATE OF OHIO",88 EAST BROAD STREET,,COLUMBUS,OH,43215,SCOTT BOWSER,ASSISTANT CHIEF AUDITOR,9372856677,,DCF-WEST@OHIOAUDITOR.GOV,01/31/2018 09:24:01,,O,,U,N,Y,N,N,U,750000,Y,,1838027,,N,N,N,N,N,N,,84,01/31/2018 00:00:00,02/01/2018 10:36:58,,N,505,1,x00,01/31/2018 00:00:00,,N,ANTHONY FRALEY,TREASURER/CFO,01/31/2018 00:00:00,311334820,Y,,N,N,,,,,Local government,UG,02116900,02/26/2018 10:55:55,03/01/2018 09:19:18,N,B,07/01/2016 00:00:00,,,,
1222126,620502017,2017,62050,06/30/2017 00:00:00,S,A,,N,410970173,,N,010347649,ADLER GRADUATE SCHOOL,1550 EAST 78TH STREET,,RICHFIELD,MN,55423,KATHERINE BENGTSON,VP FOR FINANCE AND ADMINISTRATION,6128617554,,KATHERINE.BENGTSON@ALFREDADLER.EDU,11/22/2017 09:14:57,KATERINE BENGTSON-VICE PRESDEN FOR FINANCE AND ADMINISTRATION,"BAKER TILLY VIRCHOW KRAUSE, LLP","225 SOUTH SIXTH STREET, SUITE 2300",,MINNEAPOLIS,MN,55402,RYAN ENGELSTAD,PARTNER,6128764613,,RYAN.ENGELSTAD@BAKERTILLY.COM,11/21/2017 15:20:50,,O,,U,Y,N,N,N,U,750000,N,,3898664,,N,N,N,Y,Y,N,,84,11/22/2017 00:00:00,11/27/2017 07:55:21,,N,904,1,x84,11/22/2017 00:00:00,,N,KATERINE BENGTSON,VICE PRESDEN FOR FINANCE AND ADMINISTRATION,11/22/2017 00:00:00,390859910,N,,Y,N,,,,,Non-profit,UG,03051900,11/27/2017 09:03:05,11/30/2017 07:11:25,S,S,07/01/2016 00:00:00,,,,
1234709,1623902017,2017,162390,06/30/2017 00:00:00,S,A,,N,310796550,,N,079427811,ZANE STATE COLLEGE,1555 NEWARK ROAD,,ZANESVILLE,OH,43701,TAMMY HUFFMAN,COMPTROLLER,7404542501,,THUFFMAN@ZANESTATE.EDU,01/03/2018 10:41:38,TAMMY HUFFMAN-COMPTROLLER,PERRY & ASSOCIATES CPAS A.C.,313 SECOND STREET,,MARIETTA,OH,45750,JESSICA HELDMAN,SENIOR AUDIT MANAGER,7403730056,,JHELDMAN@PERRYCPAS.NET,01/04/2018 10:54:52,,O,,U,Y,N,N,N,U,750000,Y,,5985985,,N,N,N,N,N,N,,84,01/04/2018 00:00:00,01/05/2018 09:52:05,,N,004,1,x00,01/04/2018 00:00:00,,N,TAMMY HUFFMAN,COMPTROLLER,01/04/2018 00:00:00,550771624,N,,Y,N,,,,,Institution of higher education (IHE),UG,00813300,01/05/2018 10:00:18,01/11/2018 13:16:22,N,B,07/01/2016 00:00:00,,,,
