SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
50795,257227,2021,2021-002,"Views of Responsible Officials and Planned Corrective Actions: Prior to the FYE 2021 audits, MECCA had identified issues regarding the proper maintenance and review of payroll records and corrective action was taken in November 2021 by the Operations and Administration Coordinator. In November 2021, a full-service payroll and HR company was brought on to support MECCA in meeting all regulatory requirements, which began processing MECCA’s payroll in February 2022 and began working with the Operations and Administration Coordinator to do an internal HR audit in March and April of 2022. As of February 2022, all new employees were on boarded in compliance with all relevant regulatory requirements. And as of January 2023, all active employee files were complete with necessary documentation. In addition to the above corrective action, in April 2022, MECCA’s then Finance Manager implemented a Time and Effort policy and conducted a Time Survey to capture the staff time spent on programs. From May 2022 to September 2022, MECCA required staff to recertify time allocations quarterly. Starting October 2022, MECCA staff certify their time and effort allocations monthly. MECCA conducts the Time Survey annually, and the current Finance and Operations Director is responsible for ensuring staff Time and Effort is properly captured. The then Executive Director and the then Director of Operations and Program Administration were responsible for ensuring the corrective actions were implemented.  In 2023, MECCA's Current Executive Director will be responsible for ensuring compliance to all relevant regulatory requirements. The Executive Director serves as the organizational HR supervisor and is responsible for working with and overseeing the payroll and HR company to ensure that onboarding, proper documentation, timekeeping, payroll, and any HR updates or pay rate changes are done for compliance. ",N,974289,1,,
50796,257227,2021,2021-001,"Views of Responsible Officials and Planned Corrective Actions: Prior to the FYE 2021 audits, MECCA had identified issues regarding the proper maintenance and review of payroll records and corrective action was taken in November 2021 by the Operations and Administration Coordinator. In November 2021, a full-service payroll and HR company was brought on to support MECCA in meeting all regulatory requirements, which began processing MECCA’s payroll in February 2022 and began working with the Operations and Administration Coordinator to do an internal HR audit in March and April of 2022. As of February 2022, all new employees were on boarded in compliance with all relevant regulatory requirements. And as of January 2023, all active employee files were complete with necessary documentation. In addition to the above corrective action, in April 2022, MECCA’s then Finance Manager implemented a Time and Effort policy and conducted a Time Survey to capture the staff time spent on programs. From May 2022 to September 2022, MECCA required staff to recertify time allocations quarterly. Starting October 2022, MECCA staff certify their time and effort allocations monthly. MECCA conducts the Time Survey annually, and the current Finance and Operations Director is responsible for ensuring staff Time and Effort is properly captured. The then Executive Director and the then Director of Operations and Program Administration were responsible for ensuring the corrective actions were implemented.  In 2023, MECCA's Current Executive Director will be responsible for ensuring compliance to all relevant regulatory requirements. The Executive Director serves as the organizational HR supervisor and is responsible for working with and overseeing the payroll and HR company to ensure that onboarding, proper documentation, timekeeping, payroll, and any HR updates or pay rate changes are done for compliance. ",N,974289,1,,
50797,257227,2021,2021-003,"Views of Responsible Officials and Planned Corrective Actions: Management agrees with the finding and will prevent future delays of the Single Audit report by having staff available to accommodate for the Single Audit. During 2022, management has represented that the Organization has policies and procedures in place to assist staff prepare for the Single Audit earlier in the year to conduct the Single Audit for the fiscal year June 30, 2022 and submit the Single Audit report no later than nine months after year end.",N,974289,1,,
36769,234387,2021,2021-001,"In 2021 we were recording prepaid expenses monthly as required and reconciling based on the policy renewal date of 3/15/2021. Going forward, we will adjust the general ledger to match that of the prepaid expense schedule at fiscal year-end in reconciliation of the same. ",N,930702,1,,
36770,234387,2021,2021-004,No formal response provided.,N,930702,1,,
36771,234387,2021,2021-003,"The required remittances were made on a monthly basis, however delivery delays into the bank account were outside of our control. To correct this going forward, we will explore utilizing a financial institution that will allow for external wire transfers into the reserve for replacement bank account to avoid postal or other delivery methods delay. ",N,930702,1,,
36772,234387,2021,2021-002,"We will ensure that going forward, all required utility accrual entries will be done timely.",N,930702,1,,
29851,123503,2021,2021-001,"Audit Finding 2021-001
Special Tests and Provisions
Enrollment Reporting: Significant Deficiency in Internal Control over Compliance
1. The COVID-19 campus closure and subsequent changes to the academic calendar were unprecedented and created short-term disruption in administrative processes, which the University had in place. Due to the third-party processing issue, the University will be required to submit a third file for each reporting branch to our third-party processor. The University will
continue to compare the data submitted to our third-party processor and then forward to NSLDS, paying specific attention to those students who were affected by the original file processing issue. This additional process will identify all the files affected by this issue and ensure on-going accurate reporting.
2. For the delayed degree conferrals, the University has already implemented an escalation system for requests and reports run through our internal centralized email system. The University has also added additional reports sent regularly to our Associate Registrar responsible for enrollment reporting for additional supervision ensuring that the conferrals are processed in a timely manner. Additionally, the enrollment reporting team has developed training materials and procedure documentation to assist the training of new staff members with responsibility for enrollment reporting.
Contact Person Responsible for Corrective Action: Emily Baker, Director Student Financial Services – emily_baker@redlands.edu, 909-748-8047
Anticipated Completion Date: July 31, 2021",Y,902813,1,,
33373,64342,2021,2021-006,"Finding 2021-006
Federal Agency Name: U.S. Department of Education
Program Name/CFDA #: 84.013A Strengthening Institutions Program
Awards# P031A090106
Program Income
Material Weakness in Internal Control over Compliance and Material Noncompliance
Finding Summary:
The University may withdraw and spend up to 50 percent of the total aggregated endowment fund income earned prior to the date of expenditures. The University may not withdraw or spend the remaining 50 percent of the endowment fund income without Department of Education permission if 34 CFR 628.45(b) conditions are met. 34 CFR 628.45(c) requires repayment to the Department of Education of amounts spent in excess of 50 percent of the endowment fund income. The University spent more than 50 percent of the endowment fund income without explicit permission from the federal agency.
Responsible Individuals: Tami Lansing, Controller
Corrective Action Plan: The University received verbal approval from DOE in 2017 indicating that providing the fund was compliance at the end of 20 years, it was considered in compliance. At that time, the University lowered the yearly spending distribution from 5% to 3% to ensure meeting that requirement. This approval was not received in writing. Recent verbal communication from DOE has also indicated that we are currently in compliance, but they have communicated that it will not be issued in writing. To stay in compliance with issued regulations, the University will reimburse the fund $66,971 of funds that have been overdrawn over the past ten years, and will cease all future distributions until the twenty-year fund regulations are lifted.
Anticipated Completion Date: Ongoing",N,920361,1,,
33374,64342,2021,2021-001,"Finding: 2021-01 Student Financial Assistance Program Cluster- Department of Education
CFDA #84.007 Federal Supplemental Educational Opportunity Grants - 2020/2021
P007A201416 CFDA #84.033 Federal Work-Study Program - 2020/2021 P033A201416
Reporting
Significant Deficiency in Internal Control over Compliance
Finding Summary:
Certain amounts within the FISAP filed during fiscal year 2020 FISAP were reported incorrectly in Part VI, Section A, Line 26 between columns (c) through (f).
Responsible Individuals: Robert Hoover, Director of Financial Aid
Corrective Action Plan: The reporting could be corrected and had no impact on the institution's campus based funding requests nor other impacts monetary or otherwise. The University will establish a pre-submission review process with parties involved with data collection and entry.
Anticipated Completion Date: Ongoing",N,920361,1,,
33375,64342,2021,2021-002,"Finding: 2021-002 Student Financial Assistance Program Cluster- Department of Education
CFDA #84.268 Federal Direct Student Loans - 2020/2021 P268K211430
CFDA #84.063 Federal Pell Grant Program - 2020/2021 P063P201430
Reporting- Common Origination and Disbursement System
Significant Deficiency in Internal Control over Compliance
Finding Summary:
Condition: One instance was noted where Title IV funds were applied to the student account but were not processed in COD within the required timeframe.
Responsible Individuals: Robert Hoover. Director of Financial Aid
Corrective Action Plan: After initial future year Pell adjustments are made in batch, the Institution will establish a second and third round of manual review to identify and correct awards that were not captured within the batch process. This will help ensure that situations like these does not arise again and are addressed timely.
Anticipated completion Date: Specific references above were identified and fixed. Correction action measures will be on going",N,920361,1,,
33376,64342,2021,2021-004,"Finding: 2021-004 Student Financial Assistance Program Cluster - Department of Education
CFDA #84.268 Federal Direct Student Loans - 2020/2021 P268K211430.
Special Tests & Provisions: Return of Title IV Funds.
Significant Deficiency in Internal Control over Compliance
Finding Summary:
One instance was identified where the Return of Title IV calculation was completed using the incorrect withdrawal date. Thus, creating a difference in the amount of aid that needed to be returned to the DOE.
Responsible Individuals: Robert Hoover, Director of Financial Aid
Corrective Action Plan: Financial Aid office members. involved with R2T4 calculations. will perform a second review, prior to final aid adjustments, once calculations are performed.
Anticipated Completion Date: Specific references above were identified and fixed. Correction action measures will be on going.",N,920361,1,,
33377,64342,2021,2021-003,"Finding: 2021-003 Student Financial Assistance Program Cluster - Department of Education
CFDA #84.063 Federal Pell Grant Program - 2020/2021 P063P201430
CFDA #84.007 Federal Supplemental Educational Opportunity Grants - 2020/2021 P007 A201416
Eligibility
Significant Deficiency in Internal Control over Compliance
Finding Summary: An FSEOG may not be awarded for a full academic year that is less than $100 (34 CFR 676.20(a)(1)) or more than $4,000 (34 CFR 676.20(a)(2)). The limit of $4,000 may be increased to $4,400 in the instance the student is participating in a program of study abroad approved for credit by the home institution (34 CFR 676.20 (c)). One instance was identified where the student received more than the maximum allowable SEOG amount, and one instance was identified where the student was awarded Pell based on the 2019-2020 Pell Payment Schedule published by the Department of Education.
Responsible Individuals: Robert Hoover, Director of Financial Aid
Corrective Action Plan: The Institution will not make institutional share awards within the same award line as FSEOG and will disaggregate award information to make the awarding lines more clear. As referenced in finding 2021-002, After initial future year Pell adjustments are made in batch, the institution will establish a second and third round of manual review to identify and correct awards that were not captured within the batch process. This will help ensure that situations like these does not arise again and are addressed timely.
Anticipated Completion Date: Specific references above were identified and fixed. Correction action measures will be on going",N,920361,1,,
33378,64342,2021,2021-005,"Finding: 2021-005 Student Financial Assistance Program Cluster - Department of Education
CFDA #84.033 Federal Work-Study Program - 2020/2021 P033A201416.
Special Tests & Provisions: Disbursements to or on Behalf of Students.
Significant Deficiency in Internal Control over Compliance
Finding Summary:
The University is required to maintain internal control to ensure the student's wages are earned when the work is performed, and the student is paid at least once per month. The spreadsheet utilized by the University included wages paid to a student, but there was no payment in the payroll system or supporting timesheet indicating that the student performed work. Data entry errors made when compiling the spreadsheet.
Responsible Individuals: Robert Hoover, Director of Financial Aid
Corrective Action Plan: The Financial Aid office will establish a more robust spreadsheet process that will significantly reduce the need for manual data entry thus reducing the opportunity for human error.
Anticipated Completion Date: Ongoing",N,920361,1,,
31782,161196,2021,2021-003,"Federal Award Findings and Questioned Costs
Material Weakness
Finding 2021-003- During our testing of bank reconciliations, it was noted that reconciliations are not being prepared properly or timely. It was also noted that reconciliations are not being reviewed in a timely manner. Furthermore. it was noted during testing of cash that deposits are not being entered into the accounting system in a timely manner.
Contact Person: Chief Finance Officer - Jolanda Jordan
Corrective Action:
Bank reconciliations are done monthly) at the school level and submitted to the CFO. The CFO reviews and submits to the Deputy Finance Officer to reconcile the district accounts. All bank statements come to the CFO and forwarded to the Deputy Finance Officer. The reconciliations are done and loaded to a shared drive in Google. The breakdown is getting the receipts entered into the financial software system. Effective 12-1-21 the CFO will enter all receipts and deposits for all funds except for fund 5. This will ensure timely recording of deposits into the system. This process is often neglected when over demands of the workload take priority. The past 3 fiscal years which has been my entire career here. The finance department has lost staff in December and or January. Regardless of staffing sho11ages, the CFO will make entering the receipts and deposits into the system a priority since this information is critical for the CFO. Training has already taken place and the first receipts and deposits will be entered by the CFO on December 1,2021 for November and every month thereafter.",N,914464,1,,
49707,160991,2021,2021-002,"Finding: 2021-002
Name of contact person:  Amanda McGee, Director of Social Services
Corrective Action: Management concurs and has already implemented a process of reviewing previously approved files for corrections to go along with the process of reviewing new files to ensure caseworkers are obtaining and reviewing all required evidence and maintaining it in the case file.
Proposed Completion Date:  Immediately",N,968376,1,,
41695,185803,2021,2021-001,"July 29, 2022

Corrective Action Plan – 2021 Audit

United States Department of Housing and Urban Development

Housing Authority of City of Pittsburgh, respectfully submits the following corrective action plan for the year end December 31, 2021.
Name and address of independent public accounting firm: Maher Duessel, CPA’s
503 Martindale Street, Suite 600
Pittsburgh, PA 15212

Audit period: January 1, 2021 – December 31, 2021

The findings from the December 31, 2021 schedule of findings and questioned costs are discussed below. The findings are numbered consistently with the number assigned in the schedule.



Finding 2021-001
U.S. Department of Housing and Urban Development Moving to Work Demonstration Program - ALN 14.881 Reporting

Maher Duessel Finding: During our review of HUD-50058 Forms prepared by the Housing Authority of the City of Pittsburgh (Authority) as part of the biennial reexamination process, we noted twelve forms that required corrections subsequent  to the original form being processed and/or did not have the required documentation to support the income calculation, due to a lack of functioning internal controls. In all cases of a required correction, the corrections resulted in changes to family income or in calculated rental/housing assistance payments and the corrections were not made in a timely manner. Of the twelve
HUD-50058 forms noted, six forms related to the MTW - Low Income Public Housing Program, and six forms
were related to the MTW - Housing Choice Voucher Program.


HACP Management Response:

Action Taken:  The HACP will continue to monitor and train staff regarding processes and procedures, to include and not limited to the HUD’s hierarchy of income verification.  It should be noted that many public agency systems shutdown due to the initial waive of COVID.  Many of the public agencies on which HACP participants rely to obtain required information continue to operate at a deficit.  The shut downs, along with the national great resignation snails the process of program participants’ ability to get documents required by HUD in time to complete certifications.   Income calculations are modified after the initial certification once HACP receives third party verification of the requested information.






HACP will continue the process of managerial and audits by the HACP Internal Compliance Department to reduce the necessity of corrections subsequent  to the initial submission.  Please note the process HACP will
follow is as follows:

Send notices regarding re-certifications 120 days in advance of the due date, Managers will review reports to assure timely submission of re-certifications
The Internal Compliance Department will review a sampling of files from the LIPH and the HCV
portfolio
Corrections will be made when discovered
Payment adjustments will be made to participant accounts when errors are discovered and corrected
HACP will offer periodic staff training on re-certifications",N,939205,1,,
41352,243526,2021,2021-004,"SBHS agrees and will implement the above recommendation by June 30, 2022.",N,927926,1,,
44842,244781,2021,2021-002,"REFERENCE # 2021-002	Procurement, Suspension and Debarment – MATERIAL WEAKNESS - NON-COMPLIANCE
Program Name/ALN	Emergency Solutions Grant Program (ALN # 14.231) 
                                                              
Criteria:	As per § 200.318 General procurement standards.
(a) The Non-Federal entity must have and use documented procurement procedures, consistent with State, and local, laws and regulations and the standards of this section, for the acquisition of property or services required under a Federal award or subaward. The non-Federal entity's documented procurement procedures must conform to the procurement standards identified in §§ 200.317 through 200.327. 
(b) Non-Federal entities must maintain oversight to ensure that contractors perform in accordance with the terms, conditions, and specifications of their contracts or purchase orders. 
 (c) The Non-Federal entity's procedures must avoid acquisition of unnecessary or duplicative items. Consideration should be given to consolidating or breaking out procurements to obtain a more economical purchase. Where appropriate, an analysis will be made of lease versus purchase alternatives, and any other appropriate analysis to determine the most economical approach. 
(d) To foster greater economy and efficiency, and in accordance with efforts to promote cost-effective use of shared services across the Federal Government, the non-Federal entity is encouraged to enter into state and local intergovernmental agreements or inter-entity agreements where appropriate for procurement or use of common or shared goods and services. Competition requirements will be met with documented procurement actions using strategic sourcing, shared services, and other similar procurement arrangements. 
(e) The Non-Federal entity must maintain records sufficient to detail the history of procurement. These records will include, but are not necessarily limited to, the following: Rationale for the method of procurement, selection of contract type, contractor selection or rejection, and the basis for the contract price.
Condition/Context:	Based on our review of the Procurement compliance requirements, we noted that the Division did not have Witten procurement policies and competitive policies as required by CFR § 200.318 General procurement standards. We selected five vendors for procurement compliance  testing and we were not provided with written procurement policies and Procurement comparative policies, therefore, we were unable:

(1)	To verify that the procurement method used was appropriate based on the dollar amount and conditions specified in 2 CFR section 200.320.
(2)	To Verify that procurements provide full and open competition (2 CFR section 200.319 and 48 CFR section 52.244-5).
(3)	To examine documentation in support of the rationale to limit competition in those cases where competition was limited and ascertain if the limitation was justified  (2 CFR sections 200.319 and 200.320(f) and 48 CFR section 52.244-5).
Questioned Costs:	Cannot be determined

Recommendation:	We recommend that the Division must:

(1)	document procurement procedures, consistent with State, and local, laws and regulations and the standards, for the acquisition of property or services required under a federal award or subaward. 
(2)	The Division’s documented procurement procedures must conform to the procurement standards identified in §§ 200.317 through 200.327.

Corrective Action Plan:	The Division will work with Territorial Headquarters to document procedures as outlined in the Recommendations above. 



Step 1	
Action Date:	Ongoing
Final Implementation Date:	12/31/2022
Name and Phone # Of Person Responsible for Implementation:	D. Kirk LaPoure, Divisional Finance Director  (303) 866-9291




",N,935442,1,,
36052,1260,2021,2021-001,"Response: The management company is aware of the requirements to maintain original
eligibility documentation in the resident files. Such documentation is maintained for all
residents that have moved in since the current management company began
management. The finding was a result of an original resident move-in which was
processed by the original management company. We were unable to locate the
documentation specifically requested for the testing, however, we believe the files are
onsite at the property. We will continue to review the original file documentation and
include such documentation in resident files as necessary.",N,926757,1,,
35565,94987,2021,2021-001,"Head Start Grant 04CH01101101
Corrective Action Plan
Section 1 – Recipient Organization General Information
Name of Recipient Organization
Community Action Committee of Chambers Tallapoosa Coosa Inc.
Audit Performed by
Vance CPA LLC
Section 2 – Audit Findings and Corresponding Corrective Action Plan
1. Finding Number and Title
Finding 2021-001 – Paying prior year expenses with current year revenue
Description of Finding
Expenditures were made from current year grant funds for expenses incurred in the prior fiscal year.
Did you, as the Recipient agree with this finding?
YES.
If No, provide an explanation and specific reasons for the non-concurrence
Planned Corrective Action
SEE CORRECTIVE ACTION PLAN FOR CHART/TABLE",Y,927006,1,,
35566,94987,2021,2021-002,"Head Start Grant 04CH01101101
Corrective Action Plan
Section 1 – Recipient Organization General Information
Name of Recipient Organization
Community Action Committee of Chambers Tallapoosa Coosa Inc.
Audit Performed by
Vance CPA LLC
Section 2 – Audit Findings and Corresponding Corrective Action Plan
1. Finding Number and Title
Finding 2021-002 – Failure to draw down funds before program expiration date
Description of Finding
Obligated funds were available to satisfy period expenditures but the agency filed to make the drawdown before the program expired.
Did you, as the Recipient agree with this finding?
YES.
If No, provide an explanation and specific reasons for the non-concurrence
Planned Corrective Action:
SEE CORRECTIVE ACTION PLAN FOR CHART/TABLE",Y,927006,1,,
39800,231040,2021,2021-001,"We agree with the Finding.  We agree with the recommendations. Action(s) Taken or Planned on the Finding:  We are making all efforts to communicate and work with the accounting firm that prepared the draft Cost Certification to get the Certification finalized.  Over the past year, we have not been able to make headway due to the covid-19 environment and lockdown.  We are also trying to identify another accounting firm to assist in this endeavor.  In the interim, we have communicated to HUD the actions we have been taking to finalize and submit the Certification.  Official Responsible for completing:  Reverend Bertram Bennett.",N,937747,1,,
44570,217700,2021,2021-001,"1.	Current Findings on the Schedule of Finding, Questioned Cost and Recommendation

a.	Finding 2021-001; Section 8 Housing Assistance (CFDA # 14.195)

Tenant Files

Move-ins:

1.	In two (2) instances out of fourteen (14) tenant files tested, the security deposit amount per the lease agreement did not agree to the security deposit agreement.


2.	In two (2) instances out of fourteen (14) tenant files tested, the social security card was not maintained in the tenant's file.


3.	In eight (8) instances out of fourteen (14) tenant files tested, the tenant application was not stamped dated by the management agent.

4.	In four (4) instances out of fourteen (14) tenant files tested, the income used to determine the tenant’s monthly rent was based on the income documentation provided by the tenant.


5.	In one (1) instance out of fourteen (14) tenant files tested, the Notice and Consent for the Release of Information (Form 9887) was signed by the tenant.


6.	In (1) instance out of fourteen (14) tenant files tested, the Notice and Consent for the Release of Information (Form 9887) was not maintained in the tenant's file.


7.	In one (1) instance out of fourteen (14) tenant files tested, the HUD Form-50059 was not signed by the tenant.


8.	In two (2) instances out of fourteen (14) tenant files tested, the Applicant's/Tenant's Consent to the Release of Information (Form 9887-A) was not signed by the landlord.


9.	In one (1) instance out of fourteen (14) tenant files tested, the Applicant's/Tenant's Consent to the Release of Information (Form 9887-A) was not maintained in the tenant's file.


10.	In three (3) instances out of fourteen (14) tenant files tested, the effective date of the HUD Form-50059 did not agree to the commencement date on the lease agreement.


11.	In four (4) instances out of fourteen (14) tenant files tested, the Lease Addendum, for Violence Against Women and Justice Department Reauthorization Act of 2005, was not signed by the landlord.

Recertification:

1.	In two (2) instances out of thirteen (13) tenant files tested, the lease amendment was not signed by the landlord.

Move-outs:

1.	In three (3) instances out of three (3) tenant files tested, the security deposit was refunded without interest.

(1)	Comments on the Finding and Each Recommendation.  Management concurs with the finding and the auditor’s recommendation that Alpha Tower process applicants and tenants, including recertification of tenants in accordance with guidelines established by the Department of Housing and Urban Development prior to the tenant occupying the unit.  In addition, security deposits should be refunded with interest, within 30-day after the effective move-out date.  

(2)	Actions Taken on the Finding.   
New manager hired and upgraded review process.  All files corrected.  


",N,946899,1,,
35200,248284,2021,2021-001,"FINDING 2021-001	Fair Presentation of Financial Statements 

Recommendation:  	The Organization should properly adjust equity and fixed asset accounts before preparing unaudited financial statements for submission to REAC.

Action Taken:	We concur with the recommendation and it will be implemented through discussions with personnel in preparation for closing out the year ended December 31, 2022.
",N,926254,1,,
35674,243881,2021,2021-002,"Views of Responsible Officials and Corrective Action Plan (unaudited): Shelter House is looking at several options.  First, we plan to work with a consultant to see if the allocations can be more automated.  If that is not possible, we may have to add or switch capacity so that one person does the allocations and another on the team reviews and signs off on the allocations.",N,926241,1,,
35675,243881,2021,2021-003,Views of Responsible Officials and Corrective Action Plan (unaudited): What happened there was the use of a vendor multiple times that eventually crossed the 10k threshold.  We have worked with staff so they are aware of this concern and we have a process to vet vendors if we believe this may become an issue in the future so that our documentation is more complete and contemporaneous.  ,N,926241,1,,
34520,66473,2021,2021-003,"View of Responsible Official: In FY 20-21, staff failed to prepare a Schedule of Expenditure of Federal Awards for the Coronavirus Aid, Relief and Economic Security Act Grants.
Corrective Actions:
• Management will confirm that its third-party accounting firm retained by the EDC has appropriate training related to single audits and SEFA and that appropriate EDC employees receive appropriate training as soon as possible and annually.
Responsible Staff: Third-party accounting firm, Interim President/CEO
Anticipated Completion Date: November 2022",N,920675,1,,
34270,160959,2021,2021-002,"Name of contact person: Cindy Perry, Director                                                                          
Corrective Action: Procedures and controls have been developed for caseworkers to follow and will be further
developed to meet ongoing changes of the NC Fast system and NC DHHS policies for Medicaid. Medicaid
caseworkers will receive additional training on Medicaid policies and procedures, Online data/The work
number, child support policy, resource calculations, budget calculations/Income wizard in NC Fast, thorough
documentation of all cases, and Household composition size as it relates to MAGI policy and procedures.
Corrective action plan will be revised and caseworkers will be reminded of the policies and procedures that
should be followed in the application process as well as the recertification process. Medicaid caseworkers will
receive NC Fast Core Functions certification training and level 1 programmatic training. Supervisors will review
action reports and case files regularly to determine if the correct action was taken and properly followed
through or closed. Worker will retrain on all errors that occur, maintenance of case files, and the importance of
complete and accurate record keeping and resource calculations during monthly staff conference.
Proposed Completion Date: At December 2021 staff conferences for Medicaid, training will be conducted for
error findings/internal control errors of 2021 Single County Audit. December 31, 2021.",N,915204,1,,
34271,160959,2021,2021-001,"Name of contact person: Cindy Perry, Director
Corrective Action: Corrective Action has been put into place for the county of Bertie. The Plan will be followed
and further developed to meet the procedures and controls of the changing NC Fast system and the NC DHHS
policies of Medicaid. Medicaid caseworkers will receive additional training on the newly created Corrective
Action Plan to remind each of the policies and procedures to be followed in the application process as well as the
recertification process. Medicaid caseworkers will now have to be trained on NC Fast Core Functions
Certification and Level 1 Programmatic Training to be essential Medicaid caseworkers. Supervisors will
continue to review action reports and case files regularly to retrain on any errors that occur and keep training on
how to maintain case files, the importance of documentation and the importance of complete and accurate
record keeping by staff conference monthly. Workers will continue to train on budgeting and reserve
calculations. Workers will have a training session on SDX cases which involves SSI recipients and will continue
to train if errors occur.
2021 – 001 Eligibility
County of Bertie
None reported.
119
Proposed Completion Date: Correction for SFY21 Single County Audit Case has been corrected. This case was
included in the sample list for the Single County Audit 09/2021. The case was reviewed prior to audit and
discovered it was still active as an SDX PDC and should not have been since 12/2017. The beneficiary became
eligible for disability in 12/2017. The caseworker had completed the Exparte review, but did not take changed
decision off hold which caused it to remain active in benefit history. The beneficiary was employed during the
time of the Exparte review, but was not evaluated for HCWD program by caseworker. The error was discovered
prior to audit start date; however, no action was taken until it was examined by auditor. The case was completed
by Supervisor and the updated to reflect HCWD eligibility . HCWD PDC activated as of 9/28/2021. Case is now
corrected. No proposed completion date due to case finalized on 9/28/2021.",N,915204,1,,
34099,232043,2021,2021-002,"Allowable Costs
Condition: During audit procedures, it was identified that time and effort
certifications for some employees were not available or were not completed
accurately.
Cause: The RSU does not have the necessary internal controls over compliance.
Effect: Salary costs in excess of work may be claimed, leading to questioned costs.
Identification of Questioned Costs: None identified.
Context: Out of a population of approximately 13, we tested 13 employees, of which
1 employee did not have any time and effort documentation for the Title I program.
Additionally, 3 of those 13 employees tested under Title I and were included in Title
I semi-annual certification as working 100% under Title I however, they also worked
under another funding source. Additionally, the time documentation was not clear as
to hours that were worked and expended to the Coronavirus Relief Fund.
Repeat Finding: This is a repeat finding.
Recommendation: It is recommended that the RSU implement procedures that cross
references employee listing by program to time and effort semiannual certification or
personal activity reports to ensure all employees under all programs have completed
time and effort documentation.
Current Process: RSU#13 had, until FY 2019-20, only utilized staff in federal
grant programs who spent 100% of their time doing allowable tasks making
Semi-Annual Certification the appropriate documentation for all federally
funded staff. We relied on our new digital time and attendance system,
purchased, in part, to track federal time to allow us to maintain compliance with
Personal Activity Reporting.
New Process: We will work with our vendors to ensure that our digital Time and
attendance system complies and allows the proper documentation of all time,
regardless of source of funds. With more staff being paid under multiple
objectives and/or multiple federal sources of revenue (and this likely being the
norm for at least the next 3 years) RSU#13 will ensure that our system is fully
functional and able to produce audit reports to satisfy federal requirements.
Personal Activity reports, when required, will be produced for federal grants at least monthly. Responsible Party: Grant Manager with support from Human Resources",N,923530,1,,
34100,232043,2021,2021-001,"Condition: During audit procedures, it was identified that the RSU did not have
employee contracts or documented wage basis for employees.
Cause: The RSU does not have the necessary internal controls over compliance.
Effect: The RSU is not utilizing contracts or wage agreements for all employees in
federal programs which result in documentation being adequately documented.
Identification of Questioned Costs: None identified.
Context: Out of a population of approximately 13, we tested 12 employees of which 3
employees did not have supporting documentation for Title I.
Repeat Finding: This is a repeat finding.
Recommendation: It is recommended that the RSU 13 implement internal control
processes and procedures to maintain contracts and/or wage basis documentation
for all employees.
Current Process: All staff have access to their terms and conditions of
employment either through access to online time and attendance reporting, a
document, or within the bargaining unit pay scales and track and step identified
on each paycheck. Terms and Conditions and contracts are issued for all new
staff and returning staff receive an annual Written Reasonable (hourly school
year staff) and professionals (Teacher’s contract) receive NOTIFICATION OF ANNUAL SALARY RATE. Calendar years staff receive contracts of between 1 and 5 years. Currently all wage and seniority information are kept digitally at a
minimum.
New Process: in a similar fashion where teachers receive a NOTIFICATION OF
ANNUAL SALARY RATE, we will incorporate annual wage and step information
(if applicable) to all staff, utilizing the Written Reasonable for school-year staff
and an annual notification for other staff. Copies will be maintained in personnel
files. Human Resources is in the midst of a complete review, and update, to all
staff records, after the death of a long-time HR Specialist in 2020. The review is
to ensure compliance with federal grant requirements along with other
compliance checks regarding required documentation, tax related forms, and
benefit coverage.
Responsible Party: Human Resources Director",N,923530,1,,
42284,254581,2021,2021-002,"Finding Number: 2021-002
Condition: The controls in place for reporting submissions did not identify that guidelines were
not followed related to the methodology used to report lost revenue.
Cause and Effect: Appropriate review of the reporting submissions was not completed to
ensure the reports followed required guidelines. As a result, the Corporation selected an
incorrect methodology option (option ii) for reporting lost revenues. Additionally, because the
Corporation used an incorrect option, they did not provide additional information to HHS
required under the correct option (option iii). The additional information included an explanation
for the reason the Corporation used option iii for reporting lost revenue. Planned Corrective Action: The Corporation's controls in place for reporting submissions did
not identify that Post-Payment Notice of Reporting Requirements guidelines were not followed
related to the lost revenue calculations. The Holy Family Memorial Period 1 reporting
submission and the Period 1 and Period 2 reporting submissions for St. Joseph Elder Services
for lost revenue did not follow the acceptable options provided by the Department of Health and
Human Services.
Contact person responsible for corrective action: Timothy Loch, Chief Financial Officer and
VP of Finance
Anticipated Completion Date: 12/31/2022",N,942026,1,,
42285,254581,2021,2021-001,"Finding Number: 2021-001
Condition: The Corporation did not follow the reporting requirements as outlined in the HHS
June 11, 2021 post-payment reporting notice. The Corporation's controls in place were not
adequate to prevent the entry of incorrect net patient service revenue (NPSR) annual and
quarterly totals for some of the Corporation's affiliates, as required by HHS.
Cause and Effect: The Corporation's procedures and controls did not prevent the entry of
inaccurate NPSR amounts from being entered into the HHS portal. As a result of the incorrect
information being entered, the Corporation has under reported the amount of lost revenue it has
incurred during the period of allowability for the Period 1 portal submission. Additionally, total
SPES NPSR for the calendar years noted in the context are not accurately stated. Planned Corrective Action: The Corporation will review the process surrounding NPSR entry
for portal submissions to ensure the appropriate levels of review and reconciliation are in place
to prevent this issue from recurring.
Contact person responsible for corrective action: Timothy Loch, Chief Financial Officer and
VP of Finance
Anticipated Completion Date: 12/31/2022",N,942026,1,,
