SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
33354,64342,2021,2021-003,"2021-003 Student Financial Assistance Program Cluster – Department of Education
Federal Financial Assistance Listing/CFDA #84.063 Federal Pell Grant Program - 2020/2021 P063P201430
Federal Financial Assistance Listing/CFDA #84.007 Federal Supplemental Educational Opportunity Grants – 2020/2021 P007A201416
Eligibility
Significant Deficiency in Internal Control over Compliance
Criteria: 34 CFR 690.62(a) states that the amount of a student’s Pell Grant for an academic year is based upon the payment and disbursement schedules published by the Secretary for each Award year. 34 CFR 676.20 (a) states that an FSEOG may not be awarded for a full academic year that is less than $100 (34 CFR 676.20(a)(1)) or more than $4,000 (34 CFR 676.20(a)(2)). The limit of $4,000 may be increased to $4,400 in the instance the student is participating in a program of study abroad approved for credit by the home institution (34 CFR 676.20 (c)).
Condition: One instance was identified where the student received more than the maximum allowable SEOG amount, and one instance was identified where the student was awarded Pell based on the 2019-2020 Pell Payment Schedule published by the Department of Education.
Cause: Controls failed to detect and correct two instances where the student was awarded improper aid.
Effect: Two students received federal assistance of an incorrect amount.
Questioned Costs: $695 for Pell was under-awarded and $301 for FSEOG was over-awarded.
Context/Sampling: Non-statistical sampling was performed. Two separate issues were identified in the sample of 68 students selected. 254 students received Pell awards of $1,153,648 and 116 students received FSEOG of $190,366.
Repeat Finding from Prior Years: No
Recommendation: The University should review its current controls to ensure that awards within the limits established for the type of aid awarded.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
33355,64342,2021,2021-001,"2021-001 Student Financial Assistance Program Cluster – Department of Education
Federal Financial Assistance Listing/CFDA #84.007 Federal Supplemental Educational
Opportunity Grants – 2020/2021 P007A201416
Federal Financial Assistance Listing/CFDA #84.033 Federal Work-Study Program - 2020/2021 P033A201416
Reporting
Significant Deficiency in Internal Control over Compliance
Criteria: 34 CFR 673.3 requires institutions complete the Fiscal Operations Report and Application to Participate (FISAP) to participate in the Federal Work Study or Federal Supplemental Education Opportunity Grants. The Fiscal Operations Report includes the University’s financial information from the previous award year.
Condition: Certain amounts within the FISAP filed during fiscal year 2020 FISAP were reported incorrectly in Part VI, Section A, Line 26 between columns (c) through (f).
Cause: There was an oversight for certain line items in reporting FSEOG recipients and funds in the Federal Work Study recipients and funds columns.
Effect: Information reported on the FISAP was incorrect.
Questioned Costs: None
Context/Sampling: Key line items within the FISAP report were tested as required by the OMB Compliance Supplement. No statistical sampling was performed.
Repeat Finding from Prior Years: No
Recommendation: The University should review current processes to ensure that documents supporting the FISAP exist and that line items reported are accurate. The FISAP review process should include a detail review by an individual independent from the preparer to verify the numbers reported.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
33356,64342,2021,2021-004,"2021-004 Student Financial Assistance Program Cluster – Department of Education
Federal Financial Assistance Listing/CFDA #84.268 Federal Direct Student Loans - 2020/2021 P268K211430
Special Tests & Provisions: Return of Title IV Funds
Significant Deficiency in Internal Control over Compliance
Criteria: The unearned amount of Title IV assistance to be returned is calculated by subtracting the amount of Title IV assistance earned by the student from the amount of Title IV aid that was disbursed to the student as of the date of the institution’s determination that the student withdrew (34 CFR 668.22(e)).
Condition: One instance was identified where the Return of Title IV calculation was completed using the incorrect withdrawal date.
Cause: The incorrect withdrawal date was used to calculate the amount of aid to be returned.
Effect: The University should return an additional $1,918 based on the corrected withdrawal date.
Questioned Costs: $1,918
Context/Sampling: All students in which a Return of Title IV funds were calculated. The University returned funds totaling $57,884 for 10 students.
Repeat Finding from Prior Years: No
Recommendation: The University should review its current controls over Return of Title IV calculations to ensure that errors are detected and corrected timely.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
33357,64342,2021,2021-005,"2021-005 Student Financial Assistance Program Cluster – Department of Education
Federal Financial Assistance Listing/CFDA #84.033 Federal Work-Study Program - 2020/2021 P033A201416
Special Tests & Provisions: Disbursements to or on Behalf of Students
Significant Deficiency in Internal Control over Compliance
Criteria: The University is required to maintain internal control to ensure the student’s wages are earned when the work is performed, and the student is paid at least once per month. The federal share must be paid by check or similar instrument the student can cash on his or her endorsement, or as authorized by the student, by crediting FWS funds to a student’s account or by EFT to a bank account designated by the student. The institution may only credit the account for tuition, fees, institutional room and board, and other institution-provided goods and services (34 CFR 675.16).
Condition: The spreadsheet utilized by the University included wages paid to a student, but there was no payment in the payroll system or supporting timesheet indicating that the student performed work.
Cause: There were data entry errors made when compiling the spreadsheet.
Effect: Failure to keep accurate records could result in compliance issues.
Questioned Costs: None. The input errors did not result in incorrect aid being awarded.
Context/Sampling: Non-statistical sampling was performed. 9 of the 68 students selected for purposes of eligibility testing received Federal Work Study. The University disbursed $83,358 of federal work study to 96 students.
Repeat Finding from Prior Years: No
Recommendation: The University should review its current controls over Federal Work Study tracking to ensure that spreadsheet is compare to data within the payroll system for accuracy.
Views of Responsible Officials: Management agrees. Management’s complete response can be found in the separately issued corrective action plan.",N,920361,1,,
31762,161196,2021,2021-003,"Criteria: According to Board policy 8300, effective accounting, financial reporting, and management control systems will be designed, maintained, and periodically reviewed to (a) enable the board and school system to have access to accurate, reliable, and relevant data; (b) provide assurance that school system obligations are paid in a timely manner and that accounts are not overspent; (c) provide assurance that fund and records are safeguarded at all times; and (d) permit audits and periodic reports adequate to show that those in charge have handled funds within legal requirements and in accordance with Board policy.
Condition: During our testing of bank reconciliations, it was noted that reconciliations are not being prepared properly or timely. It was also noted that reconciliations are not being reviewed in a timely manner. Furthermore, it was noted during testing of cash that deposits are not being entered into the accounting system in a timely manner.
Effect: The possibility exists that financial transactions may not be accurate, reliable, and relevant due to the lack of cash controls.
Cause: Board policies and procedures were not followed.
Questioned Costs: There are no questioned costs associated with this finding.
Context: We reviewed all bank reconciliations prepared during the year for all funds, noting reconciliation date and date of review. We reviewed the June 2021 bank reconciliations for all funds in detail as a part of testing cash balances.
Recommendation: I recommend that Board policy 8300 and procedures put in place due to Board policies be followed to ensure proper and timely reconciliation of all bank accounts, as well as timely recording of all deposits.
Views of responsible officials and planned corrective actions: Bank reconciliations are done monthly at the school level and submitted to the CFO. The CFO reviews and submits to the Deputy Finance Officer to reconcile the district accounts. All bank statements come to the CFO and forwarded to the Deputy Finance Officer. The reconciliations are done and loaded to a shared drive in Google. The breakdown is getting the receipts entered into the financial software system. Effective 12-1-21 the CFO will enter all receipts and deposits for all funds except for fund 5. This will ensure timely recording of deposits into the system. See attached Corrective Action Plan for further details.",N,914464,1,,
49707,160991,2021,2021-002,"U.S. Department of Health & Human Services
Passed-through the N.C. Dept. of Health and Human Services
Program Name: Medical Assistance Program ( Medicaid; Title XIX)
ALN #: 93.778
Finding: 2021-002
SIGNIFICANT DEFICIENCY
Eligibility
Criteria: Per the NC Department of Health and Human Services-Division of Health Benefits, the County Department of Social Services Agency is responsible to determine client eligibility in accordance with eligibility requirements defined in the approved State Plan (42 CFR Section 431.10).
An applicant/beneficiary (a/b) whose net countable income exceeds the income limit must meet a deductible before he may be authorized for Medicaid.
Condition: One case file did not have documentation for determining deductible amount.
Cause: The caseworker did not correctly include the proper documentation in the case file. 
Effect: Case file did not have the proper documentation, which could allow benefits to be provided to individuals who are not eligible. Questioned Costs:  There were no known effects to eligibility and there were no known questioned costs.
Context: We examined 91 Medicaid applicants from the Medicaid Beneficiary report provided by NC Department of Health and Human Services to re-determine eligibility. These findings are being reported with the financial statement audit as it relates to the Medicaid administrative cost compliance audit.
Identification of a repeat finding: This is not a repeat finding from the immediate previous audit.
Recommendation: Files should be reviewed internally to ensure proper information is in place and necessary procedures are taken when determine eligibility. The results found or documentation made in case notes should clearly indicate what actions were performed and the results of those actions.
Views of responsible officials and planned corrective actions:  The County agrees with this finding.",N,968376,1,,
41675,185803,2021,2021-001,"Finding 2021-001
U.S. Department of Housing and Urban Development
Moving to Work Demonstration Program - ALN 14.881
Reporting	

Condition:  During our review of HUD-50058, Family Report (OMB No. 2577-0083) (HUD-50058) forms prepared by the Housing Authority of the City of Pittsburgh (Authority) as part of the biennial reexamination process, we noted thirteen forms out of a sample of 60 that required corrections subsequent to the original form being processed and/or did not have the required documentation to support the income calculation, due to a lack of functioning internal controls.  In all cases of a required correction, the corrections resulted in changes to family income or in calculated rental/housing assistance payments and the corrections were not made in a timely manner.  Of the thirteen HUD-50058 forms noted, five forms related to the MTW - Low Income Public Housing Program, and eight forms were related to the MTW - Housing Choice Voucher Program.

Criteria:  The Authority is required to prepare and submit HUD-50058 form each time the Authority completes an admission, annual reexamination, portability move-in, or other change of unit for a family.  The form provides HUD and the Authority with vital eligibility data for each program participant such as family composition, family income, the assets and liabilities of program participants, and ultimately provides for the calculation of tenant rent and rental/housing assistance payments for each program participant. 

Cause:  During the year, the Authority experienced turnover within several key positions, coupled with other logistical staffing challenges brought on by the COVID-19 pandemic.

Effect:  HUD-50058 forms provide essential information to HUD and assist with the determination of program eligibility.  In addition, the HUD-50058 form provides for the calculation of tenant rent and rental/housing assistance payments.  A lack of functioning internal controls led to inaccurate HUD-50058 forms.  This, combined with the untimely detection of inaccuracies, could result in program participants or HUD being over or under charged tenant rent for an extended period.   

Questioned Costs: Unknown

Identification as a Repeat Finding: This is a repeat of finding 2020-001 from the prior year audit.

Recommendation: We recommend that the Authority implement additional procedures to ensure HUD-50058 forms are prepared accurately and that errors are detected and corrected in timely manner.  In addition, appropriate training and planning should be performed to ensure that future turnover in the organization does not lead to a lapse in internal controls over compliance.

Views of responsible officials and planned corrective action:  Management agrees with the finding. See separate corrective action plan.
",N,939205,1,,
44842,244781,2021,2021-002,"Reference Number:                                2021-002

Prior Year Finding:	 			 No                                                                                                                                                                        Federal Agency (ALN 14.231):         		 U.S. Department of Housing and Urban Development                                                        State Agency:                                    State of California- Department of Housing and Community                                
 Development                                                                                                                                                                         Federal Programs:	                         Emergency Solutions Grant Program;                                                                                                                                                                                                                                                                                                                                                ALN Numbers:	 			         14.231                                                                                          Compliance Requirement:	 		         Procurement, Suspension and Debarment                                                                                                                                       Type of Finding:	 			 Material Weakness, Noncompliance

Criteria or specific requirement: 
As per § 200.318 General procurement standards.
(a) The Non-Federal entity must have and use documented procurement procedures, consistent with State, and local, laws and regulations and the standards of this section, for the acquisition of property or services required under a Federal award or subaward. The non-Federal entity's documented procurement procedures must conform to the procurement standards identified in §§ 200.317 through 200.327. 
(b) Non-Federal entities must maintain oversight to ensure that contractors perform in accordance with the terms, conditions, and specifications of their contracts or purchase orders. 
 (c) The Non-Federal entity's procedures must avoid acquisition of unnecessary or duplicative items. Consideration should be given to consolidating or breaking out procurements to obtain a more economical purchase. Where appropriate, an analysis will be made of lease versus purchase alternatives, and any other appropriate analysis to determine the most economical approach. 
(d) To foster greater economy and efficiency, and in accordance with efforts to promote cost-effective use of shared services across the Federal Government, the non-Federal entity is encouraged to enter into state and local intergovernmental agreements or inter-entity agreements where appropriate for procurement or use of common or shared goods and services. Competition requirements will be met with documented procurement actions using strategic sourcing, shared services, and other similar procurement arrangements. 
(e) The Non-Federal entity must maintain records sufficient to detail the history of procurement. These records will include, but are not necessarily limited to, the following: Rationale for the method of procurement, selection of contract type, contractor selection or rejection, and the basis for the contract price. 
Condition:

Based on our review of the Procurement compliance requirements, we noted that the Division did not have Written procurement policies and competitive policies as required by CFR § 200.318 General procurement standards. We selected five vendors for procurement compliance  testing and we were not provided with written procurement policies and Procurement comparative policies, therefore, we were unable:

(1)	To verify that the procurement method used was appropriate based on the dollar amount and conditions specified in 2 CFR section 200.320.
(2)	To Verify that procurements provide full and open competition (2 CFR section 200.319 and 48 CFR section 52.244-5).
(3)	To examine documentation in support of the rationale to limit competition in those cases where competition was limited and ascertain if the limitation was justified  (2 CFR sections 200.319 and 200.320(f) and 48 CFR section 52.244-5).
Cause:
The Division did not ensure that as a non-Federal entity must have and must use documented procurement procedures, consistent with State, and local  laws and regulations and the standards of §§ 200.318 through 200.327, for the acquisition of property or services required under a Federal award or subaward. 
Effect:

The funding agency can reject the expenditures incurred by the Division on certain vendors where the Division must use procurement method appropriately based on the dollar amount and conditions specified in 2 CFR section 200.320.

Questioned costs:

Cannot be determined

Recommendation:

We recommend that the Division must:

(1)	document procurement procedures, consistent with State, and local, laws and regulations and the standards, for the acquisition of property or services required under a federal award or subaward. 
(2)	The Division’s documented procurement procedures must conform to the procurement standards identified in §§ 200.318 through 200.327.
Views of responsible officials:

The Division will work with Territorial Headquarters to document procedures as outlined in the Recommendations above. 

 See corrective action plan.
 
",N,935442,1,,
41332,243526,2021,2021-004,"Condition: During the audit of the June 30, 2021 it was determined that SBHS was not in compliance with South Carolina Department of Alcohol and Other Drug Abuse Services (“DAODAS”) Fiscal Year 2021 Funding and Compliance Contract. DAODAS is the primary grantor to SBHS. By letter to SBHS from DAODAS dated July 1, 2021 DAODAS identified the following:
1)	SBHS did not deliver any prevention programs, a condition of the grant agreement, since February 2021, 
2)	Treatment and associated charges at the SBHS women’s residential facility are not in compliance with grant terms and conditions. This condition has likely resulted in:
a.	A violation of SBHS facility license from South Carolina Department of Health and Environmental Control.
b.	Likely improper billing for Medicaid patient services due to Medicaid residential treatment notes likely not complying with minimum standards. This condition could result in recoupment of Medicaid payments.
3)	Staffing levels across all treatment programs might not be adequate to provide quality care to the individuals served in both outpatient and residential levels of care.
4)	DOADAS has questioned certain billing activity and lack of billing activity in certain areas of service.

Criteria: Federal and state regulations including the grant contract between DAODAS and SBHS.

Context, Cause and Effect: Based upon the above and SBHS is at risk of increased oversight and denial of grant requests / draws for performance of services.

Recommendation: We recommend that SBHS develop policies and procedures to remediate grantor concerns.

Response: SBHS agrees and will implement the above recommendation by June 30, 2022.
",N,927926,1,,
36032,1260,2021,2021-001,"Condition: Missing documents in tenant files.
Criteria: Required documents are to be kept in tenant files to determine eligibility.
Effect: Potential for ineligible tenants.
Context: Auditor selected tenant files to test for eligibility and noted missing required
documents.
Cause: There was a different management agent during the years of initial application for
some of the tenants tested and therefore unable to obtain such documents.
Recommendation: Ensure all required documents are kept in applicable tenant files.
Response: The management company is aware of the requirements to maintain original
eligibility documentation in the resident files. Such documentation is maintained for all
residents that have moved in since the current management company began
management. The finding was a result of an original resident move-in which was
processed by the original management company. We were unable to locate the
documentation specifically requested for the testing, however, we believe the files are
onsite at the property. We will continue to review the original file documentation and
include such documentation in resident files as necessary.
",N,926757,1,,
35544,94987,2021,2021-002,"Finding 2021-002: Failure to Drawdown Funds Before Program Expiration Date - 2021 Health and Human Services Grant 04CH01101101 – Head Start


Condition:  The Committee had obligated funds available to satisfy period expenditures but failed to make the drawdown of funds before the program had expired.  $88,970 in 2020 funds and $110,762 in 2021 funds which had been obligated were allowed to expire.

Criteria:  Obligated funds should be drawn down prior to program expiration in order to satisfy legitimate period expenses.

Effect:  The Committee was left without funds to pay legitimate liabilities of the program.

Recommendation:  Procedures currently in place should be augmented by inclusion of second party involvement in the drawdown process.  The second party should be in a position to know when funds are obligated and to insure a drawdown is made in a timely manner.

Views of Responsible Officials:  We agree with the finding and have prepared a Corrective Action Plan. We are instituting additional procedures and involving additional management staff in the drawdown procedures.


",N,927006,1,,
35545,94987,2021,2021-001,"Finding 2021-001: Paying Prior Year Expenses with Current Year Revenue – 2021 Health and Human Services Grant 04CH01101101 – Head Start

Condition:  The Committee paid prior year expenditures using current year funds.  In the 2021 year $88,970 of 2020 expenses were paid using 2021 funds.  In the 2022 fiscal year, $247,799 of 2021 expenses were paid with 2022 funds.

$137,037 of the 2022 funds were replaced when the final 2021 drawdown was made.

Criteria:  Funding regulations require only current year expenditures be paid with current year revenues unless remaining funds are reallocated to a future period.  In no circumstances is it permissible to pay prior year expenses with current year funds.

Effect:  Funding for the current year is less than originally budgeted since the available current year funds were reduced by the amount paid for prior year expenses.

Recommendation:  Procedures currently in place should be augmented by inclusion of second party involvement in the drawdown process.  Current controls are in place for the drawdown funds to be traced to the bank account, however, the error was caused by the drawdown not being done timely to coincide with the disbursements.  In both of these cases the attempted drawdowns were not made until the programs had expired.

Views of Responsible Officials:  We agree with the finding and have prepared a Corrective Action Plan.  We are instituting additional procedures and involving additional management staff in the drawdown procedures.
",N,927006,1,,
39780,231040,2021,2021-001,The Organization has NOT finalized and submitted a final Cost Certification as required by HUD and the National Housing ACT regulations.,N,937747,1,,
44550,217700,2021,2021-001,"Move-ins:

1.	In two (2) instances out of fourteen (14) tenant files tested, the security deposit amount per the 
lease agreement did not agree to the security deposit agreement.


2.	In two (2) instances out of fourteen (14) tenant files tested, the social security card was not 
maintained in the tenant's file.


3.	In eight (8) instances out of fourteen (14) tenant files tested, the tenant application was not stamped 
dated by the management agent.

4.	In four (4) instances out of fourteen (14) tenant files tested, the income used to determine the 
tenant’s monthly rent was based on the income documentation provided by the tenant.


5.	In one (1) instance out of fourteen (14) tenant files tested, the Notice and Consent for the Release 
of Information (Form 9887) was signed by the tenant.


6.	In (1) instance out of fourteen (14) tenant files tested, the Notice and Consent for the Release of 
Information (Form 9887) was not maintained in the tenant's file.


7.	In one (1) instance out of fourteen (14) tenant files tested, the HUD Form-50059 was not signed 
by the tenant.


8.	In two (2) instances out of fourteen (14) tenant files tested, the Applicant's/Tenant's Consent to 
the Release of Information (Form 9887-A) was not signed by the landlord.


9.	In one (1) instance out of fourteen (14) tenant files tested, the Applicant's/Tenant's Consent to the 
Release of Information (Form 9887-A) was not maintained in the tenant's file.


10.	In three (3) instances out of fourteen (14) tenant files tested, the effective date of the HUD 
Form-50059 did not agree to the commencement date on the lease agreement.

11.	 In four (4) instances out of fourteen (14) tenant files tested, the Lease Addendum, for Violence 
Against Women and Justice Department Reauthorization Act of 2005, was not signed by the landlord.

Recertification:

1.	In two (2) instances out of thirteen (13) tenant files tested, the lease amendment was not signed by the landlord.

Move-outs:

1.	In three (3) instances out of three (3) tenant files tested, the security deposit was refunded without interest.

Criteria: 

HUD 4350.3, REV-1, Change 4, Ch. 5, 5-12.B. 

Timeframe for Conducting Verifications.  Verifications should be conducted at the following three times.  1. Owners must verify income, assets, expenses, and deductions and all eligibility requirements prior to move-in.  2. Owners must verify each family’s income, assets, expenses, and deductions as part of the annual recertification process.  3. Owners must verify changes in income, allowances, or family characteristics reported between annual recertification. 

HUD Handbook 4350.3, Rev 1, Change 4, Ch. 5, 5-31, F. 

In all cases, the computer generated HUD-50059 must include the required tenant signatures and owner signatures prior to submitting the data to the Contract Administrator or HUD.  The owner must document within the file why the signature(s) was not obtained and, if applicable, when the signature(s) will be obtained. 24 CFR §891.400(b): The Owner is responsible for all management functions. These functions include selection and admission of tenants, required reexaminations of incomes for households occupying assisted units or residential spaces, collection of tenant payments, termination of tenancy and eviction.

HUD 4350.3 REV-1, Change 4, Ch. 6: 6-29.A. 

Owners perform unit inspections on at least an annual basis to determine whether the appliances and equipment in the unit are functioning properly and to assess whether a component needs to be repaired or replaced. This is also an opportunity to determine any damage to the unit caused by the tenant's abuse or negligence and, if so, make the necessary repairs and bill the tenant for the cost of the repairs.

HUD Handbook 4350.3, REV-1, Change 4, Ch 6 6-18 C. 

Within 30 days after the move-out date (or shorter time if required by state and/or local laws), the owner must either:  1. Refund the full security deposit plus accrued interest to a tenant that does not owe any amounts under the lease; or  2. Provide the tenant with an itemized list of any unpaid rent, damages to the unit, and an estimated cost for repair, along with a statement of the tenant’s rights under state and local laws. 

In addition, prior to the tenant occupying the unit the following procedures should be performed:

1.	The security deposit amount per the lease agreement should agree to the security deposit agreement.
2.	Obtain the tenant’s social security card.
3.	Date stamp the tenant application.
4.	 Obtain the tenant’s signature on the Notice and Consent for the Release of Information (Form 9887) and maintained the document in the tenant’s file.
5.	The management agent should sign the Applicant's/Tenant's Consent to the Release of Information (Form 9887-A), in addition to obtaining the tenant signature, and maintain the document in the tenant’s file.
6.	The management agent should verify that the effective date of the 50059 agrees with the date on the lease agreement.
7.	The management agent should sign the Lease Addendum, for Violence Against Women and Justice Department Reauthorization Act of 2005, in addition to obtaining the tenant signature, and maintain the document in the tenant’s file.
8.	The management agent must determine the tenant’s rent based on the proper verification of the tenant’s income.

Effect:

The tenant files were not always in compliance with the guidelines established by the Department of Housing and Urban Development.  

Cause:

Required documents were not always maintained in the tenant file, in addition to being properly authorized by the tenant and/or owner. 

Context:

Tenant files tested consisted of move-ins, recertifications and move-outs.

Population Size

Number: 149 Tenants Files.				Dollar Amount: $ 2,352,052.

Sample

Number: 30 Tenants Files.				Dollar Amount: $ 439,032.

Items Not in Compliance

Number: 17 Tenant Files.				Dollar Amount: $  65.60.

Questioned Costs

There was no questioned costs.

Recommendation:

In order to be in compliance with guidelines established by the Department of Housing and Urban Development, I recommend that Alpha Tower process applicants and tenants, including recertification of tenants in accordance with guidelines established by the Department of Housing and Urban Development prior to the tenant occupying the unit.  In addition, security deposits should be refunded with interest, within 30-day after the effective move-out date.  By performing these procedures, the risk of incurring questioned costs will be significantly reduced.

Views of Responsible Officials and Planned Corrective Actions:

New manager hired and upgraded review process.  All files corrected.  

",N,946899,1,,
35180,248284,2021,2021-001,2021-001 Fair Presentation of Financial Statements Criteria:  Management is responsible for performing adjustments to the general ledger in order to be in conformity with generally accepted accounting principles.  Condition:  Material adjusting entries were prepared to ensure the financial statements were presented fairly.  Cause:  The Entity lacks the training to apply generally accepted accounting principles in recording the transactions to the general ledger.  Effect:  The possibility exists that the general ledger does not reflect generally accepted accounting principles.,N,926254,1,,
35653,243881,2021,2021-002,"Criteria: According to 2 CFR 200.403(g) costs must be adequately documented.

Condition: During our testing of payroll costs charged to the grant we noted variances between timesheet reports used to support the cost and actual cost charged to the grant.  We selected 5 of 12 total months during the fiscal year, and variances were noted in 2 pay periods tested. The actual amount charged to the grant was lower than the timesheet report by a combined total of $511. Additionally, manual level-of-effort factors were applied to various employee charges which were not based off of timesheet data. No supporting documentation for these variances could be provided.

Cause: Per discussion with Management, the variances resulting in a miscalculation of grant charges resulted from a transposition error of timesheet data to the Excel sheet used to calculate the grant charge. Level-of-effort factors were applied as certain employees were not aware they were required to track time between federal and nonfederal projects.

Effect: The payroll-related grant charge for one month during the fiscal year was miscalculated. Additionally, no supporting documentation was created or maintained to support the manual level-of-effort adjustments.

Repeat Finding: Not a repeat finding. 

Recommendation: We recommend that the Organization establish controls and documentation polices around the review of payroll costs. If errors are noted during the review process and corrections needed, changes should be adequately documented. Changes in employee timesheets should be reviewed and approved by the employee and the reviewer. Supporting documentation must be maintained. Lastly, the Organization should consider utilization of an automated labor costing system. Tracking labor charges in Excel is prone to transposition and calculation errors.

Views of Responsible Officials and Corrective Action Plan (unaudited): Shelter House is looking at several options.  First, we plan to work with a consultant to see if the allocations can be more automated.  If that is not possible, we may have to add or switch capacity so that one person does the allocations and another on the team reviews and signs off on the allocations.
",N,926241,1,,
35654,243881,2021,2021-003,"Criteria: According to 2 CFR 200.320(a)(2) price quotations must be obtained from an adequate number of qualified sources for the acquisition of property or services for which the aggregate dollar amount is higher than the micro-purchase threshold but does not exceed the simplified acquisition threshold.

Condition: During our testing of vendor procurement compliance, we noted price quotations were not obtained for a vendor with aggregate purchases exceeding the micro-purchase threshold. 

Cause: Per discussion with Management, staff were not aware of the requirement to aggregate vendor purchases in determining procurement compliance thresholds.

Effect: The auditee did not obtain price quotations for purchases from a vendor exceeding the micro-purchase threshold as required by 2 CFR 200.320(a)(2).

Repeat Finding: Not a repeat finding. 

Recommendation: We recommend that the Organization revisit its procurement policy and ensure all staff involved in the acquisition of property or services charged to federal grants are aware of relevant procurement requirements.

Views of Responsible Officials and Corrective Action Plan (unaudited): What happened there was the use of a vendor multiple times that eventually crossed the 10k threshold.  We have worked with staff so they are aware of this concern and we have a process to vet vendors if we believe this may become an issue in the future so that our documentation is more complete and contemporaneous.  
",N,926241,1,,
34500,66473,2021,2021-003,"Finding 2021-003: Schedule of Expenditures of Federal Awards (Significant Deficiency)
Condition: 2 CFR Part 200, section 200.510 requires the Corporation to prepare a schedule of expenditures of federal awards (SEFA) for the period covered by the financial statements. We noted that expenditures related to the Corporation’s grant program were not recorded in the financial statements nor on a SEFA.
Criteria: An entity that expends federal awards must have controls in place that would enable the entity to prepare a SEFA including controls that determine the accuracy of the amount of expenditures reported for each federal program.
Cause: The Corporation received a new federal program which wasn’t included on the SEFA.
Effect: The lack of an accurate and complete SEFA could lead to grant noncompliance and noncompliance with Subpart F, Audit Requirements, of 2 CFR Part 200.
Recommendation: We recommend management and staff complete annual training related to single audits and the preparation of the SEFA.
Management’s Response (Unaudited): Management agrees with Finding 2021-003 and will ensure that management and staff receive annual training relating to single audits and the preparation of the SEFA. Management notes that although SEFAs are generally required for federal awards over $750,000, the specific guidance for the Coronavirus Aid, Relief and Economic Security Act, was not published until after the contracts with the City were executed.
Responsible Staff: Interim CEO and third-party accounting firm
Anticipated Completion Date: Management will confirm that the third-party accounting firm has appropriate training relating to single audits, and EDC will ensure that any EDC accounting employees have appropriate annual training. EDC anticipates retaining the third-party accounting firm in December 2021 or January 2022. Training of any EDC employees will be done as soon as possible after the hire date, and as training opportunities are available, and repeated annually.",N,920675,1,,
34250,160959,2021,2021-001,"Criteria: Medicaid for Aged, Blind and Disabled case records should contain documentation that verifications were done
in preparation of the application/recertification and these items will agree to reports in the NC FAST system. In this
process, documentation should be present and agree back to the records in the NC FAST system. Any items discovered in
the process should be considered in regards to a specific eligibility requirement and explained within the documentation.
Condition: There were fifty-seven (57) errors discovered during our procedures that resources in the county
documentation and those same resources contained in NC FAST were not the same amounts or files containing resources
were not properly documented to be considered countable or non-countable. The errors were as follows: Thirteen (13)
cases did not have accurate resource calculations, Nineteen (19) cases did not have accurate budget calculations, Twentythree
(23) cases had a failure to complete at least one compliance component, One (1) case lacked sufficient
documentation errors, One (1) case contained an inaccurate needs unit calculation.
Questioned Costs: There was no affect to eligibility and there were no questioned costs.
Context: We examined 120 Medicaid applicants to re-determine eligibility. These findings were disclosed in a separately
issued spreadsheet to the North Carolina Department of Health and Human Services and are being reported with the
financial statement audit as it relates to Medicaid administrative cost compliance audit.
Effect: For those certifications/re-certifications there was a chance that information was not properly documented and
reconciled to NC FAST which affect countable resource or program specific requirements and a participant could have
been approved for benefits that they were not eligible.
Cause: Ineffective record keeping and ineffective case review process, incomplete documentation, and incorrect
application of rules for purposes of determining eligibility.
Recommendation: Files should be reviewed internally to ensure proper documentation is in place for eligibility. Workers
should be retrained on what files should contain and the importance of complete and accurate record keeping. We
recommend that all files include online verifications, documented resources of income and those amounts agree to
information in NC FAST.
Views of responsible officials and planned corrective actions: The County agrees with the finding. Supervisors will
perform second party reviews to ensure proper documentation is contained in files to support eligibility determinations.
Workers will be retrained on what information should be maintained in case files, the importance of complete and
accurate record keeping, and reserve calculations. The County finance office will also participating in the review process. Identification of a repeat finding: This is a repeat finding from the immediate previous audit, 2020-001.",N,915204,1,,
