ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1388931,2227232021,2021,222723,06/30/2021 00:00:00,S,A,,N,311797407,,N,602417607,"NATIONAL CHURCH RESIDENCES OF SOUTH RIVER II, INC.",2335 NORTH BANK DRIVE,,COLUMBUS,OH,43220,ELIZABETH KING,HOUSING ACCOUNTING SUPPORT SUPERVISOR,6142733577,,NCRAUDITTEAM@NATIONALCHURCHRESIDENCES.ORG,09/23/2021 11:12:45,JILL KOLB-TREASURER,"TIDWELL GROUP, LLC","4249 EASTON WAY, STE 210",,COLUMBUS,OH,43219,ANDREW GANTZER,PARTNER,6145281449,,ANDY.GANTZER@TIDWELLGROUP.COM,09/21/2021 14:39:46,,O,,U,N,N,N,N,U,750000,Y,,8066057,,N,N,N,N,N,N,,14,09/23/2021 00:00:00,09/25/2021 01:30:06,,N,903,1,x00,09/23/2021 00:00:00,,N,JILL KOLB,TREASURER,09/23/2021 00:00:00,271490692,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1426700,2045812021,2021,204581,06/30/2021 00:00:00,S,A,,N,951690988,,N,074132531,EXCEPTIONAL CHILDREN'S FOUNDATION AND AFFILIATES,"5350 MACHADO RD.,, CULVER CITY, CA 90230",,CULVER CITY,CA,90230,SONHUI ROBILOTTA,CHIEF FINANCIAL OFFICER,3107739427,,SROBILOTTA@ECF.NET,05/26/2022 18:15:11,SONHUI ROBILOTTA-CFO,EXCEPTIONAL CHILDREN'S FOUNDATION,"11766 WILSHIRE BLVD, 9TH FLOOR",,LOS ANGELES,CA,90025,RENEE ORDENEAUX,PARTNER,3107455700,,RENEE.ORDENEAUX@ARMANINOLLP.COM,04/29/2022 20:00:08,,O,,U,N,N,N,N,U,750000,N,,1623580,,N,N,N,N,N,N,,14,05/26/2022 00:00:00,05/28/2022 01:30:05,,N,909,1,x00,05/26/2022 00:00:00,,N,SONHUI ROBILOTTA,CFO,05/26/2022 00:00:00,Ex6214841,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1430566,2343872021,2021,234387,12/31/2021 00:00:00,S,A,,N,311595534,,N,,CANAAN MANOR DAYTON,1214 SO. ROBERTSON,,NEW ORLEANS,LA,70113,DR. WILLIE GABLE,BOARD CHAIRMAN,5045245471,,JAVONNAWILSON75@YAHOO.COM,05/01/2022 04:02:24,JAVONNA WILSON-AUDIT ASSISTANT,"WHARTON CPA, LLC",P.O. BOX 870847,,NEW ORLEANS,LA,70187,BRENDEL WHARTON,MANAGING PARTNER,5044019581,,BRENDEL@BWHARTONCPA.COM,05/01/2022 04:03:06,,O,,Q,Y,Y,N,N,U,750000,N,,1790896,,Y,Y,N,Y,Y,N,,14,05/01/2022 00:00:00,05/04/2022 01:30:03,,N,903,1,x14,05/01/2022 00:00:00,,N,JAVONNA WILSON,AUDIT ASSISTANT,05/01/2022 00:00:00,680524519,Y,,Y,Y,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1421865,2046362021,2021,204636,06/30/2021 00:00:00,S,A,,N,953474707,,N,,GARDENA VALLEY JAPANESE CULTURAL INST HSG DBA JCI GARDENA CA16T801027,2000 W. 162ND STREET,,TORRANCE,CA,90504,BOMEE KIM FAIN,"DIRECTOR OF FINANCE, MANAGEMENT AGENT",2134733030,,BKIMFAIN@LTSC.ORG,03/10/2022 15:04:40,BOMEE KIM FAIN-DIRECTOR OF FINANCE,HOFFMAN SHORT RUBIN DEWINTER SANDERSON,1037 PARK VIEW DRIVE,,COVINA,CA,91724,ANEELA DEWINTER,CPA/PARTNER,6269320100,,ANEELA@HSRDSCPAS.COM,03/14/2022 13:03:10,,O,,U,N,N,N,N,U,750000,Y,,1853159,,N,N,N,N,N,N,,14,03/14/2022 00:00:00,03/16/2022 01:30:04,,N,903,1,x00,03/14/2022 00:00:00,,N,BOMEE KIM FAIN,DIRECTOR OF FINANCE,03/14/2022 00:00:00,813709413,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1430424,230522021,2021,23052,03/31/2021 00:00:00,S,A,,N,222682708,,N,150554137,"HENRY J. AUSTIN HEALTH CENTER, INC.",231 NORTH WARREN STREET,,TRENTON,PA,08618,KEMI ALLI,CHIEF EXECUTIVE OFFICER,6092785912,,KEMI.ALLI@HENRYJAUSTIN.ORG,05/27/2022 11:48:08,KEMI ALLI-CHIEF EXECUTIVE OFFICER,BAKER TILLY US LLP,99 WOOD AVENUE SOUTH - SUITE 801,,ISELIN,NJ,08830,HEATHER WEBER,PARTNER,8484673858,,HEATHER.WEBER@BAKERTILLY.COM,05/02/2022 13:13:15,,O,,U,Y,Y,N,N,U,750000,N,,10310868,,Y,N,N,Y,Y,N,,93,05/27/2022 00:00:00,06/02/2022 01:30:03,,N,908,1,x93,05/27/2022 00:00:00,,N,KEMI ALLI,CHIEF EXECUTIVE OFFICER,05/27/2022 00:00:00,350859910,Y,,Y,Y,,,,,Non-profit,UG,,,,,,04/01/2020 00:00:00,,,,US
1413325,429792021,2021,42979,06/30/2021 00:00:00,S,A,,N,341168947,,N,081213175,ZEPF CENTER,2005 ASHLAND AVE,,TOLEDO,OH,43620,ADAM NUTT,CHIEF FINANCIAL OFFICER,4198417701,,ANUTT@ZEPFCENTER.ORG,01/24/2022 11:23:02,ADAM NUTT-CHIEF FINANCIAL OFFICER,GILMORE JASION MAHLER,1785 INDIAN WOOD CIRCLE,,MAUMEE,OH,43537,ALEX SPIEKER,AUDIT SENIOR MANAGER,4197942000,,ASPIEKER@GJMLTD.COM,01/12/2022 07:37:46,,O,,U,N,N,N,N,U,750000,Y,,10150190,,N,N,N,N,N,N,,93,01/24/2022 00:00:00,02/01/2022 15:00:08,,N,908,1,x00,01/24/2022 00:00:00,,N,ADAM NUTT,CHIEF FINANCIAL OFFICER,01/24/2022 00:00:00,341827159,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1441373,1089222021,2021,108922,12/31/2021 00:00:00,S,A,,Y,830239827,,Y,940382443,COUNCIL OF COMMUNITY SERVICES,114 S. 4-J ROAD,,GILLETTE,WY,82716,MIKEL SCOTT,EXECUTIVE DIRECTOR,3076862730,,MIKEL@CCSWY.ORG,09/28/2022 18:13:52,MIKEL SMITH-EXECUTIVE DIRECTOR,"BENNETT, WEBER & HERMSTAD, LLP",PO BOX 2256,,GILLETTE,WY,827172256,"PAULA S. STEIGER, CPA",PARTNER,3076825250,,PSTEIGER@SBWCPAS.COM,09/28/2022 18:16:52,,O,,U,N,Y,N,N,U,750000,N,,3016967,,N,Y,N,Y,N,N,,14,09/28/2022 00:00:00,10/04/2022 01:30:13,,N,908,1,x00,09/28/2022 00:00:00,,N,MIKEL SMITH,EXECUTIVE DIRECTOR,09/28/2022 00:00:00,830297768,Y,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1439107,2540272021,2021,254027,06/30/2021 00:00:00,S,A,,Y,976002764,,N,011463117,YREKA UNION HIGH SCHOOL DISTRICT,400 PREECE WAY,,YREKA,CA,96097,TONI JOLING,BUSINESS MANAGER,5308422521,,TJOLING@YUHSD.NET,07/25/2022 12:52:31,TONI JOLING-CBO,"ROBERTSON & ASSOCIATES, CPAS",1101 N. MAIN STREET,,LAKEPORT,CA,95453,JOHN S ROBERTSON,AUDIT DIRECTOR,7072639012,,JOHN@ROBERTSONCPA.COM,07/22/2022 18:32:05,,O,,U,N,N,N,N,U,750000,N,,1410918,,N,N,N,N,N,N,,84,07/25/2022 00:00:00,07/27/2022 01:30:06,,N,888,1,x00,07/25/2022 00:00:00,,N,TONI JOLING,CBO,07/25/2022 00:00:00,680290978,N,,N,N,,,,,Local government,UG,,07/27/2022 11:43:59,07/28/2022 08:13:14,N,G,07/01/2020 00:00:00,,,,US
1420011,664732021,2021,66473,04/30/2021 00:00:00,S,A,,N,431146626,,N,037131810,"ECONOMIC DEVELOPMENT CORPORATION OF KANSAS CITY, MISSOURI","300 WYANDOTTE ST., STE 400",,KANSAS CITY,MO,64105,HEATHER BROWN,INTERIM PRESIDENT & CEO,8166912109,,HBROWN@EDCKC.COM,03/25/2022 12:28:54,HEATHER BROWN-INTERIM CEO/PRESIDENT,"ALLEN, GIBBS & HOULIK, L.C.","10801 MASTIN, SUITE 250",,OVERLAND PARK,KS,66210,JONATHAN NIBARGER,"VICE PRESIDENT, ASSURANCE",9137308166,,JONATHAN.NIBARGER@AGHLC.COM,03/22/2022 15:36:46,,O,,U,Y,Y,N,N,U,750000,N,,3400000,,Y,N,N,Y,N,N,,21,03/25/2022 00:00:00,03/28/2022 01:30:04,,N,909,1,x00,03/25/2022 00:00:00,,N,HEATHER BROWN,INTERIM CEO/PRESIDENT,03/25/2022 00:00:00,481032601,Y,,Y,Y,,,,,Non-profit,UG,,,,,,05/01/2020 00:00:00,,,,US
1425885,2482842021,2021,248284,12/31/2021 00:00:00,S,A,,N,582085904,,N,964447346,"BAY MINETTE ROTARY VILLAGE, INC.",2211 MCMILLAN AVENUE,,BAY MINETTE,AL,365074119,JOHN NAPPER,PROPERTY MANAGER,2516941999,,JMNAPP@AOL.COM,03/30/2022 11:35:29,JOHN NAPPER-PRESIDENT,"LECROY RICHARDSON, P.C.","5710 WATERMELON RD, SUITE 400",,NORTHPORT,AL,35473,RYAN ALEXANDER,MANAGER,2053493840,,RYAN@LECROYRICHARDSON.COM,03/30/2022 11:19:23,,O,,U,N,Y,N,N,U,750000,N,,2412007,,N,N,N,Y,Y,Y,,14,03/30/2022 00:00:00,04/09/2022 01:30:03,,N,888,1,x14,03/30/2022 00:00:00,,N,JOHN NAPPER,PRESIDENT,03/30/2022 00:00:00,630986620,Y,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1412637,2478512021,2021,247851,05/31/2021 00:00:00,S,A,,N,720643386,,N,,"CENTRAL PRIVATE SCHOOL, INC.",12801 CENTERRA COURT,,BAKER,LA,70714,KAY GREELY,BUSINESS MANAGER,2252616770,,KGREELY@CENTRALPRIVATE.ORG,01/10/2022 17:03:27,KAY GREELY-BUSINESS MANAGER,L.A. CHAMPAGNE & COMPANY,4911 BENNINGTON AVENUE,,BATON ROUGE,LA,70808,JONATHAN CLARK,PARTNER,2259251120,,JCLARK@LACCPA.COM,01/07/2022 09:29:34,,O,,U,N,N,N,N,U,750000,N,,5798676,,N,N,N,N,N,N,,97,01/10/2022 00:00:00,01/14/2022 01:30:07,,N,888,1,x00,01/10/2022 00:00:00,,N,KAY GREELY,BUSINESS MANAGER,01/10/2022 00:00:00,720454386,N,,N,N,,,,,Non-profit,UG,,,,,,06/01/2020 00:00:00,,,,US
1428520,393192021,2021,39319,12/31/2021 00:00:00,S,A,,N,311070892,,N,189028160,"WESTERVILLE ROTARY ELDERLY HOUSING, INC. DBA HARRIS-ASKINS HOUSE","45 NORTH FOURTH STREET, SUITE 200",,COLUMBUS,OH,432153602,AMANDA PRIDEMORE,CFO,6144818106,,APRIDEMORE@SHOWEMGMT.COM,04/14/2022 15:12:24,AMANDA PRIDEMORE-CONTROLLER/CFO,CLARK SCHAEFER HACKETT & CO.,"14 EAST MAIN STREET, SUITE 500",,SPRINGFIELD,OH,45502,JESSE YOUNG,SHAREHOLDER,9373992000,,JYOUNG@CSHCO.COM,06/07/2022 16:25:41,,O,,U,N,N,N,N,U,750000,Y,,2084446,,N,N,N,N,N,N,,14,06/07/2022 00:00:00,06/09/2022 17:55:48,,N,903,1,x00,06/07/2022 00:00:00,,N,AMANDA PRIDEMORE,CONTROLLER/CFO,06/07/2022 00:00:00,310800053,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1437441,2213232021,2021,221323,09/30/2021 00:00:00,S,A,,N,760727663,,N,144078305,NATIONAL CENTER FOR DEFENSE MANUFACTURING AND MACHINING,486 CORNELL RD,,BLAIRSVILLE,PA,15717,DAVID MICHALOW,DIRECTOR FINANCE AND ACCOUNTING,8143853908,,DAVID.MICHALOW@NCDMM.ORG,06/29/2022 23:17:49,GENE BERKEBILE-VP AND CFO,"BDO USA, LLP","339 SIXTH AVENUE, 8TH FLOOR",,PITTSBURGH,PA,15222,SEAN NORMILE,AUDIT MANAGING DIRECTOR,3149745432,,SNORMILE@BDO.COM,06/29/2022 23:21:47,,C,12,U,N,N,N,N,U,1548657,Y,,51621898,,N,N,N,N,N,N,,,06/29/2022 00:00:00,07/01/2022 01:30:03,,N,909,1,x00,06/29/2022 00:00:00,,N,GENE BERKEBILE,VP AND CFO,06/29/2022 00:00:00,135381590,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2020 00:00:00,,,,US
1431005,2482982021,2021,248298,12/31/2021 00:00:00,S,A,,Y,473130767,,N,079969596,NORTHERN GREAT LAKES INITIATIVES AND SUBSIDIARIES,"101 W. WASHINGTON STREET, SUITE 9",,MARQUETTE,MI,49855,JILL MILLER,ACCOUNTING MANAGER,9068691726,,JMILLER@NORTHERNINITIATIVES.ORG,05/05/2022 13:35:44,JILL MILLER-ACCOUNTING MANAGER,"MAKELA, TOUTANT, HILL, NARDI & KATONA, P.C.",201 WEST BLUFF STREET,,MARQUETTE,MI,49855,PAUL NARDI,PARTNER,9062283600,,PNARDI@MTHNK.COM,05/05/2022 13:22:50,,O,,U,N,N,N,N,U,750000,Y,,10589211,,N,N,N,N,N,N,,59,05/05/2022 00:00:00,05/07/2022 01:30:05,,N,888,1,x00,05/05/2022 00:00:00,,N,JILL MILLER,ACCOUNTING MANAGER,05/05/2022 00:00:00,382806590,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1414828,2524752021,2021,252475,03/31/2021 00:00:00,P,A,,N,454103655,,N,122911198,EASTERN CONGO INITIATIVE,"1325 QUINCY STREET, NE, SUITE A1",,MINNEAPOLIS,MN,55413,ABRAHAM LENO,EXECUTIVE DIRECTOR,2404866830,,ABRAHAM@EASTERNCONGO.ORG,03/08/2022 12:10:56,ABRAHAM LENO-EXECUTIVE DIRECTOR,"GELMAN, ROSENBERG & FREEDMAN","4550 MONTGOMERY AVENUE, SUITE 800 NORTH",,BETHESDA,MD,20814,ROBERT ALBRECHT,DIRECTOR,3019519090,,RALBRECHT@GRFCPA.COM,02/02/2022 10:29:18,,O,,U,N,N,N,N,U,750000,N,,1233225,,N,N,N,N,N,N,,98,03/08/2022 00:00:00,03/12/2022 01:30:04,,N,888,1,x00,03/08/2022 00:00:00,,N,ABRAHAM LENO,EXECUTIVE DIRECTOR,03/08/2022 00:00:00,521392008,N,,N,N,,,,,Non-profit,UG,,,,,,04/01/2020 00:00:00,,,,US
1442860,2460342021,2021,246034,06/30/2021 00:00:00,S,A,,N,133127972,,N,615776366,NEW YORK COMMON PANTRY,8 EAST 109TH STREET,,NEW YORK,NY,10029,STEPHEN GRIMALDI,EXECUTIVE DIRECTOR,9177209701,,SGRIMALDI@NYCOMMONPANTRY.ORG,09/30/2022 09:19:43,STEPHEN GRIMALDI-EXECUTIVE DIRECTOR,LUTZ AND CARR CPAS LLP,551 FIFTH AVENUE STE 400,,NEW YORK,NY,10176,MICHAEL WALLACE,PARTNER,2126972299,,MWALLACE@LUTZANDCARR.COM,09/21/2022 09:04:22,,O,,U,N,N,N,N,U,750000,Y,,2741628,,N,N,N,N,N,N,,10,09/30/2022 00:00:00,10/08/2022 01:30:11,,N,888,1,x00,09/30/2022 00:00:00,,N,STEPHEN GRIMALDI,EXECUTIVE DIRECTOR,09/30/2022 00:00:00,131655065,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1413793,1811142021,2021,181114,09/30/2021 00:00:00,S,A,,N,222370094,,N,829173363,"BROCTON HOUSING DEVELOPMENT FUND COMPANY, INC.",2393 MAIN STREET,,BUFFALO,NY,14214,AARON HEJMOWSKI,CFO,7168847791,,AHEJMOWSKI@BELMONTHOUSINGWNY.ORG,01/14/2022 15:33:42,AARON HEJMOWSKI-CHIEF FINANCIAL OFFICER,"FREED MAXICK CPAS, P.C. ","424 MAIN STREET, SUITE 800",,BUFFALO,NY,14202,BARBARA DANNER,DIRECTOR,7163322733,,BARBARA.DANNER@FREEDMAXICK.COM,01/17/2022 09:09:31,,O,,U,N,N,N,N,U,750000,Y,,1617751,,N,N,N,N,N,N,,14,01/17/2022 00:00:00,01/19/2022 01:30:03,,N,903,1,x00,01/17/2022 00:00:00,,N,AARON HEJMOWSKI,CHIEF FINANCIAL OFFICER,01/17/2022 00:00:00,454051133,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2020 00:00:00,,,,US
1421834,2459322021,2021,245932,12/31/2021 00:00:00,S,A,,N,412071487,,N,967453957,ST. GEORGE HOUSING CORPORATION,2961 DECKER DR,,RICE LAKE,WI,54868,TERRA PAWLIUK-MCGIFFIN,VICE PRESIDENT OF ACCOUNTING,7154341710,,TERRA.MCGIFFIN@IMPACTSEVEN.ORG,03/14/2022 09:45:18,TERRA PAWLIUK MCGIFFIN-VICE PRESIDENT OF ACCOUNTING,CARTER & COMPANY CPA LLC,543 HARBOR BLVD 201,,DESTIN,FL,32541,CHRISTINE CARTER,MANAING PARTNER,8506500125,,CHRISTINE@CARTERCPA.NET,03/13/2022 13:34:33,,O,,U,N,N,N,N,U,750000,Y,,1038029,,N,N,N,N,N,N,,14,03/14/2022 00:00:00,03/16/2022 01:30:04,,N,888,1,x00,03/14/2022 00:00:00,,N,TERRA PAWLIUK MCGIFFIN,VICE PRESIDENT OF ACCOUNTING,03/14/2022 00:00:00,582646754,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1400284,2399462021,2021,239946,06/30/2021 00:00:00,S,A,,N,260179313,,N,966291812,"KEN-CREST HOUSING PA 2007, INC.","960A HARVEST DRIVE, SUITE 100",,BLUE BELL,PA,19422,COLLEEN KELLY,CFO,6108259360,,CKELLY@KENCREST.ORG,11/01/2021 11:32:54,COLLEEN KELLY-CHIEF FINANCIAL OFFICER,MAZARS USA LLP,"501 OFFICE CENTER DRIVE, SUITE 300",,FORT WASHINGTON,PA,19034,KIRK ELDRIDGE,CPA,2152591000,,KIRK.ELDRIDGE@MAZARSUSA.COM,10/31/2021 22:02:53,,O,,U,N,N,N,N,U,750000,Y,,1775495,,N,N,N,N,N,N,,14,11/01/2021 00:00:00,11/04/2021 01:30:03,,N,888,1,x00,11/01/2021 00:00:00,,N,COLLEEN KELLY,CHIEF FINANCIAL OFFICER,11/01/2021 00:00:00,131459550,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1410350,2155522021,2021,215552,08/31/2021 00:00:00,S,A,,N,751432494,,N,,NORTH HOPKINS INDEPENDENT SCHOOL DISTRICT,1994 FM 71 W,,SULPHUR SPRINGS,TX,75482,JAN VAUGHN,FINANCE DIRECTOR,9039452192,,JVAUGHN@NORTHHOPKINS.NET,01/24/2022 09:56:13,JAN VAUGHN-BUSINESS MANAGER,"RUTHERFORD, TAYLOR & COMPANY, PC",3500 JOE RAMSEY BLVD E,,GREENVILLE,TX,75401,ROBERT LAKE,CPA,9034556252,,RLAKE@RUTHERFORDTAYLOR.COM,12/22/2021 17:27:12,,O,,U,N,N,N,N,U,750000,N,,790407,,N,N,N,N,N,N,,84,01/24/2022 00:00:00,02/01/2022 15:00:08,,N,505,1,x00,01/24/2022 00:00:00,,N,JAN VAUGHN,BUSINESS MANAGER,01/24/2022 00:00:00,751688042,N,,N,N,,,,,Local government,UG,,01/31/2022 12:43:01,02/03/2022 07:06:10,N,G,09/01/2020 00:00:00,,,,US
1392640,2137452021,2021,213745,06/30/2021 00:00:00,S,A,,N,880280033,,N,,RURAL NEVADA DEVELOPMENT CORPORATION,1320 EAST AULTMAN STREET,,ELY,NV,89301,BJ NAY,ACCOUNTING MANAGER,7752898519,,BJ@RNDCNV.ORG,09/07/2021 17:40:59,BJ ABEL-ACCOUNTING MANAGER,"HINTONBURDICK, PLLC","63 SOUTH 300 EAST, SUITE 100",,ST. GEORGE,UT,84770,STEVEN D. PALMER,PARTNER,4356283663,,SPALMER@HINTONBURDICK.COM,09/07/2021 17:47:05,,O,,U,N,N,N,N,U,750000,Y,,7514587,,N,N,N,N,N,N,,11,09/07/2021 00:00:00,09/09/2021 01:30:05,,N,909,1,x00,09/07/2021 00:00:00,,N,BJ ABEL,ACCOUNTING MANAGER,09/07/2021 00:00:00,870492866,N,,N,N,,,,,Local government,UG,,,,,,07/01/2020 00:00:00,,,,US
1469774,1609912021,2021,160991,06/30/2021 00:00:00,S,A,,N,566000285,,N,130705072,CHEROKEE COUNTY,75 PEACHTREE STREET,,MURPHY,NC,28906,"CANDY R. ANDERSON, CPA, CGMA",CHIEF FINANCIAL OFFICER,8288379684,,CANDY.ANDERSON@CHEROKEECOUNTY-NC.GOV,02/06/2023 09:59:53,CANDY ANDERSON-CHIEF FINANCIAL OFFICER,TURNER & COMPANY CPAS P.A.,31 PEACHTREE STREET,,MURPHY,NC,28906,HOLLY M TURNER,CPA ,8288378188,,HOLLY@MYTURNERCPA.COM,02/06/2023 09:57:21,,O,,U,N,Y,N,N,U,7500000,Y,,6792186,,Y,N,N,Y,N,N,,93,02/07/2023 00:00:00,02/10/2023 01:30:06,,N,100,1,x00,02/07/2023 00:00:00,,N,CANDY ANDERSON,CHIEF FINANCIAL OFFICER,02/07/2023 00:00:00,561225077,Y,,N,Y,,,,,Local government,UG,,,,,,07/01/2020 00:00:00,,,,US
1412548,2143312021,2021,214331,06/30/2021 00:00:00,S,A,,N,470838844,,N,557389314,"PISGAH, INC.",2120 PAUL STREET,,OMAHA,NE,68104,RALPH LASSITER,BOARD PRESIDENT,4023337373,,RALPHLASSITER50@GMAIL.COM,01/26/2022 10:05:44,"JESSICA WARD-CFO, SELDIN COMPANY","DAUBY O'CONNOR & ZALESKI, LLC",501 CONGRESSIONAL BLVD,,CARMEL,IN,46032,JEFFREY J. LATHROP,MEMBER,3178485700,,JLATHROP@DOZLLC.COM,01/26/2022 11:48:40,,O,,U,N,N,N,N,U,750000,Y,,1370377,,N,N,N,N,N,N,,14,01/26/2022 00:00:00,02/01/2022 15:00:08,,N,903,1,x00,01/26/2022 00:00:00,,N,JESSICA WARD,"CFO, SELDIN COMPANY",01/26/2022 00:00:00,351750664,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2020 00:00:00,,,,US
1408001,1697962021,2021,169796,06/30/2021 00:00:00,S,A,,N,251215891,,N,,CRAWFORD CENTRAL SCHOOL DISTRICT,11280 MERCER PIKE,,MEADVILLE,PA,16335,GUY O'NEIL,BUSINESS MANAGER,8147243185,,GUY.ONEIL@CRAW.ORG,01/26/2022 07:42:55,GUY O'NEIL-BUSINESS MANAGER,"MCGILL, POWER, BELL & ASSOCIATES, LLP",180 MERCER STREET,,MEADVILLE,PA,16335,BRUCE LAWRENCE,PARTNER,8147245890,,BLAWRENCE@MPBCPA.COM,01/27/2022 07:56:41,,O,,U,N,N,N,N,U,750000,Y,,5616018,,N,N,N,N,N,N,,84,01/27/2022 00:00:00,02/01/2022 15:00:08,,N,505,1,x00,01/27/2022 00:00:00,,N,GUY O'NEIL,BUSINESS MANAGER,01/27/2022 00:00:00,251031405,N,,N,N,,,,,Local government,UG,,02/02/2022 12:36:29,02/03/2022 07:06:10,N,G,07/01/2020 00:00:00,,,,US
1431092,2264082021,2021,226408,12/31/2021 00:00:00,S,A,,N,201957797,,N,079744042,"BELLPOINT INDEPENDENT LIVING, INC. 082-HD-082","8101 INTERSTATE 30, STE. A",,LITTLE ROCK,AR,72209,ZACHARY SCHULTZ,MANAGEMENT COMPANY BOOKKEEPER,5012800037,,ZSCHULTZ@INTREPIDINC.NET,05/05/2022 11:54:14,ZAC SCHULTZ-ACCOUNT REP,FLEET FIRM,759 TEALWOOD LANE,,CORDOVA,TN,38018,NELSON FLEET,CPA,9013364602,,NFLEET@FLEETFIRM.COM,06/28/2022 11:23:26,,O,,U,N,N,N,N,U,750000,N,,1267782,,N,N,N,N,N,N,,14,06/28/2022 00:00:00,06/30/2022 01:30:04,,N,903,1,x00,06/28/2022 00:00:00,,N,ZAC SCHULTZ,ACCOUNT REP,06/28/2022 00:00:00,621868414,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
1438999,2121962021,2021,212196,12/31/2021 00:00:00,S,A,,N,562128976,,N,,"MAYFAIR HOUSING, INC.",PO BOX 1254,,DUNN,NC,28335,KATHY KENNEDY,EXECUTIVE DIRECTOR,9108920436,,KATHY@WELLONS.ORG,07/11/2022 16:39:24,KATHY KENNEDY-CEO,"PATTERSON & ASSOCIATES, PLLC",4248 FAYETTEVILLE ROAD,,LUMBERTON,NC,28358,LAURA BAILEY,MEMBER,9107381448,,LLB@PAPLLCCPAS.COM,07/13/2022 08:08:57,,O,,U,N,N,N,N,U,750000,Y,,3037921,,N,N,N,N,N,N,,14,07/13/2022 00:00:00,07/15/2022 01:30:04,,N,903,1,x00,07/13/2022 00:00:00,,N,KATHY KENNEDY,CEO,07/13/2022 00:00:00,815062879,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2021 00:00:00,,,,US
