ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1480638,2118072022,2022,211807,12/31/2022 00:00:00,S,A,,N,541864802,,N,005622589,AFFORDABLE RESIDENCES IN CHESTERFIELD (ROCKWOOD VILLAGE APARTMENTS),P.O. BOX 12117,,RICHMOND,VA,232410117,JULIE HOVERMALE,CHIEF FINANCIAL OFFICER,8045210687,,J.HOVERMALE@BETTERHOUSINGCOALITION.ORG,03/27/2023 13:24:47,JULIE HOVERMALE-CFO,GARY ROMER,"WILLIAMS MULLEN CTR, 200 S 10TH ST, STE 850",,RICHMOND,VA,232193311,GARY ROMER,PARTNER,8043072660,,GROMER@BDO.COM,03/27/2023 12:54:32,,O,,U,N,N,N,N,U,750000,Y,,5105250,,N,N,N,N,N,N,,14,03/27/2023 00:00:00,03/29/2023 01:30:03,,N,903,1,x00,03/27/2023 00:00:00,,N,JULIE HOVERMALE,CFO,03/27/2023 00:00:00,135381590,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2022 00:00:00,,EVAKZA3EGDJ9,N,US
1452946,2283842022,2022,228384,06/30/2022 00:00:00,S,A,,N,320132713,,N,828918123,RANDALLSTOWN II NON- PROFIT HOUSING CORPORATION,8425 E. TWELVE MILE ROAD SUITE 100,,WARREN,MI,48093,CINDY LAMB,CFO,5867539002,,CINDY.LAMB@CSI.COOP,01/12/2023 15:30:20,CINDY LAMB-CFO,"DAUBY O'CONNOR & ZALESKI, LLC",501 CONGRESSIONAL BLVD SUITE 300,,CARMEL,IN,46032,JACOB BUEHLER,MEMBER,3178485700,,JBUEHLER@DOZLLC.COM,01/13/2023 14:53:18,,O,,U,N,N,N,N,U,750000,Y,,6818175,,N,N,N,N,N,N,,14,01/13/2023 00:00:00,01/19/2023 01:30:09,,N,903,1,x00,01/13/2023 00:00:00,,N,CINDY LAMB,CFO,01/13/2023 00:00:00,351750664,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,MJ29MDGBCE47,N,US
1451526,2497152022,2022,249715,04/30/2022 00:00:00,S,A,,N,930505325,,N,094803760,GRANDE RONDE HOSPITAL INC,900 SUNSET DR,,LA GRANDE,OR,97850,BOB SEYMOUR,CFO,5419631463,,RPS02@GRH.ORG,10/24/2022 12:17:50,BOB SEYMOUR-SENIOR DIRECTOR FINANCE/CFO,"DINGUS, ZARECOR & ASSOCIATES PLLC",12015 EAST MAIN,,SPOKANE VALLEY,WA,99206,KAMI MATZEK,OWNER,5093219476,,KMATZEK@DZACPA.COM,10/20/2022 17:32:12,,O,,U,N,N,N,N,U,750000,N,,8061395,,N,N,N,N,N,N,,93,10/24/2022 00:00:00,10/26/2022 01:30:08,,N,888,1,x00,10/24/2022 00:00:00,,N,BOB SEYMOUR,SENIOR DIRECTOR FINANCE/CFO,10/24/2022 00:00:00,200079326,N,,N,N,,,,,Non-profit,UG,,,,,,05/01/2021 00:00:00,,LAXHJKQMM345,N,US
1489684,2061852022,2022,206185,08/31/2022 00:00:00,S,A,,N,746000843,,N,013962188,FLATONIA INDEPENDENT SCHOOL DISTRICT,"400 E, 4TH ST.",,FLATONIA,TX,78941,RODNEY STRYK,BUSINESS MANAGER,3618652941,,RSTRYK@FLATONIA.TXED.NET,05/24/2023 09:10:18,RODNEY STRYK-BUSINESS MANAGER,"ROLOFF, HNATEK & CO., L.L.P.","120 S, MAIN, SUITE 300",,VICTORIA,TX,77901,CHRISTOPHER L. CULAK,PARTNER,3615782915,,CCULAK@RHCLLP.COM,05/23/2023 16:54:47,,O,,U,N,N,N,N,U,750000,N,,931002,,N,N,N,N,N,N,,84,05/24/2023 00:00:00,05/26/2023 01:30:05,,N,505,1,x00,05/24/2023 00:00:00,,N,RODNEY STRYK,BUSINESS MANAGER,05/24/2023 00:00:00,741249829,N,,N,N,,,,,Local government,UG,,05/30/2023 13:28:37,06/01/2023 10:21:25,N,G,09/01/2021 00:00:00,,TWM7SEFN1KY7,N,US
1458841,1714472022,2022,171447,06/30/2022 00:00:00,S,A,,Y,626002115,,N,030674576,"WASHINGTON COUNTY, TENNESSEE",P.O. BOX 219,,JONESBOROUGH,TN,37659,MITCH MEREDITH,DIRECTOR OF ACCOUNTS AND BUDGETS,4237531847,,MMEREDITH@WASHINGTONCOUNTYTN.ORG,12/22/2022 13:10:07,MITCH MEREDITH-DIRECTOR OF ACCOUNTS AND BUDGET,"COMPTROLLER OF THE TREASURY, DIVISION OF LOCAL GOVERNMENT AUDIT",425 REP. JOHN LEWIS WAY N.,,NASHVILLE,TN,37243,GREG WORLEY,AUDIT REVIEW MANAGERT,6154017846,,GREG.WORLEY@COT.TN.GOV,12/21/2022 15:13:48,,O,,U,Y,N,N,N,U,1236264,Y,,41208801,,N,N,N,N,N,N,,21,12/22/2022 00:00:00,12/28/2022 01:30:05,,N,100,1,x00,12/22/2022 00:00:00,,Y,MITCH MEREDITH,DIRECTOR OF ACCOUNTS AND BUDGET,12/22/2022 00:00:00,626001445,N,,Y,N,,,,,Local government,UG,,01/10/2023 14:53:02,01/12/2023 10:08:23,N,G,07/01/2021 00:00:00,,L2J2BHW7LAE7,Y,US
1458707,1970292022,2022,197029,06/30/2022 00:00:00,S,A,,N,721264033,,N,120001057,"SANTA MONICA VOA ELDERLY HOUSING, INC. (LINCOLN COURT)",1660 DUKE STREET,,ALEXANDRIA,VA,22314,VANESSA TRAN,"CONTROLLER, HOUSING",7033415000,,VTRAN@VOA.ORG,12/22/2022 11:27:15,VANESSA TRAN-CONTROLLER,"MADDOX & ASSOCIATES, APC","5627 BANKERS AVENUE, BUILDING 2",,BATON ROUGE,LA,708082610,JEFF MADDOX,CPA,2259263360,,MAIL@MADDOXASSOCIATES.COM,12/27/2022 11:47:15,,O,,U,N,N,N,N,U,750000,Y,,3748997,,N,N,N,N,N,N,,14,12/27/2022 00:00:00,01/03/2023 01:30:07,,N,903,1,x00,12/27/2022 00:00:00,,N,VANESSA TRAN,CONTROLLER,12/27/2022 00:00:00,721314069,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,EQ57TZU9A353,N,US
1449552,3552022,2022,355,05/31/2022 00:00:00,S,A,,N,010347381,,N,109391284,SACOPEE VALLEY HEALTH CENTER,70 MAIN STREET,,PORTER,ME,04068,MICHELLE EASTMAN,CHIEF FINANCIAL OFFICER,2076252235,,MEASTMAN@SVHC.ORG,11/11/2022 09:23:00,MICHELLE EASTMAN-CHIEF FINANCIAL OFFICER,BERRY DUNN MCNEIL & PARKER LLC,2211 CONGRESS STREET,,PORTLAND,ME,04102,MARY JALBERT,PRINCIPAL,2075412313,,MJALBERT@BERRYDUNN.COM,11/12/2022 05:56:51,,O,,U,N,N,N,N,U,750000,Y,,3237195,,N,N,N,N,N,N,,93,11/12/2022 00:00:00,11/16/2022 01:30:06,,N,908,1,x00,11/12/2022 00:00:00,,N,MICHELLE EASTMAN,CHIEF FINANCIAL OFFICER,11/12/2022 00:00:00,010523282,N,,N,N,,,,,Non-profit,UG,,,,,,06/01/2021 00:00:00,,GDYHYKHC8BK6,N,US
1470471,255102022,2022,25510,05/31/2022 00:00:00,S,A,,N,231352620,,N,077070035,ARCADIA UNIVERSITY,450 S EASTON ROAD,,GLENSIDE,PA,19038,JULIE ROSNER-LENGELE,CONTROLLER,2155722815,,ROSNERJ@ARCADIA.EDU,02/27/2023 19:01:12,JULIE LENGELE-UNIVERSITY CONTROLLER,"BAKER TILLY US, LLP","1650 MARKET STREET, SUITE 4500",,PHILADELPHIA,PA,19103,JOSEPH SASSA,PARTNER,2159722539,,JOSEPH.SASSA@BAKERTILLY.COM,02/27/2023 19:34:57,,O,,U,N,N,N,N,U,750000,Y,,44767052,,N,N,N,N,N,N,,84,02/27/2023 00:00:00,03/03/2023 01:30:07,,N,504,1,x00,02/27/2023 00:00:00,,N,JULIE LENGELE,UNIVERSITY CONTROLLER,02/27/2023 00:00:00,390859910,N,,N,N,,,,,Institution of higher education (IHE),UG,00323500,03/06/2023 14:22:31,03/09/2023 09:37:31,N,B,06/01/2021 00:00:00,,HT3NK1QGE1H8,N,US
1463342,916762022,2022,91676,06/30/2022 00:00:00,S,A,,N,610444780,,N,081015281,SPALDING UNIVERSITY,845 S. THIRD STREET,,LOUISVILLE,KY,40203,EZRA KRUMHANSL,CHIEF FINANCIAL OFFICER,8592805103,,EKRUMHANSL@SPALDING.EDU,01/04/2023 15:56:45,EZRA KRUMHANSL-CHIEF OPERATING OFFICER,CROWE LLP,"485 LEXINGTON AVENUE, FLOOR 11",,NEW YORK,NY,100178112,KELLY FRANK,PARTNER,2127518112,,KELLY.FRANK@CROWE.COM,01/06/2023 08:38:15,,O,,U,Y,N,N,N,U,750000,N,,26760703,,Y,N,N,Y,N,N,,84,01/06/2023 00:00:00,01/10/2023 01:30:06,,N,904,1,x93x84x00,01/06/2023 00:00:00,,N,EZRA KRUMHANSL,CHIEF OPERATING OFFICER,01/06/2023 00:00:00,350921680,N,,Y,Y,,,,,Institution of higher education (IHE),UG,00196000,01/20/2023 16:01:57,01/26/2023 10:15:23,S,B,07/01/2021 00:00:00,,J3KPEDNN74R6,N,US
1481438,2575482022,2022,257548,06/30/2022 00:00:00,S,A,,N,510172421,,N,,SEATTLE CHILDREN'S THEATRE ASSOCIATION,201 THOMAS STREET,,SEATTLE,WA,981094555,TONY FROEHLICH,DIRECTOR OF FINANCE AND OPERATIONS,2068594019,,TONYF@SCT.ORG,03/29/2023 18:04:42,TONY FROEHLICH-DIRECTOR OF FINANCE & OPS,CLARK NUBER P.S.,"10900 NE 4TH STREET, SUITE 1400",,BELLEVUE,WA,98004,SARAH WINE,SHAREHOLDER,4254544949,,SARAHW@CLARKNUBER.COM,03/29/2023 17:42:30,,O,,U,Y,N,N,N,U,750000,N,,1882390,,N,N,N,N,N,N,,59,03/29/2023 00:00:00,03/31/2023 01:30:04,,N,888,1,x00,03/29/2023 00:00:00,,N,TONY FROEHLICH,DIRECTOR OF FINANCE & OPS,03/29/2023 00:00:00,911194016,N,,Y,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,FS2YPS8TGTD6,N,US
1456714,1699172022,2022,169917,06/30/2022 00:00:00,S,A,,N,231671314,,N,100069350,COCALICO SCHOOL DISTRICT,SOUTH FOURTH STREET,,DENVER,PA,175170800,MS. SHERRI STULL,BUSINESS MANAGER,7173361415,,SHERRI_STULL@COCALICO.ORG,12/05/2022 17:19:51,SHERRI STULL-BUSINESS MANAGER,TROUT CPA,1705 OREGON PIKE,,LANCASTER,PA,176014200,MS. MEGAN SENKOWSKI,PARTNER,7175692900,,MSENKOWSKI@TROUTCPA.COM,12/06/2022 11:33:28,,O,,U,N,N,N,N,U,750000,Y,,5932907,,N,N,N,N,N,N,,84,12/06/2022 00:00:00,12/09/2022 01:30:08,,N,505,1,x00,12/06/2022 00:00:00,,N,SHERRI STULL,BUSINESS MANAGER,12/06/2022 00:00:00,231551315,N,,N,N,,,,,Local government,UG,,12/09/2022 13:13:54,12/15/2022 07:53:45,N,G,07/01/2021 00:00:00,,EFBMXJLV6HF4,N,US
1462999,1810062022,2022,181006,06/30/2022 00:00:00,S,A,,N,411801895,,N,,INDEPENDENT SCHOOL DISTRICT NO 2689,1401 7TH ST SW,,PIPESTONE,MN,56164,JACQUE KENNEDY,BUSINESS MANAGER,5078256718,,JACQUE.KENNEDY@PAS.K12.MN.US,12/29/2022 16:56:24,JACQUE KENNEDY-BUSINESS MANAGER,"MEULEBROECK, TAUBERT & CO.,PLLP","216 EAST MAIN, PO BOX 707",,PIPESTONE,MN,56164,MATT TAUBERT,PARTNER,5078254288,,MTAUBERT@MTCOCPA.COM,12/29/2022 16:49:09,,O,,U,N,Y,N,N,U,750000,N,,2800402,,N,N,N,N,N,N,,84,12/30/2022 00:00:00,01/03/2023 01:30:07,,N,505,1,x00,12/30/2022 00:00:00,,N,JACQUE KENNEDY,BUSINESS MANAGER,12/30/2022 00:00:00,411987097,Y,,N,N,,,,,Local government,UG,,01/15/2023 15:56:58,01/19/2023 06:35:12,N,G,07/01/2021 00:00:00,,DHBTCF8RGHM5,N,US
1466039,1813292022,2022,181329,06/30/2022 00:00:00,S,A,,N,526001022,,N,080557614,BOARD OF EDUCATION OF SOMERSET COUNTY,7982A TAWES CAMPUS DRIVE,,WESTOVER,MD,21871,LINDA JOHNSON,CFO,4106511616,,LRJOHNSON@SOMERSET.K12.MD.US,03/01/2023 13:44:27,"LINDA JOHNSON, CFO-CFO",UHY LLP,955 MT HERMON ROAD,,SALISBURY,MD,21804,"RONALD HICKMAN, CPA",MANAGING DIRECTOR,4107421328,,RHICKMAN@UHY-US.COM,03/01/2023 14:34:57,,O,,U,N,N,N,N,U,750000,Y,,10997900,,N,N,N,N,N,N,,84,03/01/2023 00:00:00,03/03/2023 01:30:07,,N,105,1,x00,03/01/2023 00:00:00,,N,"LINDA JOHNSON, CFO",CFO,03/01/2023 00:00:00,200694403,N,,N,N,,,,,Local government,UG,,03/08/2023 14:12:13,03/09/2023 09:37:31,N,G,07/01/2021 00:00:00,,FZPLCEDYE7L8,N,US
1482591,1918482022,2022,191848,06/30/2022 00:00:00,S,A,,N,816000431,,N,182311621,BELGRADE PUBLIC SCHOOLS,PO BOX 166,,BELGRADE,MT,59714,CARRIE FISHER,CLERK,4069242031,,CFISHER@BSD44.ORG,03/30/2023 20:17:33,CARRIE FISHER-DIRECTOR OF FINANCE,"DENNING, DOWNEY AND ASSOCIATES CPA",PO BOX 1957,,KALISPELL,MT,59903,ROBERT DENNING,OWNDER,4067566879,,CCLARK@DDAUDIT.COM,03/30/2023 13:23:11,,O,,U,Y,Y,Y,N,U,750000,N,,6571938,,N,N,N,N,N,N,,84,03/30/2023 00:00:00,04/01/2023 01:30:03,,N,505,1,x00,03/30/2023 00:00:00,,N,CARRIE FISHER,DIRECTOR OF FINANCE,03/30/2023 00:00:00,810514223,Y,,Y,N,,,,,Local government,UG,,04/12/2023 12:17:29,04/13/2023 10:23:02,N,G,07/01/2021 00:00:00,,XXXXXXXXXXXX,N,US
1473314,1982662022,2022,198266,09/30/2022 00:00:00,S,A,,N,582271714,,N,,CATHERINE BOOTH RESIDENCE INC A FLORIDA CORPORATION,625 LAKE DOT CIRCLE,,ORLANDO,FL,32801,MAJOR PHILIP SWYERS,TERRITORIAL FINANCIAL SECRETARY,4047286700,,PHIL.SWYERS@USS.SALVATIONARMY.ORG,02/28/2023 09:42:15,PHILIP SWYERS-ASST TREASURER,COHNRENICK LLP,"3560 LENOX RD NE, SUITE 2900",,ATLANTA,GA,30326,AMY BLOCKER,PARTNER,4048479447,,AMY.BLOCKER@COHNREZNICK.COM,02/27/2023 14:13:35,,O,,U,N,N,N,N,Q,750000,N,,9010290,,N,Y,N,Y,Y,N,,14,02/28/2023 00:00:00,03/03/2023 01:30:07,,N,903,1,x14,02/28/2023 00:00:00,,N,PHILIP SWYERS,ASST TREASURER,02/28/2023 00:00:00,221478099,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2021 00:00:00,,D6VLAANVC5E7,N,US
1465381,2400922022,2022,240092,06/30/2022 00:00:00,S,A,,N,452544052,,N,,"DC SCHOLARS PUBLIC CHARTER SCHOOL, INC.",5601 E. CAPITOL ST SE,,WASHINGTON,DC,20019,JENNIFER LEONARD,EXECUTIVE COACH,2025509323,,JLEONARD@DCSCHOLARS.ORG,01/03/2023 12:23:06,JENNIFER LEONARD-EXECUTIVE COACH,JM&M,"1730 RHODE ISLAND AVENUE, NW",,WASHINGTON,DC,20036,TINA PEACHER,AUDIT PRINCIPAL,4108840220,,TPEACHER@JMMCPAFIRM.COM,01/04/2023 08:17:46,,O,,U,N,N,N,N,,750000,Y,,2591868,,N,N,N,N,N,N,,84,01/04/2023 00:00:00,01/06/2023 01:30:06,,N,888,1,x00,01/04/2023 00:00:00,,N,JENNIFER LEONARD,EXECUTIVE COACH,01/04/2023 00:00:00,521853933,N,,N,N,,,,,Non-profit,UG,,01/18/2023 11:49:16,01/19/2023 06:35:12,N,G,07/01/2021 00:00:00,,M7M4WK6HS1M5,N,US
1482692,1926532022,2022,192653,06/30/2022 00:00:00,S,A,,N,816001419,,N,013422808,RICHLAND COUNTY,201 WEST MAIN STREET,,SIDNEY,MT,59270,STEPHANIE VERHASSELT,CLERK & RECORDER,4064331708,,SVERHASSELT@RICHLAND.ORG,03/31/2023 11:03:16,STEPHANIE VERHASSELT-STEPHANIE VERHASSELT,"DENNING, DOWNEY AND ASSOCIATES CPA'S",PO BOX 1957,,KALISPELL,MT,59903,ROBERT DENNING,OWNER,4067566879,,CCLARK@DDAUDIT.COM,03/30/2023 13:54:40,,O,,U,N,N,N,N,U,750000,N,,2467086,,N,N,N,N,N,N,,21,03/31/2023 00:00:00,04/05/2023 01:30:04,,N,100,1,x00,03/31/2023 00:00:00,,N,STEPHANIE VERHASSELT,STEPHANIE VERHASSELT,03/31/2023 00:00:00,810514223,N,,N,N,,,,,Local government,UG,,,,,,07/01/2021 00:00:00,,XXXXXXXXXXXX,N,US
1476313,2572632022,2022,257263,09/30/2022 00:00:00,S,A,,N,720966415,,N,037652950,IOWA HOUSING AUTHORITY,603 N. PARK DR,,IOWA,LA,70647,MIKE ESTES,CPA,8178313556,,IHA231603@GMAIL.COM,03/06/2023 17:07:22,PAMELA FONTENOT-EXECUTIVE DIRECTOR,"MIKE ESTES, P.C.","4040 FOSSIL CREEK BLVD, SUITE 100",,FORT WORTH,TX,76137,MIKE ESTES,CPA,8178313556,,OFFICE@MIKEESTESPC.COM,03/06/2023 17:12:11,,O,,U,N,N,N,N,U,750000,N,,843787,,N,N,N,N,N,N,,14,03/06/2023 00:00:00,03/08/2023 01:30:06,,N,888,1,x00,03/06/2023 00:00:00,,N,PAMELA FONTENOT,EXECUTIVE DIRECTOR,03/06/2023 00:00:00,752819715,N,,N,N,,,,,Local government,UG,,,,,,10/01/2021 00:00:00,,GPJNM6ULSZB4,N,US
1472809,2406032022,2022,240603,06/30/2022 00:00:00,S,A,,N,300604758,,N,086807973,"PATHWAYS VERMONT, INC.",PO BOX 127,,WINOOSKI,VT,05404,AMANDA KURTZ,FINANCE DIRECTOR,8024928218,,AMANDA@PATHWAYSVERMONT.ORG,02/14/2023 13:12:16,AMANDA KURTZ-FINANCE DIRECTOR,"JMM & ASSOCIATES, PC","336 WATER TOWER CIRCLE, SUITE 801",,COLCHESTER,VT,05446,"RANDALL L. SARGENT, CPA",AUDIT PARTNER,8026555665,,RLS@JMMCPA.NET,02/14/2023 13:41:52,,O,,U,N,N,N,N,U,750000,Y,,5238213,,N,N,N,N,N,N,,93,02/14/2023 00:00:00,02/16/2023 01:30:07,,N,888,1,x00,02/14/2023 00:00:00,,N,AMANDA KURTZ,FINANCE DIRECTOR,02/14/2023 00:00:00,030280081,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,CELPF3N52T96,N,US
1462921,1977742022,2022,197774,06/30/2022 00:00:00,S,A,,N,526002611,,N,022536213,TRUSTEES OF THE WALTERS ART GALLERY,600 N CHARLES STREET,,BALTIMORE,MD,21201,MICHELLE RHODESBROWN,DIRECTOR OF FINANCE,4105479000,,MRHODESBROWN@THEWALTERS.ORG,12/22/2022 12:04:37,MICHELLE RHODESBROWN-DIRECTOR OF FINANCE & INVESTMENTS,ELLIN & TUCKER,400 EAST PRATT STREET,,BALTIMORE,MD,21202,MICHAEL STRAUSS,DIRECTOR,4107275735,,MSTRAUSS@ELLINANDTUCKER.COM,12/27/2022 09:18:23,,O,,U,N,N,N,N,U,750000,Y,,968184,,N,N,N,N,N,N,,45,01/03/2023 00:00:00,01/05/2023 01:30:07,,N,909,1,x00,01/03/2023 00:00:00,,N,MICHELLE RHODESBROWN,DIRECTOR OF FINANCE & INVESTMENTS,01/03/2023 00:00:00,520959934,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,EQ5HKV5HWKG5,N,US
1472341,2237272022,2022,223727,08/31/2022 00:00:00,S,A,,N,760557273,,N,,"TWO DIMENSIONS PREPARATORY ACADEMY, INC.",12330 VICKERY,,HOUSTON,TX,77039,LADEIRDRE CONERLY,CFO,2812274702,,LCONERLY@TWODIMENSIONS.ORG,02/21/2023 11:18:40,LADEIRDRE CONERLY-CFO,RANDY WALKER & CO.,"7800 IH 10 WEST, STE. 505",,SAN ANTONIO,TX,78230,NATALIE KUHN,AUDIT PARTNER,2103669430,,PSMITH@CPATX.COM,02/22/2023 12:15:25,,O,,U,N,N,N,N,U,750000,N,,755161,,N,N,N,N,N,N,,84,02/22/2023 00:00:00,02/24/2023 01:30:06,,N,905,1,x00,02/22/2023 00:00:00,,N,LADEIRDRE CONERLY,CFO,02/22/2023 00:00:00,203992693,N,,N,N,,,,,Non-profit,UG,,02/28/2023 14:36:20,03/02/2023 10:23:11,N,G,09/01/2021 00:00:00,,LLPFXNZ8CQR1,N,US
1453345,1484442022,2022,148444,06/30/2022 00:00:00,S,A,,N,042377609,,N,244653194,READING HOUSING AUTHORITY,22 FRANK TANNER DRIVE,,READING,MA,018672399,KATHRYN GALLANT,EXECUTIVE DIRECTOR,7819446755,,KGALLANT@READINGHOUSING.ORG,03/23/2023 11:51:47,KATHRYN GALLANT-EXECUTIVE DIRECTOR,MARCUM LLP,155 SOUTH MAIN STREET SUITE 100,,PROVIDENCE,RI,02903,MICHAEL GUYDER,PARTNER,4016004725,,MICHAEL.GUYDER@MARCUMLLP.COM,03/16/2023 12:16:04,,O,,U,N,N,N,N,U,750000,Y,,2148358,,N,N,N,N,N,N,,14,03/23/2023 00:00:00,03/25/2023 01:30:06,,N,403,1,x00,03/23/2023 00:00:00,,N,KATHRYN GALLANT,EXECUTIVE DIRECTOR,03/23/2023 00:00:00,111986323,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,C9GXYR7SHYJ5,N,US
1452293,2557222022,2022,255722,06/30/2022 00:00:00,S,A,,N,473829757,,N,,GEM PREP: POCATELLO LLC,600 SOUTH AVE,,DEARY,ID,83823,LORI BOGAR,DIRECTOR OF FINANCE,8008715057,,LORIBOGAR@GEMPREP.ORG,10/25/2022 18:49:13,LORI BOGAR-DIRECTOR OF FINANCE,"HAYDEN ROSS, PLLC",315 S ALMON ST,,MOSCOW,ID,83843,TONY MATSON,PARTNER,2088825547,,TMATSON@HAYDENROSS.COM,10/24/2022 10:39:07,,O,,U,N,N,N,N,U,750000,N,,842934,,N,N,N,N,N,N,,84,10/25/2022 00:00:00,10/28/2022 01:30:06,,N,888,1,x00,10/25/2022 00:00:00,,N,LORI BOGAR,DIRECTOR OF FINANCE,10/25/2022 00:00:00,460531452,N,,N,N,,,,,Local government,UG,,10/31/2022 14:48:35,11/03/2022 07:43:14,N,G,07/01/2021 00:00:00,,DZXLR3QBGK38,N,US
1481965,2057702022,2022,205770,06/30/2022 00:00:00,S,A,,N,956000810,,N,071914824,CITY OF WEST COVINA,1444 W. GARVEY AVE S,,WEST COVINA,CA,917902716,STEPHANIE SIKKEMA,FINANCE DIRECTOR,6269398463,,SSIKKEMA@WESTCOVINA.ORG,03/28/2023 17:18:18,STEPHANIE SIKKEMA-FINANCE DIRECTOR,"VAN LANT AND FANKHANEL, LLP","29970 TECHNOLOGY DR., SUITE 105A",,MURRIETA,CA,92563,BRETT VAN LANT,PARTNER,9512834848,,BVANLANT@VLFCPA.COM,03/28/2023 16:36:34,,O,,U,N,N,N,N,U,750000,N,,12945348,,N,N,N,N,N,N,,21,03/28/2023 00:00:00,03/31/2023 01:30:04,,N,200,1,x00,03/28/2023 00:00:00,,N,STEPHANIE SIKKEMA,FINANCE DIRECTOR,03/28/2023 00:00:00,461814856,N,,N,N,,,,,Local government,UG,,,,,,07/01/2021 00:00:00,,ZHHFLMKMZKL1,N,US
1474471,557362022,2022,55736,08/31/2022 00:00:00,S,A,,N,381988915,,N,076371376,THOMAS M. COOLEY LAW SCHOOL,300 S. CAPITOL AVENUE,,LANSING,MI,48933,PAUL ZELENSKI,ASSOCIATE DEAN OF ENROLLMENT,5173715140,,ZELENSKP@COOLEY.EDU,03/10/2023 10:11:04,RONDA BECK-CONTROLLER/ASST VP OF FINANCE,"PLANTE & MORAN, PLLC","1000 OAKBOOK DRIVE, SUITE 400",,ANN ARBOR,MI,48104,KRISTEN STUMPO,PARTNER,7343026945,,PM.SINGLEAUDIT@PLANTEMORAN.COM,03/02/2023 11:47:56,,O,,U,N,N,N,N,U,750000,Y,,22461697,,N,N,N,N,N,N,,84,03/10/2023 00:00:00,03/15/2023 01:30:06,,N,904,1,x00,03/10/2023 00:00:00,,N,RONDA BECK,CONTROLLER/ASST VP OF FINANCE,03/10/2023 00:00:00,381357951,N,,N,N,,,,,Institution of higher education (IHE),UG,01262700,03/17/2023 13:03:22,03/23/2023 08:41:55,N,B,09/01/2021 00:00:00,,CT3YNEPESKA8,N,US
1476678,2052542022,2022,205254,06/30/2022 00:00:00,S,A,,N,371265156,,N,794425603,"CAIRO WOMEN'S SHELTER, INC.",1401 WASHINGTON AVE.,,CAIRO,IL,62914,EULA J. WOODS,EXECUTIVE DIRECTOR,6187344357,,CAIROWOMENSSHELTER@GMAIL.COM,03/06/2023 19:47:20,E. JEANNINE WOODS-EXECUTIVE DIRECTOR,SARAH GIBBENS CPA,101 EAST BROADWAY BLVD,,JOHSTON CITY,IL,62951,SARAH M GIBBENS,CPA,6189835929,,SARAH@GIBBENSCPA.COM,03/07/2023 08:55:21,,O,,U,N,N,N,N,U,750000,Y,,1173451,,N,N,N,N,N,N,,16,03/07/2023 00:00:00,03/10/2023 01:30:04,,N,908,1,x00,03/07/2023 00:00:00,,N,E. JEANNINE WOODS,EXECUTIVE DIRECTOR,03/07/2023 00:00:00,453343553,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2021 00:00:00,,QQFML677T3K5,N,US
