<<<<<<< HEAD
ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
36722381,25102020221,2022,251020,1,97.083,STAFFING FOR ADEQUATE FIRE AND EMERGENCY RESPONSE (SAFER),2564216,N,,,,,,Y,97,083,680423149,97,,,,N,1,,0,,,N,,2564216,0,,STAFFING FOR ADEQUATE FIRE AND EMERGENCY RESPONSE (SAFER)
36722384,25102020222,2022,251020,2,21.027,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS,1458378,Y,,,,,,N,21,027,680423149,21,U,,,N,2,,0,,,N,,1458378,0,,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS
36722431,25102020223,2022,251020,3,97.044,ASSISTANCE TO FIREFIGHTERS GRANT,289749,Y,,,,,,Y,97,044,680423149,97,U,,,N,0,,0,,,N,,289749,0,,ASSISTANCE TO FIREFIGHTERS GRANT
35571357,25581220221,2022,255812,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,91672,N,,,,,,N,84,010,376003445,84,,,,N,0,,0,,,N,,91672,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
35571383,255812202210,2022,255812,10,10.582,FRESH FRUIT AND VEGETABLE PROGRAM,9012,N,,,,,,N,10,582,376003445,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,9012,150113,,FRESH FRUIT AND VEGETABLE PROGRAM
35571386,255812202211,2022,255812,11,10.649,PANDEMIC EBT ADMINISTRATIVE COSTS,614,N,,,,,,N,10,649,376003445,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,614,150113,,PANDEMIC EBT ADMINISTRATIVE COSTS
35571388,255812202212,2022,255812,12,93.778,MEDICAL ASSISTANCE PROGRAM,10503,N,,,,,,N,93,778,376003445,93,,,,N,0,,0,,MEDICAID CLUSTER,N,,10503,10503,,MEDICAL ASSISTANCE PROGRAM
35571360,25581220222,2022,255812,2,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,5604,N,,,,,,N,84,367,376003445,84,,,,N,0,,0,,,N,,5604,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35571363,25581220223,2022,255812,3,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,5535,N,,,,,,N,84,424,376003445,84,,,,N,0,,0,,,N,,5535,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35571368,25581220224,2022,255812,4,84.027,SPECIAL EDUCATION_GRANTS TO STATES,68814,N,,,,,,N,84,027,376003445,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,68814,72887,,SPECIAL EDUCATION_GRANTS TO STATES
35571371,25581220225,2022,255812,5,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,4073,N,,,,,,N,84,173,376003445,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,4073,72887,,SPECIAL EDUCATION_PRESCHOOL GRANTS
35571376,25581220226,2022,255812,6,84.425,EDUCATION STABILIZATION FUND,487991,Y,,,,,,N,84,425,376003445,84,U,,,N,0,,0,,,N,,487991,0,,EDUCATION STABILIZATION FUND
35571377,25581220227,2022,255812,7,84.358,RURAL EDUCATION,11827,N,,,,,,Y,84,358,376003445,84,,,,N,0,,0,,,N,,11827,0,,RURAL EDUCATION
35571378,25581220228,2022,255812,8,10.555,NATIONAL SCHOOL LUNCH PROGRAM,109427,N,,,,,,N,10,555,376003445,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,109427,150113,,NATIONAL SCHOOL LUNCH PROGRAM
35571380,25581220229,2022,255812,9,10.553,SCHOOL BREAKFAST PROGRAM,31060,N,,,,,,N,10,553,376003445,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,31060,150113,,SCHOOL BREAKFAST PROGRAM
35570245,25594520221,2022,255945,1,10.555,NATIONAL SCHOOL LUNCH PROGRAM,199867,N,,,,,,N,10,555,453436465,10,,,,N,0,,0,,,N,,199867,0,,NATIONAL SCHOOL LUNCH PROGRAM
35570487,25594520222,2022,255945,2,84.425,EDUCATION STABILIZATION FUND,12399,Y,,,,,,N,84,425,453436465,84,U,,,N,0,,0,COVID-19 84.425D,,N,,883872,0,,EDUCATION STABILIZATION FUND
35570494,25594520223,2022,255945,3,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,208035,N,,,,,,N,84,010,453436465,84,,,,N,0,,0,,,N,,208035,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
35570549,25594520224,2022,255945,4,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,26903,N,,,,,,N,84,367,453436465,84,,,,N,0,,0,,,N,,26903,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35570562,25594520225,2022,255945,5,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,15278,N,,,,,,N,84,424,453436465,84,,,,N,0,,0,,,N,,15278,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35570568,25594520226,2022,255945,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,55163,N,,,,,,N,84,027,453436465,84,,,,N,0,,0,,,N,,55163,0,,SPECIAL EDUCATION_GRANTS TO STATES
35634749,25594520227,2022,255945,7,84.425,EDUCATION STABILIZATION FUND,640819,Y,,,,,,N,84,425,453436465,84,U,,,N,0,,0,COVID-19 84.425D,,N,,883872,0,,EDUCATION STABILIZATION FUND
35634751,25594520228,2022,255945,8,84.425,EDUCATION STABILIZATION FUND,230654,Y,,,,,,N,84,425,453436465,84,U,,,N,0,,0,COVID-19 84.425U,,N,,883872,0,,EDUCATION STABILIZATION FUND
36427334,25737020221,2022,257370,1,20.607,ALCOHOL OPEN CONTAINER REQUIREMENTS,13256,N,,,,,,N,20,607,626007992,20,,,,N,0,,0,,,N,,13256,0,,ALCOHOL OPEN CONTAINER REQUIREMENTS
36427359,25737020222,2022,257370,2,14.239,HOME INVESTMENT PARTNERSHIPS PROGRAM,320581,N,,,,,,N,14,239,626007992,14,,,,N,0,,0,,,N,,320581,0,,HOME INVESTMENT PARTNERSHIPS PROGRAM
36427362,25737020223,2022,257370,3,66.458,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS,537538,Y,,,,,,N,66,458,626007992,66,U,,,N,0,,0,,,N,,537538,0,,CAPITALIZATION GRANTS FOR CLEAN WATER STATE REVOLVING FUNDS
36427364,25737020224,2022,257370,4,21.027,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS,428602,N,,,,,,N,21,027,626007992,21,,,,N,0,,0,,,N,,428602,0,,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS
36427367,25737020225,2022,257370,5,14.228,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII,677506,Y,,,,,,N,14,228,626007992,14,U,,,N,0,,0,,,N,,677506,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/STATE'S PROGRAM AND NON-ENTITLEMENT GRANTS IN HAWAII
35654144,11026720221,2022,110267,1,64.033,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM,272858,N,,,,,,Y,64,033,841182143,64,,,,N,0,,0,COVID-19,,N,,6871894,0,,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM
35654165,11026720222,2022,110267,2,93.778,MEDICAL ASSISTANCE PROGRAM,7214478,Y,,,,,,N,93,778,841182143,93,U,,,N,0,,0,,,N,,7676527,0,,MEDICAL ASSISTANCE PROGRAM
35654172,11026720223,2022,110267,3,93.778,MEDICAL ASSISTANCE PROGRAM,462049,Y,,,,,,N,93,778,841182143,93,U,,,N,0,,0,,,N,,7676527,0,,MEDICAL ASSISTANCE PROGRAM
35654181,11026720224,2022,110267,4,93.958,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES,357303,N,,,,,,N,93,958,841182143,93,,,,N,0,,0,,,N,,357303,0,,BLOCK GRANTS FOR COMMUNITY MENTAL HEALTH SERVICES
35654188,11026720225,2022,110267,5,21.027,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS,414937,Y,,,,,,N,21,027,841182143,21,U,,,N,0,,0,COVID-19,,N,,414937,0,,CORONAVIRUS STATE AND LOCAL FISCAL RECOVERY FUNDS
35654195,11026720226,2022,110267,6,84.181,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES,310803,N,,,,,,N,84,181,841182143,84,,,,N,0,,0,,,N,,310803,0,,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES
35654215,11026720227,2022,110267,7,64.033,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM,6599036,N,,,,,,Y,64,033,841182143,64,,,,N,0,,0,,,N,,6871894,0,,VA SUPPORTIVE SERVICES FOR VETERAN FAMILIES PROGRAM
35545061,11557820221,2022,115578,1,14.155,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS,4365888,Y,,,,,,Y,14,155,916087782,14,U,,,Y,0,4365888,0,127-11202,,N,,4365888,0,,MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS
35545083,11557820222,2022,115578,2,14.164,FLEXIBLE SUBSIDY PROGRAM,135834,N,,,,,,Y,14,164,916087782,14,,,,N,0,,0,127-1102,,N,,135834,0,,
35545085,11557820223,2022,115578,3,14.191,MULTIFAMILY HOUSING SERVICE COORDINATORS,35505,N,,,,,,Y,14,191,916087782,14,,,,N,0,,0,127-11202,,N,,35505,0,,MULTIFAMILY HOUSING SERVICE COORDINATORS
35545087,11557820224,2022,115578,4,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,626890,N,,,,,,Y,14,195,916087782,14,,,,N,0,,0,,SECTION 8 PROJECT-BASED CLUSTER,N,,626890,626890,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
35593197,12981020221,2022,129810,1,84.041,IMPACT AID,18288,N,,,,,,Y,84,041,920029587,84,,,,N,0,,0,11-AK-2022-1501,,N,,18288,0,,IMPACT AID
35593206,129810202210,2022,129810,10,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,10000,N,,,,,,N,84,424,920029587,84,,,,N,0,,0,84.424A,,N,,10000,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35593207,129810202211,2022,129810,11,84.011,MIGRANT EDUCATION_STATE GRANT PROGRAM,47718,N,,,,,,N,84,011,920029587,84,,,,N,0,,0,,,N,,47718,0,,MIGRANT EDUCATION_STATE GRANT PROGRAM
35593208,129810202212,2022,129810,12,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,27000,N,,,,,,N,84,048,920029587,84,,,,N,0,,0,,,N,,27000,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
35593209,129810202213,2022,129810,13,84.425,EDUCATION STABILIZATION FUND,26285,N,,,,,,N,84,425,920029587,84,,,,N,0,,0,"COVID-19, 84.425U",,N,,84789,0,,EDUCATION STABILIZATION FUND
35593210,129810202214,2022,129810,14,84.425,EDUCATION STABILIZATION FUND,58504,N,,,,,,N,84,425,920029587,84,,,,N,0,,0,"COVID-19, 84.425D",,N,,84789,0,,EDUCATION STABILIZATION FUND
35593211,129810202215,2022,129810,15,84.299,INDIAN EDUCATION -- SPECIAL PROGRAMS FOR INDIAN CHILDREN,25192,N,,,,,,N,84,299,920029587,84,,,,N,0,,0,,,N,,25192,0,,INDIAN EDUCATION -- SPECIAL PROGRAMS FOR INDIAN CHILDREN
35593212,129810202216,2022,129810,16,45.025,PROMOTION OF THE ARTS_PARTNERSHIP AGREEMENTS,5467,N,,,,,,N,45,025,920029587,45,,,,N,0,,0,,,N,,5467,0,,PROMOTION OF THE ARTS_PARTNERSHIP AGREEMENTS
35593213,129810202217,2022,129810,17,93.323,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC),25588,N,,,,,,N,93,323,920029587,93,,,,N,0,,0,COVID-19,,N,,25588,0,,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC)
35593214,129810202218,2022,129810,18,10.553,SCHOOL BREAKFAST PROGRAM,18469,N,,,,,,N,10,553,920029587,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,18469,126787,,SCHOOL BREAKFAST PROGRAM
35593215,129810202219,2022,129810,19,10.555,NATIONAL SCHOOL LUNCH PROGRAM,108006,N,,,,,,N,10,555,920029587,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,108006,126787,,NATIONAL SCHOOL LUNCH PROGRAM
35593198,12981020222,2022,129810,2,84.060,INDIAN EDUCATION_GRANTS TO LOCAL EDUCATIONAL AGENCIES,24686,N,,,,,,Y,84,060,920029587,84,,,,N,0,,0,"S060A210530, 84.060A",,N,,24686,0,,INDIAN EDUCATION_GRANTS TO LOCAL EDUCATIONAL AGENCIES
35593216,129810202220,2022,129810,20,10.582,FRESH FRUIT AND VEGETABLE PROGRAM,312,N,,,,,,N,10,582,920029587,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,312,126787,,FRESH FRUIT AND VEGETABLE PROGRAM
35593217,129810202221,2022,129810,21,10.649,PANDEMIC EBT ADMINISTRATIVE COSTS,614,N,,,,,,N,10,649,920029587,10,,,,N,0,,0,,,N,,614,0,,PANDEMIC EBT ADMINISTRATIVE COSTS
35593199,12981020223,2022,129810,3,84.356,ALASKA NATIVE EDUCATIONAL PROGRAMS,768705,Y,,,,,,Y,84,356,920029587,84,U,,,N,0,,624125,"S356A210018, 84.356A",,Y,,768705,0,,ALASKA NATIVE EDUCATIONAL PROGRAMS
35593200,12981020224,2022,129810,4,84.358,RURAL EDUCATION,5432,N,,,,,,Y,84,358,920029587,84,,,,N,0,,0,"S358A210003, 84.358A",,N,,5432,0,,RURAL EDUCATION
35593201,12981020225,2022,129810,5,84.027,SPECIAL EDUCATION_GRANTS TO STATES,37833,N,,,,,,N,84,027,920029587,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,37833,45492,,SPECIAL EDUCATION_GRANTS TO STATES
35593202,12981020226,2022,129810,6,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,6944,N,,,,,,N,84,173,920029587,84,,,,N,0,,0,84.173X,SPECIAL EDUCATION CLUSTER (IDEA),N,,7659,45492,,SPECIAL EDUCATION_PRESCHOOL GRANTS
35593203,12981020227,2022,129810,7,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,715,N,,,,,,N,84,173,920029587,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,7659,45492,,SPECIAL EDUCATION_PRESCHOOL GRANTS
35593204,12981020228,2022,129810,8,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,89789,N,,,,,,N,84,010,920029587,84,,,,N,0,,0,,,N,,89789,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
35593205,12981020229,2022,129810,9,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,7012,N,,,,,,N,84,367,920029587,84,,,,N,0,,0,,,N,,7012,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35464813,14999820221,2022,149998,1,10.555,NATIONAL SCHOOL LUNCH PROGRAM,18168,N,,,,,,N,10,555,386000346,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,278293,329965,,NATIONAL SCHOOL LUNCH PROGRAM
35464822,149998202210,2022,149998,10,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,4676,N,,,,,,N,84,367,386000346,84,,,,N,0,,0,,,N,,38682,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35464823,149998202211,2022,149998,11,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,34006,N,,,,,,N,84,367,386000346,84,,,,N,0,,0,,,N,,38682,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35464824,149998202212,2022,149998,12,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,10297,N,,,,,,N,84,424,386000346,84,,,,N,0,,0,,,N,,11656,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35464826,149998202214,2022,149998,14,84.425,EDUCATION STABILIZATION FUND,10000,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84.425C,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464825,149998202213,2022,149998,13,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,1359,N,,,,,,N,84,424,386000346,84,,,,N,0,,0,,,N,,11656,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35464827,149998202215,2022,149998,15,84.425,EDUCATION STABILIZATION FUND,373622,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84.425D,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464828,149998202216,2022,149998,16,84.425,EDUCATION STABILIZATION FUND,19296,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84.425D,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464829,149998202217,2022,149998,17,84.425,EDUCATION STABILIZATION FUND,3418,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84.425D,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464830,149998202218,2022,149998,18,84.425,EDUCATION STABILIZATION FUND,5150,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84.425D,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464831,149998202219,2022,149998,19,84.425,EDUCATION STABILIZATION FUND,194633,Y,,,,,,N,84,425,386000346,84,U,,,N,0,,0,COVID-19; 84425U,,N,,606119,0,,EDUCATION STABILIZATION FUND
35464814,14999820222,2022,149998,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,1231,N,,,,,,N,10,555,386000346,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,278293,329965,,NATIONAL SCHOOL LUNCH PROGRAM
35464832,149998202220,2022,149998,20,93.778,MEDICAL ASSISTANCE PROGRAM,1083,N,,,,,,N,93,778,386000346,93,,,,N,0,,0,,MEDICAID CLUSTER,N,,1083,1083,,MEDICAL ASSISTANCE PROGRAM
35464833,149998202221,2022,149998,21,32.009,EMERGENCY CONNECTIVITY FUND PROGRAM,54868,N,,,,,,N,32,009,386000346,32,,,,N,0,,0,,,N,,54868,0,,EMERGENCY CONNECTIVITY FUND PROGRAM
35464815,14999820223,2022,149998,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,15705,N,,,,,,N,10,555,386000346,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,278293,329965,,NATIONAL SCHOOL LUNCH PROGRAM
35464816,14999820224,2022,149998,4,10.555,NATIONAL SCHOOL LUNCH PROGRAM,32986,N,,,,,,N,10,555,386000346,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,278293,329965,,NATIONAL SCHOOL LUNCH PROGRAM
35464817,14999820225,2022,149998,5,10.555,NATIONAL SCHOOL LUNCH PROGRAM,210203,N,,,,,,N,10,555,386000346,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,278293,329965,,NATIONAL SCHOOL LUNCH PROGRAM
35464818,14999820226,2022,149998,6,10.553,SCHOOL BREAKFAST PROGRAM,49261,N,,,,,,N,10,553,386000346,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,49261,329965,,SCHOOL BREAKFAST PROGRAM
35464819,14999820227,2022,149998,7,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,2411,N,,,,,,N,10,559,386000346,10,,,,N,0,,0,COVID-19,CHILD NUTRITION CLUSTER,N,,2411,329965,,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN
35464820,14999820228,2022,149998,8,10.649,PANDEMIC EBT ADMINISTRATIVE COSTS,614,N,,,,,,N,10,649,386000346,10,,,,N,0,,0,COVID-19,,N,,614,0,,PANDEMIC EBT ADMINISTRATIVE COSTS
35464821,14999820229,2022,149998,9,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,111740,N,,,,,,N,84,010,386000346,84,,,,N,0,,0,,,N,,111740,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
35467736,15002620221,2022,150026,1,10.555,NATIONAL SCHOOL LUNCH PROGRAM,45414,N,,,,,,N,10,555,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,610691,890730,,NATIONAL SCHOOL LUNCH PROGRAM
35467760,150026202210,2022,150026,10,10.558,CHILD AND ADULT CARE FOOD PROGRAM,6958,N,,,,,,N,10,558,386000544,10,,,,N,0,,0,,,N,,47284,0,,CHILD AND ADULT CARE FOOD PROGRAM
35467763,150026202211,2022,150026,11,10.558,CHILD AND ADULT CARE FOOD PROGRAM,296,N,,,,,,N,10,558,386000544,10,,,,N,0,,0,,,N,,47284,0,,CHILD AND ADULT CARE FOOD PROGRAM
35467766,150026202212,2022,150026,12,10.558,CHILD AND ADULT CARE FOOD PROGRAM,33625,N,,,,,,N,10,558,386000544,10,,,,N,0,,0,,,N,,47284,0,,CHILD AND ADULT CARE FOOD PROGRAM
35467767,150026202213,2022,150026,13,10.558,CHILD AND ADULT CARE FOOD PROGRAM,2240,N,,,,,,N,10,558,386000544,10,,,,N,0,,0,,,N,,47284,0,,CHILD AND ADULT CARE FOOD PROGRAM
35467768,150026202214,2022,150026,14,10.649,PANDEMIC EBT ADMINISTRATIVE COSTS,3063,N,,,,,,N,10,649,386000544,10,,,,N,0,,0,,,N,,3063,0,,PANDEMIC EBT ADMINISTRATIVE COSTS
35467770,150026202215,2022,150026,15,32.009,EMERGENCY CONNECTIVITY FUND PROGRAM,109100,N,,,,,,Y,32,009,386000544,32,,,,N,0,,0,,,N,,109100,0,,EMERGENCY CONNECTIVITY FUND PROGRAM
35467771,150026202216,2022,150026,16,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,253298,N,,,,,,N,84,010,386000544,84,,,,N,0,,0,,,N,,253298,0,,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES
35467774,150026202217,2022,150026,17,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,70356,N,,,,,,N,84,367,386000544,84,,,,N,0,,0,,,N,,70356,0,,IMPROVING TEACHER QUALITY STATE GRANTS
35467775,150026202218,2022,150026,18,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,23912,N,,,,,,N,84,424,386000544,84,,,,N,0,,0,,,N,,23912,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
35467778,150026202219,2022,150026,19,84.425,EDUCATION STABILIZATION FUND,18000,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467740,15002620222,2022,150026,2,10.553,SCHOOL BREAKFAST PROGRAM,30528,N,,,,,,N,10,553,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,247463,890730,,SCHOOL BREAKFAST PROGRAM
35467781,150026202220,2022,150026,20,84.425,EDUCATION STABILIZATION FUND,100100,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467783,150026202221,2022,150026,21,84.425,EDUCATION STABILIZATION FUND,22550,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467785,150026202222,2022,150026,22,84.425,EDUCATION STABILIZATION FUND,5380,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467788,150026202223,2022,150026,23,84.425,EDUCATION STABILIZATION FUND,633914,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467791,150026202224,2022,150026,24,84.425,EDUCATION STABILIZATION FUND,17600,Y,,,,,,N,84,425,386000544,84,U,,,N,0,,0,,,N,,797544,0,,EDUCATION STABILIZATION FUND
35467795,150026202225,2022,150026,25,93.323,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC),32533,N,,,,,,N,93,323,386000544,93,,,,N,0,,0,,,N,,32533,0,,EPIDEMIOLOGY AND LABORATORY CAPACITY FOR INFECTIOUS DISEASES (ELC)
35467743,15002620223,2022,150026,3,10.553,SCHOOL BREAKFAST PROGRAM,216935,N,,,,,,N,10,553,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,247463,890730,,SCHOOL BREAKFAST PROGRAM
35467744,15002620224,2022,150026,4,10.555,NATIONAL SCHOOL LUNCH PROGRAM,61218,N,,,,,,N,10,555,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,610691,890730,,NATIONAL SCHOOL LUNCH PROGRAM
35467748,15002620225,2022,150026,5,10.555,NATIONAL SCHOOL LUNCH PROGRAM,475278,N,,,,,,N,10,555,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,610691,890730,,NATIONAL SCHOOL LUNCH PROGRAM
35467750,15002620226,2022,150026,6,10.555,NATIONAL SCHOOL LUNCH PROGRAM,1585,N,,,,,,N,10,555,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,610691,890730,,NATIONAL SCHOOL LUNCH PROGRAM
35467753,15002620227,2022,150026,7,10.555,NATIONAL SCHOOL LUNCH PROGRAM,27196,N,,,,,,N,10,555,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,610691,890730,,NATIONAL SCHOOL LUNCH PROGRAM
35467755,15002620228,2022,150026,8,10.559,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN,32576,N,,,,,,N,10,559,386000544,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,32576,890730,,SUMMER FOOD SERVICE PROGRAM FOR CHILDREN
35467757,15002620229,2022,150026,9,10.558,CHILD AND ADULT CARE FOOD PROGRAM,4165,N,,,,,,N,10,558,386000544,10,,,,N,0,,0,,,N,,47284,0,,CHILD AND ADULT CARE FOOD PROGRAM
36742737,15256620221,2022,152566,1,10.553,SCHOOL BREAKFAST PROGRAM,500178,Y,,,,,,N,10,553,646000191,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,500178,1816156,,SCHOOL BREAKFAST PROGRAM
36742746,152566202210,2022,152566,10,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,21578,N,,,,,,N,84,365,646000191,84,,,,N,0,,0,,,N,,21578,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
36742747,152566202211,2022,152566,11,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,141059,N,,,,,,N,84,367,646000191,84,,,,N,0,,0,,,N,,141059,0,,IMPROVING TEACHER QUALITY STATE GRANTS
