ID,REPORTID,VERSION,DBKEY,AUDITYEAR,SEQ_NUMBER,TYPE_ID,NOTE_INDEX,TITLE,CONTENT,UEI,MULTIPLEUEIS
20395,812390,1,192448,2019,2,2,1,10% De Minimis Cost Rate,The auditee used the de minimis cost rate.,,
20396,812390,1,192448,2019,5,3,0,FOOD DONATION PROGRAM,The District reports commodities consumed on the Schedule at the entitlement value.  The District allocated donated food commodities to the respective program that benefitted from the use of those donated food commodities.,,
72986,840939,1,203815,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in OMB Circular A-122, Cost Principles for Non-Profit Organizations, and the cost principles contained in the Uniform Guidance.",,
72987,840939,1,203815,2019,3,3,0,Loan/loan guarantee outstanding balances,FLEXIBLE SUBSIDY RESIDUAL RECEIPTS NOTE (14.164) - Balances outstanding at the end of the audit period were 278540. ,,
72988,840939,1,203815,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
136651,864160,1,214156,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE 2  SUMMARY OF SIGNFICANT ACCOUNTING POLICIES Expenditures reported on the Schedule are presented on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. ",,
136652,864160,1,214156,2019,4,3,0,NOTE 1  BASIS OF PRESENTATION,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes the federal grant and loan activities of Glide Community Housing, Inc. under program of federal government for the year ended December 31, 2019. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the basic consolidated financial statements. For purposes of the Schedule, federal awards include all federal assistance entered into directly and indirectly between Glide Community Housing, Inc. and the federal government. ",,
136653,864160,1,214156,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
136654,864160,1,214156,2019,5,3,0,NOTE 4  PRIOR YEARS EXPENDITURES,"The accompanying Schedule of Expenditures of Federal Awards includes $1,100,000 in expenditures from prior years for which continuing compliance is required.",,
136655,864160,1,214156,2019,3,3,0,Loan/loan guarantee outstanding balances,HOUSING OPPORTUNITIES FOR PERSONS WITH AIDS (14.241) - Balances outstanding at the end of the audit period were 1100000. ,,
15923,818864,1,243510,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
15924,818864,1,243510,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Note 1  Basis of AccountingThis schedule is prepared on the same basis of accounting as Noank Community Support Services (Organization)  financial statements. The Organization uses the accrual basis of accounting.Note 2  Program CostsThe amounts shown as current year expenditures represent only the federal grant portion of the program costs.  Entire program costs, including the Organizations portion, may be more than shown.  Such expenditures are recognized following the cost principles contained in Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Because the schedule presents only a selected portion of the operations of the Organization, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Organization.",,
16463,816911,1,219388,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
16464,816911,1,219388,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (SEF A) includes the federal grant activity of the Charter Holder, and is presented on the accrual basis of accounting. The information in the SEF A is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Therefore, some amounts presented in the SEF A may differ from amounts presented or used in the preparation of the basic financial statements. ",,
19511,812583,1,241171,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"THE SCHEDULE OF EXPENDITURES OF FEDERAL AWARDS (SCHEDULE) INCLUDES THE FEDERAL GRANT ACTIVITY OF THE AUTHORITY.  THE INFORMATION IN THIS SCHEDULE IS PRESENTED IN ACCORDANCE WITH THE REQUIREMENTS OF TITLE 2 U.S. CODE OF FEDERAL REGULATIONS PART 200, UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS (UNIFORM GUIDANCE).  THEREFORE, SOME AMOUNTS PRESENTED ON THE SCHEDULE MAY DIFFER FROM AMOUNTS PRESENTED IN, OR USED IN, THE PREPARATION OF THE FINANCIAL STATEMENTS",,
19512,812583,1,241171,2019,3,3,0,SUBRECIPIENTS,"THERE WERE NO AWARDS PASSED THROUGH TO SUBRECIPIENTS FOR THE YEAR ENDED JUNE 30, 2019.",,
19513,812583,1,241171,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
55399,829351,1,227351,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
55400,829351,1,227351,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE A  BASIS OF PRESENTATIONThe accompanying schedule of expenditures of federal awards includes the federal grant activity of Birmingham Green Adult Disability Services, Inc., HUD Project Number 000-HD054 (the Project), and is presented on the accrual basis of accounting. The information in this schedule is presented in accordance with the requirements of the Uniform Guidance.  Because the Schedule presents only a selected portion of the operations of the Project, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Project.NOTE B  SUMMARY OF SIGNIFICANT ACCOUNTING POLICIESExpenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in OMB Circular A-122, Cost Principles for Not-for-Profit Organizations, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  The project is not required to allocate indirect costs.",,
55401,829351,1,227351,2019,3,3,0,Loan/loan guarantee outstanding balances,SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES (14.181) - Balances outstanding at the end of the audit period were 1368200. SUPPORTIVE HOUSING FOR PERSONS WITH DISABILITIES (14.181) - Balances outstanding at the end of the audit period were 1368200. ,,
60317,835501,1,231100,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"ExpendituresreportedontheSchedulearereportedonthemodifiedaccrualbasisofaccounting,in accordance with accounting principles generally accepted in the United States of America. Such expendituresarerecognizedfollowingthecostprinciplescontainedintheUniformGuidance,wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
60318,835501,1,231100,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
75377,839954,1,223930,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the costs principles contained in the OMB Circular A-122 and Uniform Guidance. The Organization did not elect to use the 10 percent de minimis indirect cost rate as allowed under the Uniform Guidance.,,
75378,839954,1,223930,2019,4,3,0,Note 4: Basis of presentation ,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes the federal award activity of Providence St. Elizabeth House Association (the Organization) under programs of federal government for the year ended December 31, 2019. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operation of the  Organization, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Organization.",,
75379,839954,1,223930,2019,3,3,0,Note 3: Loan/loan guarantee outstanding balances,"Supportive Housing for the Elderly (Section 202) at December 31, 2019, Providence St. Elizabeth House Association had the following capital advance outstanding. The loan is also included in the federal expenditures presented. Supportive Housing for the Elderly (Section 202);Federal CFDA Number 14.157; Amount outstanding $6,695,000. ",,
75380,839954,1,223930,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not elect to use the 10 percent de minimis indirect cost rate as allowed under the Uniform Guidance.,,
79730,819320,1,245945,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the schedule are reported on the accrual basis of accounting. Such expenditures are recognized following, as applicable, either the cost principles in Office of Management and Budget Circular A-122, Cost Principles for Non-Profit Organizations, or the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Negative amounts shown on the schedule represent adjustments or credits made in the normal course of business to amounts reported as expenditures in prior years. ",,
79731,819320,1,245945,2019,2,2,2,10% De Minimis Cost Rate,The Project has elected not to use the 10-percent de minimis indirect cost rate allowed under the Uniform Guidance.,,
79732,819320,1,245945,2019,3,3,0,Basis of Presentation,"The accompanying schedule of expenditures of federal awards (the schedule) includes the federal award activity of Baybarry Corporation (the Project) under programs of the federal government for the year ended December 31, 2019. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of the Project, it is not intended to and does not present the financial position, changes in net assets or cash flows of the Project.",,
79733,819320,1,245945,2019,4,3,0,Capital Advance,"The capital advance balance at the beginning of the year is included in the federal expenditures presented in the schedule. This is also the balance at December 31, 2019.",,
4701,810369,1,246954,2019,4,3,0,Projects:,"Expenditures reported on the schedule for 97.036 have the following Louisiana public assistance project numbers: 666, 708, 727, 754, 755, 767, 768, 770, 781, 792, 811, 813, 815, 816, 824, 825, 837, 840, 843, 879, 894, 896, 902, 904, 908 and 909. ",,
4702,810369,1,246954,2019,3,3,0,Loan/loan guarantee outstanding balances,FEDERAL DIRECT STUDENT LOANS (84.268) - Balances outstanding at the end of the audit period were 148342. ,,
4703,810369,1,246954,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"A. Basis of Presentation: The accompanying schedule of expenditures of federal awards includes the federal award activity of Saint Joseph Abbey and Seminary College under programs of the federal government for the year ended June 30, 2019. The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of the Saint Joseph Abbey and Seminary College, it is not intended to and does not present the financial position, changes in net assets, or cash flows of Saint Joseph Abbey and Seminary College. B. Summary of Significant Accounting Policies: Expenditures reported on the schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. ",,
4704,810369,1,246954,2019,2,2,2,10% De Minimis Cost Rate,Saint Joseph Abbey and Seminary College did not elect to use the 10% de minimis indirect cost rate.,,
6433,814454,1,96074,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not elect to use the de minimis cost rate.,,
6434,814454,1,96074,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"NOTE A BASIS OF PRESENTATIONThe accompanying schedule of expenditures of federal awards includes the federal grant activity of N.C.B.A. Estates, HUD Project No. 065-EH086-L8, and is presented on the accrual basis of accounting. The information in this schedule is presented in accordance with requirements of Title 2 U.S. Code of Federal Regulations, Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the basic financial statements. Because the Schedule presents only a selected portion of the operations of N.C.B.A. Estates, it is not intended to and does not present the financial position, changes in net assets, or cash flows of the Entity.NOTE B SUMMARY OF SIGNIFICANT ACCOUNTING POLICIESExpenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
6435,814454,1,96074,2019,3,3,0,Loan/loan guarantee outstanding balances,SUPPORTIVE HOUSING FOR THE ELDERLY (14.157) - Balances outstanding at the end of the audit period were 665783. MORTGAGE INSURANCE FOR THE PURCHASE OR REFINANCING OF EXISTING MULTIFAMILY HOUSING PROJECTS (14.155) - Balances outstanding at the end of the audit period were 2994200. ,,
6436,814454,1,96074,2019,4,3,0,U.S. DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT LOAN PROGRAM,"N.C.B.A. Estates has a U.S. Department of Housing and Urban Development (HUD) direct loan under Section 202 of the National Housing Act. The loan balance outstanding at the beginning of the year is included in the federal expenditures presented in the Schedule. N.C.B.A. Estates received an additional HUD insured loan during the year under Section 207/223(f) of the National Housing Act in the amount of $2,994,200. The balances of the loans outstanding at June 30, 2019 consists of:Program Names:  Section 207/223(f) Insured Loan; Section 202 Direct Loan. CFDA Numbers:  14.155; 14.157.  Outstanding Balance at June 30m, 2019:  2,994,200; 665,783.  Total outstanding:  $3,659,983.",,
11162,810070,1,36964,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of Federal awards presents the activity of all Federal awards programs of Employment Opportunity & Training Center of Northeastern Pennsylvania, d/b/a Outreach-Center for Community Resources (""Outreach"").  Outreach's reporting entity is defined in Note 1 to the financial statements.  All Federal awards received directly from Federal agencies as well as Federal awards passed through other government agencies are included in the schedule.",,
11163,810070,1,36964,2019,3,3,0,Basis of Accounting,"The information in this schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (""Uniform Guidance""). The amounts reported in the accompanying schedule of expenditures of Federal awards agree, in all material respects, to amounts reported within Outreach's financial statements.  Federal award revenues are reported principally in Outreach's financial statements as grant revenue. Expenditures are recognized following, as applicable, either the cost principles in OMB Circular A-87, or the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
11164,810070,1,36964,2019,2,2,2,10% De Minimis Cost Rate,Outreach has elected not to use the ten percent de minimis cost rate. Indirect costs are allocated to programs based on applicable criteria relative to the Federal program.,,
18935,819380,1,89544,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting.  Such expenditures are recognized following the cost principles contained in the Uniform Guidance and/or OMB Circular A-122, Cost Principles for Non-profit Organizations, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
18936,819380,1,89544,2019,2,2,1,10% De Minimis Cost Rate,The auditee used the de minimis cost rate.,,
18937,819380,1,89544,2019,3,3,0,Basis of Accounting,"The accompanying schedule of expenditures of financial awards and state financial assistance (the Schedule) includes the federal award activity and state project activity of Mental Health Resource Center, Inc. under programs of the federal and state government for the year ended June 30, 2019.  The information in this schedule is presented in accordance with the requirements of Title 2 U.S.  Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance) and as described in Chapter 10.650, Rules of the Auditor General.  Because the Schedule presents only a selected portion of the operations of Mental Health Resource Center, Inc., it is not intended to and does not present the financial position, changes in net assets, or cash flows of Mental Health Resource Center, Inc.",,
18875,819637,1,61656,2019,4,3,0,"SUBRECIPIENTS, NON-CASH ASSISTANCE, FEDERAL INSURANCE, LOANS, AND LOAN GUAR","The Fellowship did not provide any federal funds to subrecipients nor did they receive any federal non-cash assistance, insurance, loans, or loan guarantees.",,
18876,819637,1,61656,2019,3,3,0,RELATIONSHIP TO CONSOLIDATED FINANCIAL STATEMENTS,see table in SEFA Note 3,,
18877,819637,1,61656,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
18878,819637,1,61656,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards (the schedule) includes the federal grant activity of Oak Hills Fellowship, Inc. (Fellowship) under programs of the federal government for the year ending May 31, 2019. The information in the schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Therefore, some amounts presented in the schedule may differ from amounts presented in, or used in the preparation of, the basic consolidated financial statements. Expenditures in the schedule are reported on the accrual basis of accounting. Such expenditures are recognized following, as applicable, OMB Circular A-122, Cost Principles for Non-Profit Organizations, or the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement. Negative amounts shown on the schedule represent adjustments or credits made in the normal course of business to amounts reported as expenditures in prior years. If the Fellowship is required to match certain federal assistance, as defined by the grant agreements, no such matching has been included as expenditures in the schedule.",,
69314,834959,1,249260,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Note 1. Basis of PresentationThe accompanying schedule of expenditures of federal awards (the ""Schedule"") includes the federal award activity of the Jefferson County Board of Education (the ""Board"") under programs of the federal government for the year ended June 30, 2019. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operations of the Board, it is not intended to and does not present the financial position or changes in net position of the Board.Note 2. Summary of Significant Accounting PoliciesExpenditures reported on the Schedule are reported on the modified accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  ",,
69315,834959,1,249260,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate. Note 3. Indirect Cost RateThe Board has elected not to use the 10-percent de minimus indirect cost rate as allowed under the Uniform Guidance. ,,
93837,847211,1,248210,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,See Audit Report for page 79 (Notes to the Schedule of Expenditures of Federal Awards).,,
93838,847211,1,248210,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
7539,815106,1,160172,2019,5,3,0,Non-Cash Assistance,"Nonmonetary assistance is reported in the Schedule at the fair market value of the commodities received and disbursed.  For the year ended June 30, 2019, the District received food commodities totaling $136,649.",,
7540,815106,1,160172,2019,2,2,2,10% De Minimis Cost Rate,"The auditee did not elect to use the de minimis cost rate. Indirect costs may be included in the reported expenditures, to the extent that they are included in the federal financial reports used as the source for the data presented.  The Districts policy is not to charge federal award programs with indirect costs.",,
7541,815106,1,160172,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the modified accrual basis of accounting. The amounts reported as federal expenditures were obtained from the federal financial reports for the applicable program and periods.  The amounts reported in these reports are prepared from records maintained for each program, which are reconciled with the Districts financial reporting system.  The federal expenditures are recognized under the Uniform Guidance.  ",,
7542,815106,1,160172,2019,4,3,0,Scope of Audit,The North Colonie Central School District is an independent municipal corporation.  All federal grant operations of the District are included in the scope of the single audit.,,
7543,815106,1,160172,2019,3,3,0,Basis of Presentation,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) presents the activity of federal award programs administered by the District, which is described in Note 1 to the Districts accompanying financial statements, using the modified accrual basis of accounting. Therefore, some amounts presented in this Schedule may differ from amounts presented in, or used in the preparation of, the District financial statements.  Federal awards that are included in the Schedule may be received directly from federal agencies, as well as federal awards that are passed through from other government agencies.  The information presented in the Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).  This Schedule only presents a selected portion of the operations of the District.",,
16160,817830,1,154175,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
16161,817830,1,154175,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of Forsyth R-III School District and is presented on the cash basis of accounting.  The information in this schedule is presented in accordance with the requirements of the Uniform Guidance.  Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the financial statements.",,
22466,822365,1,151960,2019,3,3,0,Food Donation,"Nonmonetary assistance is reported in the schedule at the fair market value of commodities received and disbursed. At June 30, 2019, the District had food commodities totaling $8,812 in inventory. ",,
22467,822365,1,151960,2019,4,3,0,Basis of Presentation,"The accompanying schedule of expenditures of federal awards includes the federal award activity of the District under programs of the federal government for the year ended June 30, 2019. The information is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the schedule presents only a selected portion of the operations of the District, it is not intended to and does not present the financial position, changes in net position or fund balance of Crookston School District. ",,
22468,822365,1,151960,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported in the schedule are reported on the modified accrual basis of accounting, except for subrecipient expenditures, which are recorded on the cash basis. When applicable, such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.  ",,
22469,822365,1,151960,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
23805,821227,1,111571,2019,3,3,0,Federal Student Loan Programs,"The Federal Student Loan Program listed subsequently is administered directly by the Organization, and balances and transactions relating to this program are included in the Organizations basis financial statements. The balance of loans outstanding at June 30, 2019 consists of:CFDA Number Program Name Outstanding Balance at June 30, 2019 84.038Federal Perkins Loan$ 17,092,630",,
23806,821227,1,111571,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
23807,821227,1,111571,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"Expenditures reported on the Schedule are reported on the accrual basis of accounting. Such expenditures are recognized following the cost principles contained in the Uniform Guidance, wherein certain types of expenditures are not allowable or are limited as to reimbursement.",,
30125,827765,1,154044,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"EXPENDITURES REPORTED IN THE SCHEDULE ARE REPORTED ON THE ACCURAL BASIS OF ACCOUNTING, WHICH IS DESCRIBED IN NOTE 1 TO THE COLLEGE'S BASIC FINANCIAL STATEMENTS. PASS THROUGH ENTITY IDENTIFYING NUMBERS ARE PRESENTED WHERE AVAILABLE.",,
30126,827765,1,154044,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
30127,827765,1,154044,2019,3,3,0,LOAN PROGRAMS,"THE COLLEGE PARTICIPATES IN THE FEDERAL DIRECT STUDENT LOAN PROGRAM, WHICH PROVIDES FEDERAL LOANS DIRECTLY TO THE STUDENTS RATHER THAN THROUGH PRIVATE LENDING INSTITUTIONS. THE COLLEGE IS RESPONSIBLE ONLY FOR THE ORIGINATION OF THE LOAN (E.G., DETERMINING STUDENT ELIGIBILITY AND DISBURSING LOAN PROCEEDS TO THE BORROWER). THE DIRECT LOAN SERVICER IS THEN RESPONSIBLE FOR THE OVERALL SERVICING AND COLLECTION OF THE LOAN. ACCORDINGLY, THESE LOANS ARE NOT INCLUDED IN THE COLLEGE'S FINANCIAL STATEMENTS. THE AMOUNTS REPORTED ON THE SCHEDULE OF THE EXPENDITURES OF FEDERAL AWARDS FOR THE LOAN PROGRAM REPRESENTS THE TOTAL VALUE OF THE LOANS AWARDED AND PAID TO THE COLLEGE'S STUDENTS DURING THE YEAR ENDED JUNE 30, 2019.",,
30128,827765,1,154044,2019,4,3,0,BASIS OF PRESENTATION,"THE ACCOMPANYING SCHEDULE OF EXPENDITURES OF FEDERAL AWARDS (THE SCHEDULE) INCLUDES FEDERAL AWARD ACTIVITY OF STATE FAIR COMMUNITY COLLEGE UNDER PROGRAMS OF THE FEDERAL GOVERNMENT FOR THE YEAR ENDED JUNE 30, 2019. THE INFORMATION IN THIS SCHEDULE IS PRESENTED IN ACCORDANCE WITH THE REQUIREMENTS OF TITLE 2 U.S. CODE OF FEDERAL REGULATIONS PART 200, UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS (UNIFORM GUIDANCE). BECAUSE THE SCHEDULE PRESENTS ONLY A SELECTED PORTION OF THE OPERATIONS OF STATE FAIR COMMUNITY COLLEGE, IT IS NOT INTENDED TO AND DOES NOT PRESENT THE FINANCIAL POSITION, CHANGES IN NET POSITION, OR CASH FLOWS OF STATE FAIR COMMUNITY COLLEGE.",,
58508,833097,1,103008,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying Schedule of Expenditures of Federal Awards presents the activities of all federal financial assistance programs of Southwest Key Programs, Inc. (""the Organization""). The Schedule of Expenditures of Federal Awards excludes financial assistance programs of affiliates, which are reported separately by those entities. The Organization's structure is defined in Note 1 to the consolidated financial statements. The information in this Schedule is presented in accordance with the requirements of Title 2 U.S. Code of Federal Regulations (CFR) Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (the Uniform Guidance). The accompanying Schedule of Expenditures of Federal Awards is presented using the accrual basis of accounting where grant expenditures are recognized as incurred. ",,
58509,833097,1,103008,2019,2,2,2,10% De Minimis Cost Rate,"The auditee did not use the de minimis cost rate.The Organization is subject to negotiated indirect cost rates and, therefore, is not eligible to use the 10% de minimis indirect cost rate as allowed under the Uniform Guidance, section 414.",,
9017,808632,1,185303,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The accompanying schedule of expenditures of federal awards includes the federal grant activity of the Corporation and is presented on the same basis of accounting as the financial statements. The information in this schedule is presented in accordance with the requirements of Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (the ""Uniform Guidance""). Therefore, some amounts presented in this schedule may differ from amounts presented in, or used in the preparation of, the financial statements.",,
9018,808632,1,185303,2019,2,2,2,10% De Minimis Cost Rate,There are no indirect costs allocated to the Corporation,,
81498,839098,1,164686,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,Expenditures reported on the Schedule are reported on the cash basis of accounting. Such expenditures are recognized following the cost principles contained in Uniform Guidance wherein certain types of expenditures may or may not be allowable or may be limited as to reimbursement. ,,
81499,839098,1,164686,2019,3,3,0,Basis of Presentation,"The accompanying Schedule of Expenditures of Federal Awards (the Schedule) includes the federal award activity of the Niles City School District (the District's) under programs of the federal government for the year ended June 30, 2019. The information on this Schedule is prepared in accordance with the requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance). Because the Schedule presents only a selected portion of the operations of the District, it is not intended to and does not present the financial position, changes in net position, or cash flows of the District. ",,
81500,839098,1,164686,2019,4,3,0,Child Nutrition Cluster,"The District commingles cash receipts from the U.S. Department of Agriculture with similar State grants. When reporting expenditures on this Schedule, the District assumes it expends federal monies first.",,
81501,839098,1,164686,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
81502,839098,1,164686,2019,5,3,0,Food Donation Program,The District reports commodities consumed on the Schedule at the entitlement value. The District allocated donated food commodities to the respective program that benefitted from the use of those donated food commodities. ,,
80129,840143,1,171646,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
80130,840143,1,171646,2019,1,1,0,Significant Accounting Policies Used in Preparing the SEFA,"The Schedule of Expenditures of Federal and State Awards includes the federal and state grant activity of The City of Dayton, Tennessee and is presented on the accrual basis of accounting.  The information in this schedule is presented in accordance with the requirements of the Uniform Guidance.  Therefore, some amounts presented in this schedule may differ from amounts presented in or used in the preparation of the basic financial statements.  Expenditures and receipts under the U.S. Department of Agriculture Food Distribution grant represent receipts and expenditures of noncash commodities as valued based on equivalent purchased product.",,
134494,852888,1,186320,2019,2,2,2,10% De Minimis Cost Rate,The auditee did not use the de minimis cost rate.,,
