SEQ_NUMBER,DBKEY,AUDITYEAR,FINDINGREFNUMS,TEXT,CHARTSTABLES,REPORTID,VERSION,UEI,MULTIPLEUEIS
2565,170767,2019,2019-003,"December 2, 2019


Ms. Melissa Myers
Director of Auditing Services
South Carolina Department of Education
1429 Senate Street, Room 403B
Columbia, SC  29201


Dear Ms. Myers:

The findings and corrective actions for Hampton County School District 2 as a result of our fiscal year 2019 annual audit are as follows:

Finding 2019-001 – Internal Controls over Financial Reporting

Condition: Certain critical tasks that are a fundamental part of the District’s internal control over financial reporting were not performed.  Specifically, routine monthly balance sheet account reconciliations were not performed in a timely manner.

Cause of Condition: There are two key factors that lead to this finding: (1) the District encountered difficulty in reconciling certain accounts due to their inability to receive complete, accurate information from a third-party in a timely manner; and (2) the District faces an inherent time constraint, due to staff size, which requires the District's finance staff to prioritize key tasks based on their necessity.

District Response: Since year end, the District has made positive changes to remedy this finding.  The District has resolved communication issues with the County Treasurer to reconcile the Cash with County Treasurer account in a timely manner and have hired two qualified staff members in the finance department.  The District anticipates a continued open and frequent communication with the County Treasurer to ensure timely reconciliation and the District will provide proper training for the new staff members of the finance department.

Finding 2019-002 – Internal Controls over Financial Reporting

Condition: The District’s unadjusted financial statements reported material misstatements in certain financial statement accounts for the period under audit.  These misstatements were not prevented or detected by the District’s internal control over financial reporting and were not corrected by the District prior to the financial statements being presented for audit.

Cause of Condition: During the months subsequent to year-end, the District accrued the July 2019 invoice for construction services, instead of the June 2019 invoice, overstating accounts payable by $51,131 in Special Revenue Fund - EIA.  Per the Director of Finance, the June bill was misplaced, and it wasn't known that a June bill existed until after the July bill was already paid; the District accrued the July bill believing the bulk of the work was performed prior to June 30, 2019.

District Response: The District has taken steps to ensure that this isolated incident is not repeated.  Specifically, the finance department has added two additional staff members to help alleviate the work load of the new Director of Finance.  This will ensure the Director of Finance has enough time to properly account for all accruals at year end.
Page Two
December 2, 2019


Finding 2019-003 – Reporting

Criteria and Condition: The District is required to report all expenditures during the reporting period that are supported by underlying accounting or performance records.  The required reporting, including both the budget and expenditure reporting, should accurately reflect the expenditures of the District for the reporting program and period.

Cause of Condition: The District's management did not follow proper procedures to verify all expenditures were properly recorded in the financial records and  claimed for reimbursement in the manner they were expended.

Client Response: The District has taken steps to ensure that this isolated incident is not repeated.  Specifically, the finance department has added two additional staff members to help alleviate the work load of the new Director of Finance.  This will ensure the Director of Finance has enough time to properly account for federal claims each quarter.

In each case, the Director of Finance will serve as the primary contact person for district compliance efforts related to these findings.

Please contact our office should you have any questions.


Yours very truly,




LaKisha Youmans
Director of Finance
",N,821092,1,,
3450,157669,2019,2019-006,Teacher salaries charges to Title I grants will be approved by board resolution.,N,823706,1,,
3451,157669,2019,2019-007,Grant amendments and transfer will be board approved and adjust budget accordingly.,N,823706,1,,
2894,5907,2019,2019-001,"Finding 2019-001

Condition

The Institution has not designated an individual responsible for coordinating an information security program, nor has the Institution performed a risk assessment to address employee training and management related to information security as required by the Gramm-
Leach Bliley Act (""GLBA"").

Corrective Action Plan

Corrective Action Planned: RISD management agrees with the finding related to Title IV regulations (CFR 314.1 (b)) and the following actions will be taken. We will coordinate a team of relevant individuals at RISD to modify and document RISD's Information Security Program to include specifications of the Gramm-Leach Bliley Act (GLBA). The modified Information Security Program will include at least one risk statement aligned to each of the three required areas noted in the GLBA law at 16 CFR 314.4 (b) and a plan for an annual risk assessment of consumer nonpublic personal information. It will also include the identification and documentation of safeguards for each of the risks identified in the risk assessment and delegate an individual responsible for coordinating the Information Security program.

Name(s) of Contact Person(s) Responsible for Corrective Action: Richard Mickool, Chief Information Officer.

Anticipated Completion Date: RISD will complete the plan by June 2020. In the interim, the Director of Network Services will continue to act as the information security officer and be the individual responsible for coordinating the information security program. We will be completing the statement of work for an external risk assessment that will begin in the fall of 2019. We continue to contract with CI Security for managed detection and response services.
",N,817368,1,,
10554,138635,2019,2019-001,"Finding 2019-001 – Segregation of Duties

Corrective Action Plan:  
To the extent possible, monitoring of monthly financial results and compliance information will continue in the County Courthouse offices and the County Health Department.

Anticipated Completion Date:
The County is not in a financial position to hire additional employees.  The increased monitoring has already begun.

                  Responsible Parties:
Patrick O’Brian, Fulton County Board Chairman
100 North Main Street
Lewistown, Illinois 61542
(309)547-3041

Staci Mayall, County Treasurer
100 North Main Street
Lewistown, Illinois 61542
(309)547-3041

Jennifer Bankert, County Clerk
100 North Main Street
Lewistown, Illinois 61542
(309)547-3041

",N,843932,1,,
8936,193911,2019,2019-001,"2019 Single Audit Report: Corrective Action Plan
Year ended June 30, 2019
Audit Finding Reference: 2019-001 Document Policies and Procedures Over Federal Awards
Federal Program(s) Information: Cluster/Program: Homeland Security Grant Program
Criteria or Specific Requirement: OMB’s Uniform Administrative Requirements, Cost
Principles, and Audit Requirements for Federal Awards (Uniform Guidance/UG) requires
federal award recipients to document their policies and procedures over certain aspects of
financial and program management. Specifically, written policies are required for the following:
¿ Types of Activities Allowed or Unallowed
¿ Allowable Costs
¿ Period of Performance
¿ Financial Reporting
¿ Subrecipient monitoring and management.
Condition and Context: The Fire department has not formalized written policies and
procedures related to Federal awards as required under Uniform Guidance.
Recommendation: That the Fire department ensure that written policies and procedures are
compiled and adopted as soon as practicable to ensure compliance with the Uniform Guidance
requirements.
Planned Corrective Action: The Fire department will work to formalize written policies and
procedures related to Federal awards as required under Uniform Guidance.
City of Manchester, NH – Contact:
Sharon Wickens
Deputy Finance Officer
603-624-6460
Anticipated Completion Date: June 30, 2020",N,831884,1,,
11766,178168,2019,2019-001,"We agree with the finding. An assessment of all grants, requirements, and related policy and procedures is in progress and will continue to:
•	Evaluate existing policy and procedures for needed revisions
•	Document revisions to policy and procedures as necessary
•	Communicate any new policies to employees responsible for awards
•	Identify awards covered by the Uniform Guidance
•	Set and document a schedule for periodic review and revision

Policy and procedures, as well as related documentation, were revised as necessary to ensure compliance with the Uniform Guidance. Progress continued as the city worked under a draft policy, which was formally approved the by City Council on July 20, 2020. The Finance Department will continue to coordinate and provide assistance and guidance to departments receiving grants subject to the Uniform Guidance.
",N,847282,1,,
6378,184405,2019,2019-006,"Actions Taken: We continue to strive to improve this area and complete frequent internal audits to test our own
processes and procedures. We are also in the process of implementing a new electronic medical records system
that will significantly increase the level of automated and system based controls to achieve an even higher level
of compliance.",N,835890,1,,
6379,184405,2019,2019-002,"Actions Taken: During fiscal year 2019 we have implemented and enhanced a proactive process to eliminate
uncollectable receivable balance. The first step in this process occurs with our billing process. When potential
services get submitted that are truly uncollectable, the billing team closes them out instead of billing them so no
uncollectible receivable gets generated. For billable services, which the vast majority or coming from
governmental sources (City, State, etc.) we get paid for the billings just sometime it can be delayed. The
remaining billed services from third party providers (insurance companies, etc.) generally pay based on our
contracted rates. There are some additional services or portions of services that fall under private pay that may
have a higher likelihood of being outstanding. Based on the above parameters we feel that the current recorded
bad debt reserve is adequate. We will continue to monitor the reconciliation and review process for accounts
receivable in order to continue to improve the accuracy of the estimated reserve for uncollectible accounts
receivable determining if it needs to be reduced or increased.",N,835890,1,,
6380,184405,2019,2019-001,"Actions Taken: Management has made progress over the previous year. Unfortunately, due to personal issues
we were short staffed mid-year which disrupted our improved processes. We have worked to get caught up and
continue on a trajectory of improvement with our monthly reconciliation and review process for accounts
payable to facilitate a timely review as well as ensure the accuracy and completeness of the balance.
Management will continue to review this process to ensure that it is achieving the desired results.",N,835890,1,,
6381,184405,2019,2019-004,"Actions Taken: Management has been working towards better accountability in the area of grant accounting.
The Consortium implemented a financial accounting system that allows the Consortium to more appropriately
match grant revenues with expenses. In addition, the departments who receive the grants file financial and
program reports either quarterly or annually with the agency that provides the grants as well as close out
reports when the grant is completed. The Consortium will begin to collect all grants in a central grant file. In
addition, cost allocations will be reviewed more frequently to ensure expenses are not allocated to the wrong
programs.",N,835890,1,,
5223,211799,2019,2019-001,"Reconciling to the general ledger to the SEFA has been noted in the SEFA preparation process.  Federal grants are reviewed in our regular meetings.  A preparation step to evaluate the percentage of federal to state funding of projects is accounted for in the SEFA preparation process.								
						
SEFA preparation process updated January 2020.						
						
						
						
",N,831645,1,,
15196,130520,2019,2019-004,"Corrective Action Plan

We have prepared the accompanying corrective action plan as required by the standards applicable to financial audit contained in Government Auditing Standards and by the audit requirements of Title 2 U.S. Code of Federal Regulations Part 200, Uniform Administrative Requirements, Cost Principles, and Audit Requirements for Federal Awards (Uniform Guidance).

Finding 2019-004

Condition: 
The District exceeded the allowable cash balance for its nonprofit school food service program. The District had an available cash balance of $219,457 as of June 30, 2019, and total expenditures of 570,963 for fiscal year 2018-19. Per federal regulations, the District is limited to a cash balance not to exceed three months of average expenditures or $171,289, resulting in an excess cash balance of $48,168.

Corrective Action Plan: 
The District will utilize cash from the food service fund in order to eliminate excess cash balance.

District Contact	 	Tim McCain, Business Manager
Completion Date		June 30, 2019
",N,838394,1,,
4607,180905,2019,2019-003,"The Tri-County School District respectfully submits the following corrective action plan for the year ended June 30, 2019.
Audit period: July 1, 2018 through June 30, 2019
2019-003 Segregation of Duties - Grant Management
Recommendation: CLA recommends the District perform a risk assessment of its operations to identify and implement mitigating controls to reduce the risk of errors or intentional fraud. The District should review its disbursement process to ensure that there is adequate segregation of duties in regards to initiating, authorizing and approving purchases, along with adding controls to ensure that the item purchased was received by the District. The District should review is payroll process and identify payroll tasks that could be reassigned to other District personnel. We also recommend the Board of Education continue to monitor the transactions and the financial records of the District.
Explanation of disagreement with audit finding: There is no disagreement with the audit finding.
Action planned/taken in response to finding: Management believes that the cost of segregating cash receipts and cash disbursement duties from the related recording functions outweigh the benefits to be received.
Name(s) of the contact person(s) responsible for corrective action: Anthony Marinack
Planned completion date for corrective action plan: Ongoing.
",N,817073,1,,
