ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
30691140,158370201815,2018,158370,15,93.658,FOSTER CARE_TITLE IV-E,1030848,Y,,,,,,N,93,658,156000454,93,U,,,N,0,,0,,,N,,1030848,0,,FOSTER CARE_TITLE IV-E
30691145,158370201816,2018,158370,16,93.659,ADOPTION ASSISTANCE,9487,N,,,,,,N,93,659,156000454,93,,,,N,0,,0,,,N,,9487,0,,ADOPTION ASSISTANCE
30691147,158370201817,2018,158370,17,93.778,MEDICAL ASSISTANCE PROGRAM,1041574,Y,,,,,,N,93,778,156000454,93,U,,,N,0,,0,,,N,,1183783,0,,MEDICAL ASSISTANCE PROGRAM
30691148,158370201818,2018,158370,18,93.268,IMMUNIZATION COOPERATIVE AGREEMENTS,26175,N,,,,,,N,93,268,156000454,93,,,,N,0,,0,,,N,,26175,0,,IMMUNIZATION COOPERATIVE AGREEMENTS
30691151,158370201819,2018,158370,19,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,21234,N,,,,,,N,93,994,156000454,93,,,,N,0,,0,,,N,,39940,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
30690960,15837020182,2018,158370,2,93.778,MEDICAL ASSISTANCE PROGRAM,51601,N,,,,,,N,93,778,156000454,93,,,,N,0,,0,,,N,,1183783,0,,MEDICAL ASSISTANCE PROGRAM
30691156,158370201820,2018,158370,20,84.181,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES,22762,N,,,,,,N,84,181,156000454,84,,,,N,0,,0,,,N,,22762,0,,SPECIAL EDUCATION-GRANTS FOR INFANTS AND FAMILIES
30691158,158370201821,2018,158370,21,93.994,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES,18706,N,,,,,,N,93,994,156000454,93,,,,N,0,,0,,,N,,39940,0,,MATERNAL AND CHILD HEALTH SERVICES BLOCK GRANT TO THE STATES
30691161,158370201822,2018,158370,22,93.778,MEDICAL ASSISTANCE PROGRAM,90608,Y,,,,,,N,93,778,156000454,93,U,,,N,0,,0,,,N,,1183783,0,,MEDICAL ASSISTANCE PROGRAM
30691169,158370201823,2018,158370,23,93.959,BLOCK GRANTS FOR PREVENTION AND TREATMENT OF SUBSTANCE ABUSE,302481,N,,,,,,N,93,959,156000454,93,,,,N,0,,66735,,,Y,,302481,0,,BLOCK GRANTS FOR PREVENTION AND TREATMENT OF SUBSTANCE ABUSE
30691183,158370201824,2018,158370,24,93.069,PUBLIC HEALTH EMERGENCY PREPAREDNESS,63691,N,,,,,,N,93,069,156000454,93,,,,N,0,,0,,,N,,63691,0,,PUBLIC HEALTH EMERGENCY PREPAREDNESS
30691185,158370201825,2018,158370,25,93.283,CENTERS FOR DISEASE CONTROL AND PREVENTION_INVESTIGATIONS AND TECHNICAL ASSISTANCE,34249,N,,,,,,N,93,283,156000454,93,,,,N,0,,0,,,N,,34249,0,,CENTERS FOR DISEASE CONTROL AND PREVENTION_INVESTIGATIONS AND TECHNICAL ASSISTANCE
30691188,158370201826,2018,158370,26,17.325,TITLE V,36871,N,,,,,,N,17,325,156000454,17,,,,N,0,,0,,,N,,36871,0,,
30691199,158370201827,2018,158370,27,20.509,FORMULA GRANTS FOR RURAL AREAS,117015,N,,,,,,N,20,509,156000454,20,,,,N,0,,0,,,N,,117676,0,,FORMULA GRANTS FOR RURAL AREAS
30691206,158370201828,2018,158370,28,20.509,FORMULA GRANTS FOR RURAL AREAS,661,N,,,,,,N,20,509,156000454,20,,,,N,0,,0,,,N,,117676,0,,FORMULA GRANTS FOR RURAL AREAS
30691219,158370201829,2018,158370,29,20.205,HIGHWAY PLANNING AND CONSTRUCTION,1211036,Y,,,,,,N,20,205,156000454,20,U,,,N,0,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,1211036,1211036,,HIGHWAY PLANNING AND CONSTRUCTION
30690973,15837020183,2018,158370,3,93.043,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART D_DISEASE PREVENTION AND HEALTH PROMOTION SERVICES",3633,N,,,,,,N,93,043,156000454,93,,,,N,0,,0,,,N,,3633,0,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART D_DISEASE PREVENTION AND HEALTH PROMOTION SERVICES"
30691233,158370201830,2018,158370,30,20.601,ALCOHOL IMPAIRED DRIVING COUNTERMEASURES INCENTIVE GRANTS I,3460,N,,,,,,N,20,601,156000454,20,,,,N,0,,0,,HIGHWAY SAFETY CLUSTER,N,,3460,3460,,ALCOHOL IMPAIRED DRIVING COUNTERMEASURES INCENTIVE GRANTS I
30691246,158370201831,2018,158370,31,97.067,HOMELAND SECURITY GRANT PROGRAM,61844,N,,,,,,N,97,067,156000454,97,,,,N,0,,0,,,N,,216034,0,,HOMELAND SECURITY GRANT PROGRAM
30691250,158370201832,2018,158370,32,97.067,HOMELAND SECURITY GRANT PROGRAM,14484,N,,,,,,N,97,067,156000454,97,,,,N,0,,0,,,N,,216034,0,,HOMELAND SECURITY GRANT PROGRAM
30691256,158370201833,2018,158370,33,97.067,HOMELAND SECURITY GRANT PROGRAM,17500,N,,,,,,N,97,067,156000454,97,,,,N,0,,0,,,N,,216034,0,,HOMELAND SECURITY GRANT PROGRAM
30691294,158370201834,2018,158370,34,97.067,HOMELAND SECURITY GRANT PROGRAM,6847,N,,,,,,N,97,067,156000454,97,,,,N,0,,0,,,N,,216034,0,,HOMELAND SECURITY GRANT PROGRAM
30691304,158370201835,2018,158370,35,97.067,HOMELAND SECURITY GRANT PROGRAM,115359,N,,,,,,N,97,067,156000454,97,,,,N,0,,0,,,N,,216034,0,,HOMELAND SECURITY GRANT PROGRAM
30692060,158370201836,2018,158370,36,97.036,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS),3374,N,,,,,,N,97,036,156000454,97,,,,N,0,,0,,,N,,3374,0,,DISASTER GRANTS - PUBLIC ASSISTANCE (PRESIDENTIALLY DECLARED DISASTERS)
30692142,158370201837,2018,158370,37,97.042,EMERGENCY MANAGEMENT PERFORMANCE GRANTS,24202,N,,,,,,N,97,042,156000454,97,,,,N,0,,0,,,N,,24202,0,,EMERGENCY MANAGEMENT PERFORMANCE GRANTS
30692161,158370201838,2018,158370,38,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,1540,N,,,,,,N,16,607,156000454,16,,,,N,0,,0,,,N,,1540,0,,BULLETPROOF VEST PARTNERSHIP PROGRAM
30692162,158370201839,2018,158370,39,16.579,BYRNE DISCRETIONARY PROGRAM,3490,N,,,,,,N,16,579,156000454,16,,,,N,0,,0,,,N,,3490,0,,
30690988,15837020184,2018,158370,4,93.052,"NATIONAL FAMILY CAREGIVER SUPPORT, TITLE III, PART E",35101,N,,,,,,N,93,052,156000454,93,,,,N,0,,0,,,N,,35101,0,,"NATIONAL FAMILY CAREGIVER SUPPORT, TITLE III, PART E"
30691010,15837020187,2018,158370,7,93.053,NUTRITION SERVICES INCENTIVE PROGRAM,119319,N,,,,,,N,93,053,156000454,93,,,,N,0,,0,,AGING CLUSTER,N,,119319,301828,,NUTRITION SERVICES INCENTIVE PROGRAM
30692173,158370201840,2018,158370,40,16.922,EQUITABLE SHARING PROGRAM,3191,N,,,,,,N,16,922,156000454,16,,,,N,0,,0,,,N,,3191,0,,EQUITABLE SHARING PROGRAM
30690994,15837020185,2018,158370,5,93.044,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART B_GRANTS FOR SUPPORTIVE SERVICES AND SENIOR CENTERS",66444,N,,,,,,N,93,044,156000454,93,,,,N,0,,0,,AGING CLUSTER,N,,66444,301828,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART B_GRANTS FOR SUPPORTIVE SERVICES AND SENIOR CENTERS"
30691006,15837020186,2018,158370,6,93.045,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART C_NUTRITION SERVICES",116065,N,,,,,,N,93,045,156000454,93,,,,N,0,,0,,AGING CLUSTER,N,,116065,301828,,"SPECIAL PROGRAMS FOR THE AGING_TITLE III, PART C_NUTRITION SERVICES"
30691014,15837020188,2018,158370,8,93.779,"CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) RESEARCH, DEMONSTRATIONS AND EVALUATIONS",18350,N,,,,,,N,93,779,156000454,93,,,,N,0,,0,,,N,,18350,0,,"CENTERS FOR MEDICARE AND MEDICAID SERVICES (CMS) RESEARCH, DEMONSTRATIONS AND EVALUATIONS"
30691015,15837020189,2018,158370,9,93.071,MEDICARE ENROLLMENT ASSISTANCE PROGRAM,13909,N,,,,,,N,93,071,156000454,93,,,,N,0,,0,,,N,,13909,0,,MEDICARE ENROLLMENT ASSISTANCE PROGRAM
30317938,16075820181,2018,160758,1,10.553,SCHOOL BREAKFAST PROGRAM,102660,Y,,,,,,N,10,553,116001992,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,102660,1094432,,
30317947,160758201810,2018,160758,10,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,755,N,,,,,,N,84,365,116001992,84,,,,N,0,,0,,,N,,40304,,,
30317948,160758201811,2018,160758,11,84.365,ENGLISH LANGUAGE ACQUISITION GRANTS,39549,N,,,,,,N,84,365,116001992,84,,,,N,0,,0,,,N,,40304,,,
30317949,160758201812,2018,160758,12,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,23373,N,,,,,,N,84,367,116001992,84,,,,N,0,,0,,,N,,192025,,,
30317950,160758201813,2018,160758,13,84.367,SUPPORTING EFFECTIVE INSTRUCTION STATE GRANTS,168652,N,,,,,,N,84,367,116001992,84,,,,N,0,,0,,,N,,192025,,,
30317951,160758201814,2018,160758,14,84.938,HURRICANE EDUCATION RECOVERY ACT,21500,N,,,,,,N,84,938,116001992,84,,,,N,0,,0,,,N,,21500,,,
30317939,16075820182,2018,160758,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,167713,Y,,,,,,N,10,555,116001992,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,991772,1094432,,
30317940,16075820183,2018,160758,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,824059,Y,,,,,,N,10,555,116001992,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,991772,1094432,,
30317941,16075820184,2018,160758,4,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,7171,Y,,,,,,N,84,010,116001992,84,U,,,N,0,,0,,,N,,594806,,,
30317942,16075820185,2018,160758,5,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,587635,Y,,,,,,N,84,010,116001992,84,U,,,N,2,,0,,,N,,594806,,,
30317943,16075820186,2018,160758,6,84.027,SPECIAL EDUCATION GRANTS TO STATES,-96400,N,,,,,,N,84,027,116001992,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,1332259,1416516,,
30317944,16075820187,2018,160758,7,84.027,SPECIAL EDUCATION GRANTS TO STATES,1428659,N,,,,,,N,84,027,116001992,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,1332259,1416516,,
30317945,16075820188,2018,160758,8,84.173,SPECIAL EDUCATION PRESCHOOL GRANTS,84257,N,,,,,,N,84,173,116001992,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER,N,,84257,1416516,,
30317946,16075820189,2018,160758,9,84.048,CAREER AND TECHNICAL EDUCATION - BASIC GRANTS TO STATES,26512,N,,,,,,N,84,048,116001992,84,,,,N,0,,0,,,N,,26512,,,
30504152,16945820181,2018,169458,1,20.509,FORMULA GRANTS FOR RURAL AREAS,7992,N,,,,,,N,20,509,232150003,20,,,,N,1,,0,,,N,,467032,0,,FORMULA GRANTS FOR RURAL AREAS
30504153,16945820182,2018,169458,2,20.509,FORMULA GRANTS FOR RURAL AREAS,435000,N,,,,,,N,20,509,232150003,20,,,,N,1,,0,,,N,,467032,0,,FORMULA GRANTS FOR RURAL AREAS
30504154,16945820183,2018,169458,3,20.509,FORMULA GRANTS FOR RURAL AREAS,24040,N,,,,,,N,20,509,232150003,20,,,,N,1,,0,,,N,,467032,0,,FORMULA GRANTS FOR RURAL AREAS
30504155,16945820184,2018,169458,4,20.205,HIGHWAY PLANNING AND CONSTRUCTION,65000,N,,,,,,N,20,205,232150003,20,,,,N,1,,0,,HIGHWAY PLANNING AND CONSTRUCTION CLUSTER,N,,65000,65000,,HIGHWAY PLANNING AND CONSTRUCTION
30504156,16945820185,2018,169458,5,93.778,MEDICAL ASSISTANCE PROGRAM,906178,Y,,,,,,N,93,778,232150003,93,U,,,N,3,,0,,MEDICAID CLUSTER,N,,906178,906178,,MEDICAL ASSISTANCE PROGRAM
30619577,17701520181,2018,177015,1,20.106,AIRPORT IMPROVEMENT PROGRAM,14536068,Y,,,,,,Y,20,106,910856218,20,U,,,N,1,,0,,,N,,14536068,0,,AIRPORT IMPROVEMENT PROGRAM
29828162,18247420181,2018,182474,1,10.766,COMMUNITY FACILITIES LOANS AND GRANTS,8287653,Y,,,,,,Y,10,766,344428214,10,U,,,Y,0,41199330,0,,COMMUNITY FACILITIES LOANS AND GRANTS CLUSTER,N,,8287653,8287653,,
29828163,18247420182,2018,182474,2,93.301,SMALL RURAL HOSPITAL IMPROVEMENT GRANT PROGRAM,8622,N,,,,,,N,93,301,344428214,93,,,,N,0,,0,,,N,,8622,,,
29828164,18247420183,2018,182474,3,93.074,HOSPITAL PREPAREDNESS PROGRAM (HPP) AND PUBLIC HEALTH EMERGENCY PREP...,6100,N,,,,,,N,93,074,344428214,93,,,,N,0,,0,,,N,,6100,,,
30333996,18379720181,2018,183797,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,2274200,Y,,,,,,Y,14,157,251702103,14,U,,,Y,0,2274200,0,033-EE021,,N,,2274200,,,
30334001,18379720182,2018,183797,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,117136,N,,,,,,Y,14,195,251702103,14,,,,N,0,,0,PA28-5921-005,,N,,117136,,,
30633922,18429920181,2018,184299,1,84.268,FEDERAL DIRECT STUDENT LOANS,1761987,Y,,,,,,Y,84,268,135648615,84,U,,,Y,0,-1,0,,STUDENT FINANCIAL AID,N,,1761987,2917407,,FEDERAL DIRECT STUDENT LOANS
30633923,18429920182,2018,184299,2,84.063,FEDERAL PELL GRANT PROGRAM,1117428,Y,,,,,,Y,84,063,135648615,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,1117428,2917407,,FEDERAL PELL GRANT PROGRAM
30633924,18429920183,2018,184299,3,84.007,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,19881,Y,,,,,,Y,84,007,135648615,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,19881,2917407,,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS
30633925,18429920184,2018,184299,4,84.033,FEDERAL WORK-STUDY PROGRAM,18111,Y,,,,,,Y,84,033,135648615,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,18111,2917407,,FEDERAL WORK-STUDY PROGRAM
29585121,18508520181,2018,185085,1,14.871,SECTION 8 HOUSING CHOICE VOUCHERS,1506989,Y,,,,,,Y,14,871,431517523,14,U,,,N,0,,0,,,N,,1506989,,,
29585122,18508520182,2018,185085,2,14.238,SHELTER PLUS CARE,68330,N,,,,,,Y,14,238,431517523,14,,,,N,0,,0,,,N,,68330,,,
29507310,18738220181,2018,187382,1,10.553,SCHOOL BREAKFAST PROGRAM,61664,N,,,,,,N,10,553,480725304,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,61664,434804,,
29507862,187382201810,2018,187382,10,93.558,TEMPORARY ASSISTANCE FOR NEEDY FAMILIES,1740,N,,,,,,N,93,558,480725304,93,,,,N,0,,0,,,N,,1740,,,
29515468,187382201811,2018,187382,11,84.027,SPECIAL EDUCATION_GRANTS TO STATES,565341,Y,,,,,,N,84,027,480725304,84,U,,,N,1,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,565341,579605,,
29507312,18738220182,2018,187382,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,371071,N,,,,,,N,10,555,480725304,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,371071,434804,,
29507319,18738220183,2018,187382,3,10.556,SPECIAL MILK PROGRAM FOR CHILDREN,2069,N,,,,,,N,10,556,480725304,10,,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,2069,434804,,
29507342,18738220184,2018,187382,4,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,14264,Y,,,,,,N,84,173,480725304,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,14264,579605,,
29507345,18738220185,2018,187382,5,97.042,EMERGENCY MANAGEMENT PERFORMANCE GRANTS,18060,N,,,,,,N,97,042,480725304,97,,,,N,0,,0,,,N,,18060,,,
29507852,18738220186,2018,187382,6,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,118936,N,,,,,,N,84,010,480725304,84,,,,N,0,,0,,,N,,118936,,,
29507856,18738220187,2018,187382,7,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,2707,N,,,,,,N,84,048,480725304,84,,,,N,0,,0,,,N,,2707,,,
29507858,18738220188,2018,187382,8,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,37460,N,,,,,,N,84,367,480725304,84,,,,N,0,,0,,,N,,37460,,,
29507860,18738220189,2018,187382,9,93.079,COOPERATIVE AGREEMENTS TO PROMOTE ADOLESCENT HEALTH THROUGH SCHOOL-BASED HIV/STD PREVENTION AND SCHOOL-BASED SURVEILLANCE,150,N,,,,,,N,93,079,480725304,93,,,,N,0,,0,,,N,,150,,,
29428008,18747320181,2018,187473,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,351332,N,,,,,,N,84,010,751360736,84,,,,N,0,,0,,,N,,351332,,,
29428030,187473201810,2018,187473,10,93.243,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE,23886,N,,,,,,Y,93,243,751360736,93,,,,N,0,,0,,,N,,23886,,,
29428031,187473201811,2018,187473,11,93.778,MEDICAL ASSISTANCE PROGRAM,865779,Y,,,,,,Y,93,778,751360736,93,U,,,N,0,,0,,MEDICAID CLUSTER,N,,865779,865779,,
29428032,187473201812,2018,187473,12,10.555,NATIONAL SCHOOL LUNCH PROGRAM,841162,Y,,,,,,N,10,555,751360736,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,841162,1069130,,
29428033,187473201813,2018,187473,13,10.553,SCHOOL BREAKFAST PROGRAM,227968,Y,,,,,,N,10,553,751360736,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,227968,1069130,,
29428034,187473201814,2018,187473,14,10.565,COMMODITY SUPPLEMENTAL FOOD PROGRAM,178625,N,,,,,,Y,10,565,751360736,10,,,,N,0,,0,,FOOD DISTRIBUTION CLUSTER,N,,178625,178625,,
29428035,187473201815,2018,187473,15,10.579,CHILD NUTRITION DISCRETIONARY GRANTS LIMITED AVAILABILITY,3403,N,,,,,,Y,10,579,751360736,10,,,,N,0,,0,,,N,,3403,,,
29428010,18747320182,2018,187473,2,84.027,SPECIAL EDUCATION_GRANTS TO STATES,911815,N,,,,,,N,84,027,751360736,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,911815,921196,,
29428013,18747320183,2018,187473,3,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,9381,N,,,,,,N,84,173,751360736,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,9381,921196,,
29428015,18747320184,2018,187473,4,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,32720,N,,,,,,N,84,048,751360736,84,,,,N,0,,0,,,N,,32720,,,
29428018,18747320185,2018,187473,5,84.196,EDUCATION FOR HOMELESS CHILDREN AND YOUTH,19399,N,,,,,,N,84,196,751360736,84,,,,N,0,,0,,,N,,19399,,,
29428021,18747320186,2018,187473,6,84.287,TWENTY-FIRST CENTURY COMMUNITY LEARNING CENTERS,2336642,N,,,,,,N,84,287,751360736,84,,,,N,0,,0,,,N,,2336642,,,
29428023,18747320187,2018,187473,7,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,6474,N,,,,,,N,84,365,751360736,84,,,,N,0,,0,,,N,,6474,,,
29428025,18747320188,2018,187473,8,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,55514,N,,,,,,N,84,367,751360736,84,,,,N,0,,0,,,N,,55514,,,
29428029,18747320189,2018,187473,9,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,9631,N,,,,,,N,84,424,751360736,84,,,,N,0,,0,,,N,,9631,,,
30743887,19472420181,2018,194724,1,14.218,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS,1024152,Y,,,,,,Y,14,218,236003034,14,U,,,N,0,,77339,,,Y,,1024152,0,,COMMUNITY DEVELOPMENT BLOCK GRANTS/ENTITLEMENT GRANTS
30743902,19472420182,2018,194724,2,16.607,BULLETPROOF VEST PARTNERSHIP PROGRAM,20900,N,,,,,,Y,16,607,236003034,16,,,,N,0,,0,,,N,,20900,0,,BULLETPROOF VEST PARTNERSHIP PROGRAM
30743909,19472420183,2018,194724,3,20.601,ALCOHOL IMPAIRED DRIVING COUNTERMEASURES INCENTIVE GRANTS I,28752,N,,,,,,N,20,601,236003034,20,,,,N,0,,0,,HIGHWAY SAFETY CLUSTER,N,,28752,28752,,ALCOHOL IMPAIRED DRIVING COUNTERMEASURES INCENTIVE GRANTS I
30743915,19472420184,2018,194724,4,20.205,HIGHWAY PLANNING AND CONSTRUCTION,657480,N,,,,,,Y,20,205,236003034,20,,,,N,0,,0,,,N,,657480,0,,HIGHWAY PLANNING AND CONSTRUCTION
30743919,19472420185,2018,194724,5,15.904,HISTORIC PRESERVATION FUND GRANTS-IN-AID,36000,N,,,,,,Y,15,904,236003034,15,,,,N,0,,0,,,N,,36000,0,,HISTORIC PRESERVATION FUND GRANTS-IN-AID
29605532,19765220181,2018,197652,1,84.268,FEDERAL DIRECT STUDENT LOANS,403314363,Y,,,,,,Y,84,268,841383926,84,U,,,Y,0,-1,0,,STUDENT FINANCIAL AID,N,,403314363,536206159,,
29605542,19765220182,2018,197652,2,84.063,FEDERAL PELL GRANT PROGRAM,128816827,Y,,,,,,Y,84,063,841383926,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,128816827,536206159,,
29605545,19765220183,2018,197652,3,84.379,TEACHER EDUCATION ASSISTANCE FOR COLLEGE AND HIGHER EDUCATION GRANTS (TEACH GRANTS),2233887,Y,,,,,,Y,84,379,841383926,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,2233887,536206159,,
29605546,19765220184,2018,197652,4,84.007,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,1813976,Y,,,,,,Y,84,007,841383926,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,1813976,536206159,,
29605548,19765220185,2018,197652,5,84.033,FEDERAL WORK-STUDY PROGRAM,27106,Y,,,,,,Y,84,033,841383926,84,U,,,N,0,,0,,STUDENT FINANCIAL AID,N,,27106,536206159,,
30339811,19869920181,2018,198699,1,84.010,TITLE I GRANTS TO LOCAL EDUCATIONAL AGENCIES,2304496,N,,,,,,N,84,010,956000539,84,,,,N,0,,0,,,N,,2304496,,,
30339865,198699201810,2018,198699,10,84.330,ADVANCED PLACEMENT PROGRAM (ADVANCED PLACEMENT TEST FEE; ADVANCED PLACEMENT INCENTIVE PROGRAM GRANTS),19196,N,,,,,,N,84,330,956000539,84,,,,N,0,,0,,,N,,19196,,,
30339866,198699201811,2018,198699,11,10.553,SCHOOL BREAKFAST PROGRAM,81262,Y,,,,,,N,10,553,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1235797,5102849,,
30339867,198699201812,2018,198699,12,10.555,NATIONAL SCHOOL LUNCH PROGRAM,3444561,Y,,,,,,N,10,555,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,3836401,5102849,,
30339868,198699201813,2018,198699,13,10.553,SCHOOL BREAKFAST PROGRAM,1154535,Y,,,,,,N,10,553,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,1235797,5102849,,
30339869,198699201814,2018,198699,14,10.555,NATIONAL SCHOOL LUNCH PROGRAM,278611,Y,,,,,,N,10,555,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,3836401,5102849,,
30339870,198699201815,2018,198699,15,10.555,NATIONAL SCHOOL LUNCH PROGRAM,113229,Y,,,,,,N,10,555,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,3836401,5102849,,
30339871,198699201816,2018,198699,16,10.579,CHILD NUTRITION DISCRETIONARY GRANTS LIMITED AVAILABILITY,30651,Y,,,,,,N,10,579,956000539,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,30651,5102849,,
30339873,198699201817,2018,198699,17,93.778,MEDICAL ASSISTANCE PROGRAM,315172,N,,,,,,N,93,778,956000539,93,,,,N,0,,0,,,N,,315172,,,
30339813,19869920182,2018,198699,2,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,453372,N,,,,,,N,84,367,956000539,84,,,,N,0,,0,A,,N,,453372,,,
30339851,19869920183,2018,198699,3,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,20402,N,,,,,,N,84,365,956000539,84,,,,N,0,,0,,,N,,104273,,,
30339852,19869920184,2018,198699,4,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,83871,N,,,,,,N,84,365,956000539,84,,,,N,0,,0,,,N,,104273,,,
30339856,19869920185,2018,198699,5,84.158,"DEPARTMENT OF REHAB: WORKABILITY II, TRANSITION PARTNERSHIP",375163,N,,,,,,N,84,158,956000539,84,,,,N,0,,0,,,N,,375163,,,
30339860,19869920186,2018,198699,6,84.027,SPECIAL EDUCATION_GRANTS TO STATES,1270861,Y,,,,,,N,84,027,956000539,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1536298,1536298,,
30339862,19869920187,2018,198699,7,84.027,SPECIAL EDUCATION_GRANTS TO STATES,265437,Y,,,,,,N,84,027,956000539,84,U,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,1536298,1536298,,
30339863,19869920188,2018,198699,8,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,251519,N,,,,,,N,84,048,956000539,84,,,,N,0,,0,,,N,,251519,,,
30339864,19869920189,2018,198699,9,84.418,PROMOTING READINESS OF MINORS IN SUPPLEMENTAL SECURITY INCOME,293040,N,,,,,,N,84,418,956000539,84,,,,N,0,,0,P,,N,,293040,,,
