ELECAUDITHEADERID,ID,AUDITYEAR,DBKEY,FYENDDATE,AUDITTYPE,PERIODCOVERED,NUMBERMONTHS,MULTIPLEEINS,EIN,EINSUBCODE,MULTIPLEDUNS,DUNS,AUDITEENAME,STREET1,STREET2,CITY,STATE,ZIPCODE,AUDITEECONTACT,AUDITEETITLE,AUDITEEPHONE,AUDITEEFAX,AUDITEEEMAIL,AUDITEEDATESIGNED,AUDITEENAMETITLE,CPAFIRMNAME,CPASTREET1,CPASTREET2,CPACITY,CPASTATE,CPAZIPCODE,CPACONTACT,CPATITLE,CPAPHONE,CPAFAX,CPAEMAIL,CPADATESIGNED,CPANAMETITLE,COG_OVER,COGAGENCY,TYPEREPORT_FS,REPORTABLECONDITION,MATERIALWEAKNESS,MATERIALNONCOMPLIANCE,GOINGCONCERN,TYPEREPORT_MP,DOLLARTHRESHOLD,LOWRISK,REPORTREQUIRED,TOTFEDEXPEND,COPIES,REPORTABLECONDITION_MP,MATERIALWEAKNESS_MP,QCOSTS,CYFINDINGS,PYSCHEDULE,DUP_REPORTS,COG_AGENCY,OVERSIGHTAGENCY,DATERECEIVED,DATEFIREWALL,PREVIOUSDATEFIREWALL,FINDINGREFNUM,TYPEOFENTITY,IMAGE,AGENCYCFDA,INITIALDATE,DATERECEIVEDOTHER,MULTIPLE_CPAS,AUDITEECERTIFYNAME,AUDITEECERTIFYTITLE,FACACCEPTEDDATE,AUDITOR_EIN,SD_MATERIALWEAKNESS,SD_MATERIALWEAKNESS_MP,SIGNIFICANTDEFICIENCY,SIGNIFICANTDEFICIENCY_MP,SP_FRAMEWORK,SP_FRAMEWORK_REQUIRED,TYPEREPORT_SP_FRAMEWORK,SUPPRESSION_CODE,ENTITY_TYPE,TYPEAUDIT_CODE,OPEID,DATETOED,DATEFINISHED,TYPEFINDING,TYPEFUNDING,FYSTARTDATE,CPAFOREIGN,UEI,MULTIPLEUEIS,CPACOUNTRY
1292267,1835942018,2018,183594,12/31/2018 00:00:00,S,A,,N,411844773,,N,965522688,"FRASER INDEPENDENT LIVING PROJECT III, INC EXCELSIOR CT 092-HD032-WDD",2400 WEST 64TH STREET,,RICHFIELD,MN,55423,MICHAEL NASS,EXECUTIVE VP AND CFO,6122531129,,MICHAELN@FRASER.ORG,03/21/2019 10:30:28,MICHAEL NASS-CFO,BOULAY,"7500 FLYING CLOUD DRIVE, SUITE 800",,MINNEAPOLIS,MN,55344,JADIN BRAGG,PARTNER,9528939320,,JBRAGG@BOULAYGROUP.COM,03/20/2019 17:25:47,,O,,U,N,N,N,N,U,750000,Y,,1633778,,N,N,N,N,N,N,,14,03/21/2019 00:00:00,03/23/2019 01:30:39,,N,903,1,x00,03/21/2019 00:00:00,,N,MICHAEL NASS,CFO,03/21/2019 00:00:00,410887288,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1293228,2457522018,2018,245752,06/30/2018 00:00:00,S,A,,N,830181409,,N,071406698,SOUTH BIG HORN HOSPITAL DISTRICT,338 SOUTH US HIGHWAY 20,,BASIN,WY,82410,JOY OSBON,CFO,3075683311,,JOY.OSBON@SOUTHBIGHORNHOSPITAL.COM,03/26/2019 11:27:35,VINCE DIFRANCO-INTERIM CEO,EIDE BAILLY LLP,P.O. BOX 7112,,BILLINGS,MT,591037112,STEVE MARKOVICH,PARTNER,4068962445,,SMARKOVICH@EIDEBAILLY.COM,03/27/2019 09:46:09,,O,,U,N,Y,N,N,U,750000,N,,5045886,,N,Y,N,Y,Y,N,,10,03/27/2019 00:00:00,03/29/2019 01:30:39,,N,888,1,x10,03/27/2019 00:00:00,,N,VINCE DIFRANCO,INTERIM CEO,03/27/2019 00:00:00,450250958,Y,,N,N,,,,,Local Government,UG,,,,,,07/01/2017 00:00:00,,,,
1278968,1323422018,2018,132342,06/30/2018 00:00:00,S,A,,N,946000331,,N,040010019,CITY OF FAIRFIELD,1000 WEBSTER STREET,,FAIRFIELD,CA,945334833,MYLES DIXON,PRINCIPAL ACCOUNTANT,7074287567,,MDIXON@FAIRFIELD.CA.GOV,12/27/2018 20:00:23,MYLES DIXON-PRINCIPAL ACCOUNTANT,"VAVRINEK, TRINE, DAY & CO., LLP","2151 RIVER PLAZA DRIVE, SUITE 308",,SACRAMENTO,CA,95833,KINNALY SOUKHASEUM,PARTNER,9165701880,,KSOUKHASEUM@VTDCPA.COM,12/28/2018 13:25:21,,O,,U,Y,N,N,N,U,750000,Y,,22701648,,N,N,N,N,Y,N,,14,12/28/2018 00:00:00,01/01/2019 01:30:21,,N,200,1,x00x14,12/28/2018 00:00:00,,N,MYLES DIXON,PRINCIPAL ACCOUNTANT,12/28/2018 00:00:00,952648289,N,,Y,N,,,,,Local government,UG,,,,,,07/01/2017 00:00:00,,,,
1289471,384112018,2018,38411,06/30/2018 00:00:00,S,A,,N,310866392,,N,136576175,OHIO MID-EASTERN GOVERNMENTS ASSOCIATION,"326 HIGHLAND AVE, SUITE B",,CAMBRIDGE,OH,437250130,CINDI METZ,FINANCE DIRECTOR,7404394471,,CINDIM@OMEGADISTRICT.ORG,03/27/2019 14:36:18,CINDI METZ-ASSISTANT EXECUTIVE DIRECTOR/FINANCE DIRECTOR,"KEITH FABER, AUDITOR OF STATE",88 EAST BROAD STREET,,COLUMBUS,OH,43215,"SHANE STATLER, CFE",CHIEF AUDITOR,7405943300,,DCF-SOUTHEAST@OHIOAUDITOR.GOV,03/26/2019 15:40:17,,O,,U,N,N,N,N,U,750000,N,,1647293,,N,N,N,N,N,N,,23,03/27/2019 00:00:00,03/29/2019 01:30:39,,N,909,1,x00,03/27/2019 00:00:00,,N,CINDI METZ,ASSISTANT EXECUTIVE DIRECTOR/FINANCE DIRECTOR,03/27/2019 00:00:00,311334820,N,,N,N,,,,,Local government,UG,,,,,,07/01/2017 00:00:00,,,,
1285412,2258212018,2018,225821,09/30/2018 00:00:00,S,A,,N,300155849,,N,624394958,ANDRES DUARTE TERRACE 122-EE184-WAH-NP,1730 HUNTINGTON DRIVE,,DUARTE,CA,91010,BETH BURKE,ASSISTANT CONTROLLER,8182470420,,BETH.BURKE@HUMANGOOD.ORG,01/23/2019 16:41:50,ANDREW J. MCDONALD-VP OF FINANCE,"COHNREZNICK, LLP","1900 AVENUE OF THE STARS, 28TH FLOOR",,LOS ANGELES,CA,90067,MICHAEL J. GOOD,PARTNER,3106224346,,MICHAEL.GOOD@COHNREZNICK.COM,01/28/2019 14:45:41,,O,,U,N,N,N,N,U,750000,Y,,9489948,,N,N,N,N,N,N,,14,01/28/2019 00:00:00,01/30/2019 01:30:20,,N,908,1,x00,01/28/2019 00:00:00,,N,ANDREW J. MCDONALD,VP OF FINANCE,01/28/2019 00:00:00,221478099,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2017 00:00:00,,,,
1283280,1976522018,2018,197652,06/30/2018 00:00:00,S,A,,N,841383926,,N,129936902,WESTERN GOVERNORS UNIVERSITY,"4001 SOUTH 700 EAST, SUITE 700",,SALT LAKE CITY,UT,841072177,CURT DEFRIEZ,CONTROLLER,8014285213,,CURT.DEFRIEZ@WGU.EDU,01/08/2019 13:44:28,DAVID GROW-CFO,TANNER LLC,"36 SOUTH STATE STREET, SUITE 600",,SALT LAKE CITY,UT,841111400,DOUGLAS HANSEN,AUDIT PARTNER,8019245165,,DJHANSEN@TANNERCO.COM,01/11/2019 16:44:51,,C,84,U,N,N,N,N,U,750000,Y,,536206159,,N,N,N,N,N,N,,,01/14/2019 00:00:00,01/16/2019 01:30:20,,N,904,1,x00,01/14/2019 00:00:00,,N,DAVID GROW,CFO,01/14/2019 00:00:00,202253063,N,,N,N,,,,,Institution of higher education (IHE),UG,03339400,02/12/2019 13:16:19,02/14/2019 10:45:45,N,S,07/01/2017 00:00:00,,,,
1273002,1848432018,2018,184843,06/30/2018 00:00:00,S,A,,N,566001196,,N,075550921,TOWN OF CARY,316 N. ACADEMY STREET,,CARY,NC,27513,MICHELLE BROOKS,FINANCIAL ANALYST,9193802137,,MICHELLE.BROOKS@TOWNOFCARY.ORG,11/13/2018 14:03:33,MICHELLE BROOKS-FINANCIAL OPERATIONS ANALYST,CHERRY BEKAERT LLP,"2626 GLENWOOD AVENUE, SUITE 200",,RALEIGH,NC,27608,APRIL ADAMS,PARTNER,9197821040,,AADAMS@CBH.COM,11/13/2018 13:49:02,,O,,U,N,N,N,N,U,750000,Y,,9974232,,N,N,N,N,N,N,,16,11/13/2018 00:00:00,11/15/2018 01:30:21,,N,200,1,x00,11/13/2018 00:00:00,,N,MICHELLE BROOKS,FINANCIAL OPERATIONS ANALYST,11/13/2018 00:00:00,560574444,N,,N,N,,,,,Local government,UG,,,,,,07/01/2017 00:00:00,,,,
1298534,2429972018,2018,242997,12/31/2018 00:00:00,S,A,,N,205454603,,N,,ROSE HILL MANOR CORPORATION 023-EE-216,27 MICA LANE,,WELLESLEY,MA,02481,OUMAR DIAKITE,CONTROLLER,6172095234,,ODIAKITE@MALONEYPROPERTIES.COM,05/15/2019 16:33:29,OUMAR DIAKITE-CONTROLLER,"LLOYD B MCMANUS CPA, PC",PO BOX 130259,,BOSTON,MA,02113,"LLOYD B MCMANUS, JR",PRESIDENT,6173671843,,LBMCCPA@AOL.COM,06/06/2019 13:23:28,,O,,U,N,N,N,N,U,750000,Y,,5629923,,N,N,N,N,N,N,,14,06/06/2019 00:00:00,06/08/2019 01:30:40,,N,888,1,x00,06/06/2019 00:00:00,,N,OUMAR DIAKITE,CONTROLLER,06/06/2019 00:00:00,042760770,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1295039,1837972018,2018,183797,12/31/2018 00:00:00,S,A,,N,251702103,,N,,"BESSEMER MANOR, INC.  033-EE021-NP",850 MAIN STREET,,EAST PITTSBURGH,PA,15112,MATT PATSEY,CONTROLLER,4128293910,,MPATSEY@SHMS-ACTIONHOUSING.ORG,04/02/2019 06:54:32,MATT PATSEY-SR ACCOUNTANT,DEMARCHI & ASSOCIATES,156 CLAY PIKE,,NORTH HUNTINGDON,PA,15642,KATHLEEN L DEMARCHI,CPA,7248636866,,CPAKLD@AOL.COM,04/02/2019 17:51:24,,O,,U,N,N,N,N,U,750000,Y,,2391336,,N,N,N,N,N,N,,14,04/02/2019 00:00:00,04/09/2019 01:30:39,,N,903,1,x00,04/02/2019 00:00:00,,N,MATT PATSEY,SR ACCOUNTANT,04/02/2019 00:00:00,251850293,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1304683,2364362018,2018,236436,12/31/2018 00:00:00,S,A,,N,223877877,,N,,HAITIAN YOUTH AND COMMUNITY CENTER OF FLORIDA INC,14500 NE 6 AVENUE,,NORTH MIAMI,FL,33161,JORGE RIVADENEIRA,ACCOUNTANT,7869556381,,JRIVA1114@HYCCF.ORG,08/08/2019 17:45:48,NADIE MONDESTIN-NADIE MONDESTIN,THE PRESTON FIRM,888 BISCAYNE BLVD SUITE 505,,MIAMI,FL,33132,JULIAN PRESTON,PRESIDENT,3059219216,,JP@THEPRESTONFIRM.COM,08/07/2019 08:23:28,,O,,U,N,N,N,N,U,750000,Y,,1834275,,N,N,N,N,N,N,,93,08/08/2019 00:00:00,08/10/2019 01:30:41,,N,908,1,x00,08/08/2019 00:00:00,,N,NADIE MONDESTIN,NADIE MONDESTIN,08/08/2019 00:00:00,465674682,N,,N,N,,,,,Non-Profit,UG,,,,,,01/01/2018 00:00:00,,,,US
1283199,1261502018,2018,126150,09/30/2018 00:00:00,S,A,,N,953787638,,N,177721727,ST. JAMES LUTHERAN DEVELOPMENTS INC DBA ST. JAMES PLAZA 129-11088,PO BOX 7070,,PASADENA,CA,911097070,SAM OROZCO,DIRECTOR OF FINANCE,3232583512,,SAMOROZCO@FGA-NET.COM,01/29/2019 17:07:12,SAM OROZCO-DIRECTOR OF FINANCE,GURRERA & ASSOCIATES,"5665 OBERLIN DR, STE 200",,SAN DIEGO,CA,92121,JOHN GURRERA,CPA,8584575581,,JOHN@GURRERACPA.COM,01/07/2019 13:55:27,,O,,U,N,N,N,N,U,750000,Y,,7279377,,N,N,N,N,N,N,,14,01/30/2019 00:00:00,02/01/2019 01:30:20,,N,903,1,x00,01/30/2019 00:00:00,,N,SAM OROZCO,DIRECTOR OF FINANCE,01/30/2019 00:00:00,912085612,N,,N,N,,,,,Non-profit,UG,,,,,,10/01/2017 00:00:00,,,,
1288366,2380232018,2018,238023,11/30/2018 00:00:00,S,A,,N,412005887,,N,,REALIFE COOPERATIVE OF OSSEO  092-23231,12 6TH ST. NE,,OSSEO,MN,55369,CONNIE BEDNAREK,MANAGEMENT AGENT,6128743460,,CBEDNAR2@FAIRVIEW.ORG,03/18/2019 09:48:09,CONNIE BEDNAREK-CONTROLLER,"CASEY, MENDEN, FAUST & NELSON, PA","7900 WEST 78TH STREET, SUITE 450",,EDIAN,MN,554392586,PAULA MEIDL,CPA,9523451573,,PAULA@CASEYMENDEN.COM,02/15/2019 15:11:31,,O,,U,N,N,N,N,U,750000,Y,,9197469,,N,N,N,N,N,N,,14,03/18/2019 00:00:00,03/20/2019 01:30:39,,N,903,1,x00,03/18/2019 00:00:00,,N,CONNIE BEDNAREK,CONTROLLER,03/18/2019 00:00:00,411535741,N,,N,N,,,,,Non-profit,UG,,,,,,12/01/2017 00:00:00,,,,
1313516,2450412018,2018,245041,08/31/2018 00:00:00,S,A,,N,990344608,,N,090509832,NATIVE HAWAIIAN EDUCATION COUNCIL,735 BISHOP ST STE 224,,HONOLULU,HI,96813,ERIKA VINCENT,OPERATIONS MANAGER,8085236432,,ERIKA@NHEC.ORG,10/29/2019 18:29:12,ELENA FARDEN-EXECUTIVE DIRECTOR,KKDLY LLC,"745 FORT STREET, SUITE 2100",,HONOLULU,HI,96813,GORDON CIANO,PARTNER,8086953629,,GORDON@KKDLY.COM,10/29/2019 22:37:02,,O,,U,N,N,N,N,U,750000,N,,768010,,Y,N,N,Y,N,N,,84,10/29/2019 00:00:00,10/31/2019 01:30:14,,N,888,1,x00x84,10/29/2019 00:00:00,,N,ELENA FARDEN,EXECUTIVE DIRECTOR,10/29/2019 00:00:00,990292355,N,,N,Y,,,,,Non-profit,UG,,11/01/2019 10:24:18,11/07/2019 08:24:31,G,G,09/01/2017 00:00:00,,,,US
1271009,788122018,2018,78812,06/30/2018 00:00:00,S,A,,N,540801556,,N,144197746,"SOLUTIONS THAT EMPOWER PEOPLE, INC.",200 DENT STREET,,ROCKY MOUNT,VA,24151,BOBBY WELCH,FINANCE DIRECTOR,5404835142,,BOBBY.WELCH@STEPINCVA.COM,10/19/2018 13:47:19,BOBBY WELCH-FINANCE DIRECTOR,"WILLIAM WHITE, SR., CERTIFIED PUBLIC ACCOUNTANT",902 LAFAYETTE BLVD NW,,ROANOKE,VA,240173928,"WILLIAM WHITE, SR.",CERTIFIED PUBLIC ACCOUNTANT,5403421440,,WWHITE@WWCPA.ROACOXMAIL.COM,10/19/2018 13:52:16,,O,,U,N,N,N,N,U,750000,Y,,5078509,,N,N,N,N,N,N,,93,10/19/2018 00:00:00,10/23/2018 01:30:20,,N,908,1,x00,10/19/2018 00:00:00,,N,BOBBY WELCH,FINANCE DIRECTOR,10/19/2018 00:00:00,541858044,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1292933,2000372018,2018,200037,12/31/2018 00:00:00,S,A,,N,954525241,,N,,CASA COMMUNITY ASSOCIATION  122-44535-NP,"4530 E THOUSAND OAKS BLVD, SUITE 100",,WEST LAKE VILLAGE,CA,91362,DARREN WILDE,CONTROLLER,8054958400,,DARREN@CCINVEST.COM,03/29/2019 15:45:55,DARREN WILDE-CONTROLLER,"COMER NOWLING AND ASSOCIATES, PC","8606 ALLISONVILLE ROAD, SUITE 120",,INDIANAPOLIS,IN,46250,GREGORY NOWLING,PARTNER,3178413393,,CLAWSON@COMERNOWLING.COM,03/24/2019 18:14:19,,O,,U,N,N,N,N,U,750000,Y,,8754454,,N,N,N,N,N,N,,14,04/04/2019 00:00:00,04/10/2019 01:30:39,,N,903,1,x00,04/04/2019 00:00:00,,N,DARREN WILDE,CONTROLLER,04/04/2019 00:00:00,352119569,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1302520,1201142018,2018,120114,12/31/2018 00:00:00,S,A,,N,942514053,,N,,CHINATOWN COMMUNITY DEVELOPMENT CENTER ,1525 GRANT AVENUE,,SAN FRANCISCO,CA,94133,KAREN GANSEN,CHIEF FINANCIAL OFFICER,4159841450,,KGANSEN@CHINATOWNCDC.ORG,07/24/2019 13:44:50,KAREN GANSEN-CHIEF FINANCIAL OFFICER,"LINDQUIST, VON HUSEN & JOYCE LLP","301 HOWARD STREET, SUITE 850",,SAN FRANCISCO,CA,94105,S. SCOTT SEAMANDS,PARTNER,4159579999,,SSEAMANDS@LVHJ.COM,07/22/2019 12:46:12,,O,,U,N,N,N,N,U,750000,Y,,11177014,,N,N,N,N,N,Y,,14,07/24/2019 00:00:00,07/27/2019 01:30:38,,N,908,1,x00,07/24/2019 00:00:00,,N,KAREN GANSEN,CHIEF FINANCIAL OFFICER,07/24/2019 00:00:00,941250261,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,US
1270700,1843152018,2018,184315,06/30/2018 00:00:00,S,A,,N,611011211,,N,074051269,EASTERN KENTUCKY UNIVERSITY,521 LANCASTER AVENUE,,RICHMOND,KY,40475,ANGELA BURROWS,"DIRECTOR, ACCTG & FIN SRVCS",8596221814,,ANGELA.BURROWS@EKU.EDU,11/21/2018 15:17:18,"ANGELA BURROWS-DIRECTOR, ACCOUNTING & FINANCIAL SERVICES",CROWE LLP,"9600 BROWNSBORO ROAD, SUITE 400",,LOUISVILLE,KY,40241,PETE UGO,PARTNER,3172082509,,PETE.UGO@CROWE.COM,11/21/2018 15:48:07,,C,84,U,N,N,N,N,U,750000,Y,,140841072,,N,N,N,N,N,N,,,11/21/2018 00:00:00,11/28/2018 01:30:20,,N,004,1,x00,11/21/2018 00:00:00,,N,ANGELA BURROWS,"DIRECTOR, ACCOUNTING & FINANCIAL SERVICES",11/21/2018 00:00:00,350921680,N,,N,N,,,,,Institution of higher education (IHE),UG,00196300,12/07/2018 08:53:38,12/13/2018 08:45:08,N,B,07/01/2017 00:00:00,,,,
1267280,1810212018,2018,181021,06/30/2018 00:00:00,S,A,,N,810489999,,N,,LAKE COUNTY COMMUNITY DEVELOPMENT CORPORATION,407 MAIN STREET,,RONAN,MT,59864,GYPSY RAY,EXECUTIVE DIRECTOR,4066765904,,GYPSY.RAY@LAKECOUNTYCDC.ORG,09/17/2018 11:48:19,GYPSY RAY-EXECUTIVE DIRECTOR,"JCCS, P.C.","35 THREE MILE DRIVE, STE 101",,KALISPELL,MT,59904,TONY VANORNY,AUDIT DIRECTOR,4067553681,,TVANORNY@JCCSCPA.COM,09/17/2018 12:00:07,,O,,U,N,N,N,N,U,750000,Y,,2227352,,N,N,N,N,N,N,,10,09/17/2018 00:00:00,09/19/2018 01:30:20,,N,909,1,x00,09/17/2018 00:00:00,,N,GYPSY RAY,EXECUTIVE DIRECTOR,09/17/2018 00:00:00,810348775,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1265672,1839262018,2018,183926,06/30/2018 00:00:00,S,A,,N,721261646,,N,037971400,"CHARLESTON  VOA  ELDERLY HOUSING, INC.  (ST. JAMES PLACE)  054-EE010",1660 DUKE STREET,,ALEXANDRIA,VA,22314,VANESSA TRAN,"CONTROLLER, HOUSING",7033415000,,VTRAN@VOA.ORG,11/05/2018 16:27:00,VANESSA TRAN-CONTROLLER,"MADDOX & ASSOCIATES, APC","5627 BANKERS AVENUE, BUILDING 2",,BATON ROUGE,LA,708082610,JEFF MADDOX,CPA,2259263360,,MAIL@MADDOXASSOCIATES.COM,11/06/2018 10:17:09,,O,,U,N,N,N,N,U,750000,Y,,3291908,,N,N,N,N,N,N,,14,11/06/2018 00:00:00,11/08/2018 01:30:20,,N,903,1,x00,11/06/2018 00:00:00,,N,VANESSA TRAN,CONTROLLER,11/06/2018 00:00:00,721314069,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1273759,2047322018,2018,204732,06/30/2018 00:00:00,S,A,,N,561909969,,N,836671438,"EAST CAROLINA COMMUNITY DEVELOPMENT, INC.",108 PROFESSIONAL PARK DRIVE,,BEAUFORT,NC,28516,LYNDA E. LAND,CFO,2525043996,,LLAND@ECCDI.COM,11/16/2018 16:40:45,LYNDA E. LAND-CFO,"BERNARD ROBINSON & COMPANY, L.L.P.","4700 HOMEWOOD COURT, SUITE 105",,RALEIGH,NC,27609,KIMBERLY J. RIPBERGER,PARTNER,9197032194,,KRIPBERGER@BRCCPA.COM,11/20/2018 07:25:16,,O,,U,N,Y,N,N,U,750000,Y,,1307227,,N,Y,N,Y,N,N,,10,11/20/2018 00:00:00,11/22/2018 01:30:20,,N,909,1,x00x10,11/20/2018 00:00:00,,N,LYNDA E. LAND,CFO,11/20/2018 00:00:00,560571159,Y,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
1294928,2300962018,2018,230096,12/31/2018 00:00:00,S,A,,N,204714415,,N,859130812,LEMARS GOOD SAMARITAN HSG DBA WILLOW CREEK PLACE 074-EE048,4800 W 57TH ST ,,SIOUX FALLS,SD,57117,ERIC VANDEN HULL,VICE PRESIDENT OF FINANCE,6053230921,,SBEAMAN@GOOD-SAM.COM,04/22/2019 14:34:17,"ERIC VANDEN HULL-VICE PRESIDENT, FINANCE",EIDE BAILLY LLP,"200 E 10TH ST, STE 500",,SIOUX FALLS,SD,57104,ANGIE HILLESTAD,PARTNER,6053391999,,AHILLESTAD@EIDEBAILLY.COM,04/23/2019 11:00:46,,O,,U,N,N,N,N,U,750000,Y,,1593493,,N,Y,N,Y,N,N,,14,04/23/2019 00:00:00,04/25/2019 01:30:39,,N,903,1,x00x14,04/23/2019 00:00:00,,N,ERIC VANDEN HULL,"VICE PRESIDENT, FINANCE",04/23/2019 00:00:00,450250958,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1293766,2482012018,2018,248201,12/31/2018 00:00:00,S,A,,N,465442862,,N,,"FFAH PINEHAVEN VILLAS, LLC SC16-8023-0005 DBA PINEHAVEN VILLAS APTS","384 FOREST AVENUE, SUITE 14",,LAGUNA BEACH,CA,92651,ANNA NELSON,CONTROLLER,9494439101,,ANNA@FFAH.ORG,04/10/2019 16:48:55,ANNA NELSON-CONTROLLER,"DAUBY O'CONNOR & ZALESKI, LLC","501 CONGRESSIONAL BLVD., SUITE 300",,CARMEL,IN,46032,EMILY LANE,PRINCIPAL,3178485700,,ELANE@DOZ.NET,04/10/2019 17:04:04,,O,,U,N,N,N,N,U,750000,N,,946678,,N,N,N,N,N,N,,14,04/10/2019 00:00:00,04/12/2019 01:30:39,,N,888,1,x00,04/10/2019 00:00:00,,N,ANNA NELSON,CONTROLLER,04/10/2019 00:00:00,351750664,N,,N,N,,,,,Non-profit,UG,,,,,,01/01/2018 00:00:00,,,,
1302742,1984412018,2018,198441,06/30/2018 00:00:00,S,A,,N,660435312,,N,,MUNICIPALITY OF GURABO ,PO BOX 3020,,GURABO,PR,007783020,HECTOR CARABALLO,FINANCE DIRECTOR,7877122481,,FINANZAS@GURABOPR.COM,07/05/2019 09:50:33,HECTOR CARABALLO-FINANCE DIRECTOR,"ORTIZ, RIVERA, RIVERA & CO",SUITE 152 PO BOX 70250,,SAN JUAN,PR,009367250,CPA MARCO A. RIVERA,AUDIT PARTNER,7877568424,,MRIVERA@CPAORR.COM,07/05/2019 10:09:45,,O,,UQ,N,Y,Y,N,U,750000,N,,4228555,,Y,N,N,Y,N,N,,14,07/05/2019 00:00:00,07/09/2019 01:30:40,,N,200,1,x00x14,07/05/2019 00:00:00,,N,HECTOR CARABALLO,FINANCE DIRECTOR,07/05/2019 00:00:00,660468103,Y,,N,Y,,,,,Local government,UG,,,,,,07/01/2017 00:00:00,,,,US
1295505,1986992018,2018,198699,06/30/2018 00:00:00,S,A,,N,956000539,,N,083025502,CENTINELA VALLEY UNION HIGH SCHOOL DISTRICT,14901 SOUTH INGLEWOOD AVENUE,,LAWNDALE,CA,90260,RON HACKER,CBO,3102633220,,HACKERR@CENTINELA.K12.CA.US,04/03/2019 14:15:34,"RON HACKER-ASSISTANT SUPERINTENDENT, BUSINESS SERVICES","CWDL, CERTIFIED PUBLIC ACCOUNTANTS",5151 MURPHY CANYON RD,,SAN DIEGO,CA,92123,JOHN DOMINGUEZ,PARTNER,8585652700,,JDOMINGUEZ@CWDLCPA.COM,04/03/2019 14:07:34,,O,,U,N,N,N,N,U,750000,N,,10755378,,N,N,N,N,Y,Y,,84,04/03/2019 00:00:00,04/10/2019 01:30:39,,N,505,1,x10x00,04/03/2019 00:00:00,,N,RON HACKER,"ASSISTANT SUPERINTENDENT, BUSINESS SERVICES",04/03/2019 00:00:00,900916070,N,,N,N,,,,,Local Government,UG,,05/03/2019 11:52:49,05/09/2019 09:07:50,N,G,07/01/2017 00:00:00,,,,
1299323,2327982018,2018,232798,08/31/2018 00:00:00,P,A,,N,200763890,,N,018701447,KEREN HABINYAN HACHUDOSH D'RABEINU YOEL OF SATMAR BP,76 RUTLEDGE STREET,,BROOKLYN,NY,11249,YOEL WEISZ,CEO,7187972888,,YOELW@CENTRALUTA.COM,05/28/2019 16:50:36,YOEL WELTZ-DIRECTOR,BUNKER & CO. CPA PLLC,1054 43RD STREET,,BROOKLYN,NY,11219,EFRAIM KISH,MANAGER,7184384858,,EFRAIM@BUNKERCPA.COM,05/28/2019 16:57:11,,O,,U,N,N,N,N,U,750000,Y,,4154898,,N,N,N,N,N,N,,10,05/28/2019 00:00:00,05/30/2019 01:30:39,,N,905,1,x00,05/28/2019 00:00:00,,N,YOEL WELTZ,DIRECTOR,05/28/2019 00:00:00,821248540,N,,N,N,,,,,Non-Profit,UG,,,,,,09/01/2017 00:00:00,,,,
1285641,932482018,2018,93248,06/30/2018 00:00:00,S,A,,N,620674655,,N,,"MERITAN, INC.",345 ADAMS AVENUE,,MEMPHIS,TN,38103,PATTI KESLER,CHIEF FINANCIAL OFFICER,9017660600,,PATTIKESLER@MERITAN.ORG,01/25/2019 10:07:53,PATTI KESLER-PATTI KESLER,BAILEY KAUFMAN & SCHEIBELHUT PLLC,288 GERMANTOWN BEND COVE,,CORDOVA,TN,380187237,ROBERT SCHEIBELHUT,MEMBER,9017541616,,RJSCHEIBELHUT@COMCAST.NET,01/24/2019 15:59:47,,O,,U,N,N,N,N,U,750000,Y,,2012014,,N,N,N,N,N,N,,17,01/25/2019 00:00:00,01/29/2019 01:30:21,,N,908,1,x00,01/25/2019 00:00:00,,N,PATTI KESLER,PATTI KESLER,01/25/2019 00:00:00,421660608,N,,N,N,,,,,Non-profit,UG,,,,,,07/01/2017 00:00:00,,,,
